Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
S4 0954+65,00090100002,55260.33,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,18.15 ± 0.13,-,-,-,-,-,(1.18 ± 0.14) × 10⁻¹²,-,-
S4 0954+65,00090100003,55267.43,149.69685,65.56523,9 58 47.244,65 33 54.828,17.35 ± 0.05,17.9 ± 0.07,17.43 ± 0.11,17.87 ± 0.06,-,-,(2.4 ± 0.11) × 10⁻¹²,(3.05 ± 0.19) × 10⁻¹²,(3.04 ± 0.32) × 10⁻¹²,(1.52 ± 0.08) × 10⁻¹²,-,-
S4 0954+65,00036326009,55847.47,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,17.63 ± 0.08,-,-,-,-,-,(1.89 ± 0.13) × 10⁻¹²,-,-
S4 0954+65,00036326010,55848.65,149.69685,65.56523,9 58 47.244,65 33 54.828,17.26 ± 0.08,17.83 ± 0.09,17.23 ± 0.11,17.53 ± 0.09,17.89 ± 0.07,17.83 ± 0.1,(2.63 ± 0.2) × 10⁻¹²,(0.33 ± 0.03) × 10⁻¹¹,(0.36 ± 0.04) × 10⁻¹¹,(2.09 ± 0.16) × 10⁻¹²,(1.77 ± 0.12) × 10⁻¹²,(2.12 ± 0.19) × 10⁻¹²
S4 0954+65,00036326011,56022.12,149.69685,65.56523,9 58 47.244,65 33 54.828,17.26 ± 0.08,17.95 ± 0.09,17.31 ± 0.12,17.62 ± 0.1,18.16 ± 0.09,18.04 ± 0.12,(2.62 ± 0.2) × 10⁻¹²,(2.92 ± 0.24) × 10⁻¹²,(0.34 ± 0.04) × 10⁻¹¹,(1.92 ± 0.17) × 10⁻¹²,(1.38 ± 0.12) × 10⁻¹²,(1.73 ± 0.19) × 10⁻¹²
S4 0954+65,00091892001,56775.6,149.69685,65.56523,9 58 47.244,65 33 54.828,16.84 ± 0.06,17.77 ± 0.07,16.93 ± 0.09,17.33 ± 0.08,17.48 ± 0.06,17.48 ± 0.09,(0.38 ± 0.02) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.48 ± 0.04) × 10⁻¹¹,(2.51 ± 0.18) × 10⁻¹²,(2.57 ± 0.15) × 10⁻¹²,(2.91 ± 0.23) × 10⁻¹²
S4 0954+65,00091892002,56805.85,149.69685,65.56523,9 58 47.244,65 33 54.828,16.47 ± 0.07,17.08 ± 0.07,16.47 ± 0.09,17.01 ± 0.08,17.25 ± 0.07,16.97 ± 0.08,(0.54 ± 0.03) × 10⁻¹¹,(0.65 ± 0.04) × 10⁻¹¹,(0.73 ± 0.06) × 10⁻¹¹,(0.34 ± 0.03) × 10⁻¹¹,(3.16 ± 0.2) × 10⁻¹²,(0.46 ± 0.04) × 10⁻¹¹
S4 0954+65,00091892003,56833.85,149.69685,65.56523,9 58 47.244,65 33 54.828,16.62 ± 0.06,17.46 ± 0.07,16.85 ± 0.08,16.86 ± 0.06,17.22 ± 0.05,17.2 ± 0.07,(0.47 ± 0.03) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹,(0.52 ± 0.04) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹
S4 0954+65,00033530001,56979.11,149.69685,65.56523,9 58 47.244,65 33 54.828,16.77 ± 0.1,17.32 ± 0.11,16.56 ± 0.11,17.05 ± 0.09,17.43 ± 0.08,17.39 ± 0.17,(0.41 ± 0.04) × 10⁻¹¹,(0.52 ± 0.05) × 10⁻¹¹,(0.68 ± 0.07) × 10⁻¹¹,(0.32 ± 0.03) × 10⁻¹¹,(2.7 ± 0.2) × 10⁻¹²,(0.32 ± 0.05) × 10⁻¹¹
S4 0954+65,00033530002,56983.72,149.69685,65.56523,9 58 47.244,65 33 54.828,17.72 ± 0.24,18.92 ± 0.46,17.29 ± 0.24,17.66 ± 0.17,18.09 ± 0.15,17.66 ± 0.18,(1.72 ± 0.39) × 10⁻¹²,(1.19 ± 0.51) × 10⁻¹²,(0.35 ± 0.08) × 10⁻¹¹,(1.85 ± 0.29) × 10⁻¹²,(1.47 ± 0.2) × 10⁻¹²,(2.48 ± 0.4) × 10⁻¹²
S4 0954+65,00033530003,57049.84,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,-,16.15 ± 0.03,-,-,-,-,-,(0.88 ± 0.02) × 10⁻¹¹,-
S4 0954+65,00033530004,57066.74,149.69685,65.56523,9 58 47.244,65 33 54.828,13.92 ± 0.03,14.67 ± 0.03,14.18 ± 0.03,14.18 ± 0.03,14.54 ± 0.03,14.48 ± 0.04,(0.57 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰
S4 0954+65,00033530008,57068.55,149.69685,65.56523,9 58 47.244,65 33 54.828,15.93 ± 0.05,16.62 ± 0.05,16.01 ± 0.07,16.26 ± 0.06,16.68 ± 0.06,16.66 ± 0.09,(0.89 ± 0.05) × 10⁻¹¹,(1.0 ± 0.05) × 10⁻¹¹,(1.12 ± 0.07) × 10⁻¹¹,(0.67 ± 0.04) × 10⁻¹¹,(0.54 ± 0.03) × 10⁻¹¹,(0.62 ± 0.05) × 10⁻¹¹
S4 0954+65,00033530009,57069.76,149.69685,65.56523,9 58 47.244,65 33 54.828,13.68 ± 0.03,14.32 ± 0.03,13.85 ± 0.04,14.06 ± 0.03,14.43 ± 0.03,14.33 ± 0.04,(0.71 ± 0.02) × 10⁻¹⁰,(0.83 ± 0.02) × 10⁻¹⁰,(0.82 ± 0.03) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰
S4 0954+65,00033530010,57070.8,149.69685,65.56523,9 58 47.244,65 33 54.828,13.83 ± 0.03,14.57 ± 0.03,14.07 ± 0.03,14.14 ± 0.03,14.46 ± 0.03,14.45 ± 0.04,(0.61 ± 0.02) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰,(0.67 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰
S4 0954+65,00033530011,57071.46,149.69685,65.56523,9 58 47.244,65 33 54.828,14.2 ± 0.03,14.93 ± 0.03,14.3 ± 0.04,14.58 ± 0.03,14.91 ± 0.03,14.76 ± 0.04,(0.44 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(3.14 ± 0.1) × 10⁻¹¹,(2.74 ± 0.08) × 10⁻¹¹,(0.36 ± 0.01) × 10⁻¹⁰
S4 0954+65,00033530012,57072.4,149.69685,65.56523,9 58 47.244,65 33 54.828,13.96 ± 0.03,14.64 ± 0.03,14.12 ± 0.04,14.2 ± 0.03,14.79 ± 0.05,14.65 ± 0.05,(0.55 ± 0.01) × 10⁻¹⁰,(0.61 ± 0.01) × 10⁻¹⁰,(0.64 ± 0.03) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(3.06 ± 0.14) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹⁰
S4 0954+65,00033530013,57073.73,149.69685,65.56523,9 58 47.244,65 33 54.828,14.46 ± 0.03,15.15 ± 0.03,14.52 ± 0.04,14.71 ± 0.03,15.02 ± 0.08,15.03 ± 0.25,(0.35 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(2.8 ± 0.08) × 10⁻¹¹,(2.48 ± 0.18) × 10⁻¹¹,(2.79 ± 0.65) × 10⁻¹¹
S4 0954+65,00033530014,57074.85,149.69685,65.56523,9 58 47.244,65 33 54.828,15.61 ± 0.05,16.24 ± 0.05,15.65 ± 0.07,15.97 ± 0.06,16.27 ± 0.05,16.12 ± 0.07,(1.2 ± 0.06) × 10⁻¹¹,(1.42 ± 0.06) × 10⁻¹¹,(1.56 ± 0.09) × 10⁻¹¹,(0.87 ± 0.05) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(1.02 ± 0.06) × 10⁻¹¹
S4 0954+65,00033530015,57075.65,149.69685,65.56523,9 58 47.244,65 33 54.828,15.49 ± 0.04,16.1 ± 0.04,15.56 ± 0.05,15.82 ± 0.04,16.25 ± 0.04,16.14 ± 0.05,(1.33 ± 0.05) × 10⁻¹¹,(1.61 ± 0.05) × 10⁻¹¹,(1.7 ± 0.07) × 10⁻¹¹,(1.0 ± 0.04) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹,(1.0 ± 0.05) × 10⁻¹¹
S4 0954+65,00033530017,57076.25,149.69685,65.56523,9 58 47.244,65 33 54.828,15.34 ± 0.05,16.05 ± 0.05,15.53 ± 0.07,15.68 ± 0.06,15.95 ± 0.05,16.03 ± 0.07,(1.53 ± 0.07) × 10⁻¹¹,(1.68 ± 0.08) × 10⁻¹¹,(1.75 ± 0.11) × 10⁻¹¹,(1.14 ± 0.06) × 10⁻¹¹,(1.05 ± 0.05) × 10⁻¹¹,(1.11 ± 0.07) × 10⁻¹¹
S4 0954+65,00033530018,57077.25,149.69685,65.56523,9 58 47.244,65 33 54.828,15.64 ± 0.05,16.26 ± 0.05,15.61 ± 0.07,16.08 ± 0.07,16.44 ± 0.06,16.42 ± 0.08,(1.17 ± 0.06) × 10⁻¹¹,(1.38 ± 0.06) × 10⁻¹¹,(1.62 ± 0.1) × 10⁻¹¹,(0.79 ± 0.05) × 10⁻¹¹,(0.67 ± 0.04) × 10⁻¹¹,(0.77 ± 0.05) × 10⁻¹¹
S4 0954+65,00033530019,57085.89,149.69685,65.56523,9 58 47.244,65 33 54.828,14.32 ± 0.03,15.01 ± 0.03,14.42 ± 0.04,14.64 ± 0.03,15.0 ± 0.03,14.83 ± 0.04,(0.39 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(2.97 ± 0.09) × 10⁻¹¹,(2.52 ± 0.07) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰
S4 0954+65,00033530020,57086.32,149.69685,65.56523,9 58 47.244,65 33 54.828,14.97 ± 0.04,15.65 ± 0.03,15.18 ± 0.04,15.35 ± 0.04,15.82 ± 0.04,15.7 ± 0.05,(2.16 ± 0.07) × 10⁻¹¹,(2.44 ± 0.07) × 10⁻¹¹,(2.41 ± 0.1) × 10⁻¹¹,(1.54 ± 0.06) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.5 ± 0.06) × 10⁻¹¹
S4 0954+65,00033530021,57087.55,149.69685,65.56523,9 58 47.244,65 33 54.828,15.87 ± 0.06,16.48 ± 0.06,15.99 ± 0.08,16.38 ± 0.08,16.69 ± 0.07,16.6 ± 0.09,(0.94 ± 0.06) × 10⁻¹¹,(1.13 ± 0.06) × 10⁻¹¹,(1.15 ± 0.09) × 10⁻¹¹,(0.6 ± 0.05) × 10⁻¹¹,(0.53 ± 0.04) × 10⁻¹¹,(0.65 ± 0.05) × 10⁻¹¹
S4 0954+65,00033530022,57088.55,149.69685,65.56523,9 58 47.244,65 33 54.828,14.74 ± 0.04,15.41 ± 0.04,14.87 ± 0.05,15.12 ± 0.04,15.53 ± 0.04,15.43 ± 0.05,(2.66 ± 0.09) × 10⁻¹¹,(3.05 ± 0.1) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(1.91 ± 0.08) × 10⁻¹¹,(1.55 ± 0.06) × 10⁻¹¹,(1.93 ± 0.09) × 10⁻¹¹
S4 0954+65,00033530023,57089.78,149.69685,65.56523,9 58 47.244,65 33 54.828,16.09 ± 0.07,16.51 ± 0.05,15.9 ± 0.07,16.58 ± 0.07,16.62 ± 0.06,16.63 ± 0.08,(0.77 ± 0.05) × 10⁻¹¹,(1.1 ± 0.05) × 10⁻¹¹,(1.24 ± 0.08) × 10⁻¹¹,(0.5 ± 0.03) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹,(0.64 ± 0.05) × 10⁻¹¹
S4 0954+65,00033530024,57090.71,149.69685,65.56523,9 58 47.244,65 33 54.828,16.26 ± 0.05,16.93 ± 0.05,16.24 ± 0.06,16.7 ± 0.06,17.04 ± 0.06,16.85 ± 0.07,(0.66 ± 0.03) × 10⁻¹¹,(0.75 ± 0.03) × 10⁻¹¹,(0.91 ± 0.05) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹
S4 0954+65,00033530025,57091.31,149.69685,65.56523,9 58 47.244,65 33 54.828,16.22 ± 0.06,16.77 ± 0.05,-,16.57 ± 0.07,16.87 ± 0.06,-,(0.68 ± 0.04) × 10⁻¹¹,(0.87 ± 0.04) × 10⁻¹¹,-,(0.5 ± 0.03) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,-
S4 0954+65,00033530026,57092.3,149.69685,65.56523,9 58 47.244,65 33 54.828,15.98 ± 0.05,16.66 ± 0.04,16.12 ± 0.06,16.29 ± 0.05,16.79 ± 0.05,16.65 ± 0.06,(0.85 ± 0.04) × 10⁻¹¹,(0.96 ± 0.04) × 10⁻¹¹,(1.02 ± 0.06) × 10⁻¹¹,(0.65 ± 0.03) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.63 ± 0.04) × 10⁻¹¹
S4 0954+65,00033829001,57194.78,149.69685,65.56523,9 58 47.244,65 33 54.828,15.04 ± 0.04,15.61 ± 0.04,14.95 ± 0.04,15.43 ± 0.04,15.87 ± 0.05,15.86 ± 0.06,(2.01 ± 0.07) × 10⁻¹¹,(2.53 ± 0.08) × 10⁻¹¹,(2.99 ± 0.12) × 10⁻¹¹,(1.44 ± 0.06) × 10⁻¹¹,(1.13 ± 0.05) × 10⁻¹¹,(1.29 ± 0.08) × 10⁻¹¹
S4 0954+65,00033829002,57195.89,149.69685,65.56523,9 58 47.244,65 33 54.828,15.89 ± 0.06,16.45 ± 0.06,15.66 ± 0.06,16.2 ± 0.06,16.8 ± 0.06,16.53 ± 0.06,(0.92 ± 0.05) × 10⁻¹¹,(1.16 ± 0.06) × 10⁻¹¹,(1.55 ± 0.09) × 10⁻¹¹,(0.71 ± 0.04) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹,(0.7 ± 0.04) × 10⁻¹¹
S4 0954+65,00033829003,57196.69,149.69685,65.56523,9 58 47.244,65 33 54.828,16.52 ± 0.07,17.18 ± 0.08,16.55 ± 0.09,16.93 ± 0.09,17.54 ± 0.08,17.33 ± 0.11,(0.52 ± 0.03) × 10⁻¹¹,(0.59 ± 0.04) × 10⁻¹¹,(0.68 ± 0.06) × 10⁻¹¹,(0.36 ± 0.03) × 10⁻¹¹,(2.43 ± 0.19) × 10⁻¹²,(0.33 ± 0.03) × 10⁻¹¹
S4 0954+65,00033829004,57197.59,149.69685,65.56523,9 58 47.244,65 33 54.828,16.63 ± 0.1,17.29 ± 0.1,16.61 ± 0.13,17.19 ± 0.13,17.6 ± 0.12,17.31 ± 0.15,(0.47 ± 0.04) × 10⁻¹¹,(0.54 ± 0.05) × 10⁻¹¹,(0.64 ± 0.08) × 10⁻¹¹,(2.85 ± 0.34) × 10⁻¹²,(2.31 ± 0.25) × 10⁻¹²,(0.34 ± 0.05) × 10⁻¹¹
S4 0954+65,00033829005,57198.15,149.69685,65.56523,9 58 47.244,65 33 54.828,16.38 ± 0.07,16.99 ± 0.07,16.42 ± 0.09,16.86 ± 0.08,17.29 ± 0.07,16.93 ± 0.09,(0.59 ± 0.04) × 10⁻¹¹,(0.71 ± 0.05) × 10⁻¹¹,(0.77 ± 0.06) × 10⁻¹¹,(0.39 ± 0.03) × 10⁻¹¹,(3.06 ± 0.2) × 10⁻¹²,(0.48 ± 0.04) × 10⁻¹¹
S4 0954+65,00033829006,57199.06,149.69685,65.56523,9 58 47.244,65 33 54.828,16.39 ± 0.07,17.0 ± 0.08,16.38 ± 0.09,16.87 ± 0.09,17.19 ± 0.08,17.52 ± 0.14,(0.58 ± 0.04) × 10⁻¹¹,(0.7 ± 0.05) × 10⁻¹¹,(0.8 ± 0.07) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(2.8 ± 0.35) × 10⁻¹²
S4 0954+65,00033829007,57200.22,149.69685,65.56523,9 58 47.244,65 33 54.828,15.83 ± 0.06,16.35 ± 0.06,15.77 ± 0.08,16.09 ± 0.07,16.47 ± 0.06,16.59 ± 0.11,(0.98 ± 0.06) × 10⁻¹¹,(1.28 ± 0.07) × 10⁻¹¹,(1.4 ± 0.1) × 10⁻¹¹,(0.78 ± 0.05) × 10⁻¹¹,(0.65 ± 0.04) × 10⁻¹¹,(0.66 ± 0.07) × 10⁻¹¹
S4 0954+65,00033829008,57201.08,149.69685,65.56523,9 58 47.244,65 33 54.828,15.69 ± 0.05,16.31 ± 0.04,15.68 ± 0.05,16.09 ± 0.05,16.59 ± 0.05,16.53 ± 0.06,(1.11 ± 0.05) × 10⁻¹¹,(1.33 ± 0.05) × 10⁻¹¹,(1.52 ± 0.07) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(0.58 ± 0.03) × 10⁻¹¹,(0.7 ± 0.04) × 10⁻¹¹
S4 0954+65,00033829009,57202.28,149.69685,65.56523,9 58 47.244,65 33 54.828,15.51 ± 0.04,16.07 ± 0.04,15.56 ± 0.05,15.93 ± 0.05,16.41 ± 0.05,16.25 ± 0.07,(1.32 ± 0.05) × 10⁻¹¹,(1.65 ± 0.06) × 10⁻¹¹,(1.69 ± 0.09) × 10⁻¹¹,(0.91 ± 0.04) × 10⁻¹¹,(0.69 ± 0.03) × 10⁻¹¹,(0.9 ± 0.06) × 10⁻¹¹
S4 0954+65,00033829010,57203.41,149.69685,65.56523,9 58 47.244,65 33 54.828,15.66 ± 0.06,16.25 ± 0.06,15.58 ± 0.07,16.11 ± 0.07,16.55 ± 0.07,16.55 ± 0.1,(1.14 ± 0.06) × 10⁻¹¹,(1.4 ± 0.07) × 10⁻¹¹,(1.67 ± 0.11) × 10⁻¹¹,(0.77 ± 0.05) × 10⁻¹¹,(0.61 ± 0.04) × 10⁻¹¹,(0.69 ± 0.06) × 10⁻¹¹
S4 0954+65,00033829011,58206.33,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,-,-,17.33 ± 0.05,-,-,-,-,-,(0.33 ± 0.02) × 10⁻¹¹
S4 0954+65,00033829012,58225.47,149.69685,65.56523,9 58 47.244,65 33 54.828,15.03 ± 0.04,15.7 ± 0.04,15.17 ± 0.05,15.26 ± 0.03,15.48 ± 0.04,15.39 ± 0.05,(2.05 ± 0.08) × 10⁻¹¹,(2.33 ± 0.08) × 10⁻¹¹,(2.44 ± 0.11) × 10⁻¹¹,(1.68 ± 0.05) × 10⁻¹¹,(1.62 ± 0.06) × 10⁻¹¹,(2.0 ± 0.1) × 10⁻¹¹
S4 0954+65,00033829014,58226.13,149.69685,65.56523,9 58 47.244,65 33 54.828,14.61 ± 0.03,15.33 ± 0.03,14.85 ± 0.04,14.86 ± 0.04,15.15 ± 0.03,15.08 ± 0.04,(2.99 ± 0.09) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(2.43 ± 0.08) × 10⁻¹¹,(2.2 ± 0.07) × 10⁻¹¹,(2.66 ± 0.1) × 10⁻¹¹
S4 0954+65,00033829015,58231.18,149.69685,65.56523,9 58 47.244,65 33 54.828,14.91 ± 0.04,15.64 ± 0.04,15.26 ± 0.05,15.01 ± 0.04,15.34 ± 0.04,15.37 ± 0.05,(2.28 ± 0.09) × 10⁻¹¹,(2.45 ± 0.09) × 10⁻¹¹,(2.24 ± 0.11) × 10⁻¹¹,(2.11 ± 0.08) × 10⁻¹¹,(1.85 ± 0.07) × 10⁻¹¹,(2.03 ± 0.1) × 10⁻¹¹
S4 0954+65,00033829016,58845.65,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,16.92 ± 0.05,17.52 ± 0.07,17.27 ± 0.07,-,-,-,(0.37 ± 0.02) × 10⁻¹¹,(2.49 ± 0.15) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹
S4 0954+65,00033829017,58858.18,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,16.97 ± 0.09,17.15 ± 0.1,17.31 ± 0.14,-,-,-,(0.35 ± 0.03) × 10⁻¹¹,(0.35 ± 0.03) × 10⁻¹¹,(0.34 ± 0.04) × 10⁻¹¹
S4 0954+65,00033829018,58863.11,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,-,16.79 ± 0.08,-,-,-,-,-,(0.49 ± 0.03) × 10⁻¹¹,-
S4 0954+65,00033829019,58872.59,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,16.62 ± 0.04,17.0 ± 0.05,16.93 ± 0.06,-,-,-,(0.48 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹
S4 0954+65,00033829020,58889.44,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,16.2 ± 0.07,16.78 ± 0.09,16.53 ± 0.1,-,-,-,(0.71 ± 0.04) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(0.7 ± 0.06) × 10⁻¹¹
S4 0954+65,00033829021,58897.54,149.69685,65.56523,9 58 47.244,65 33 54.828,-,-,-,15.76 ± 0.06,16.24 ± 0.08,16.16 ± 0.09,-,-,-,(1.06 ± 0.06) × 10⁻¹¹,(0.8 ± 0.06) × 10⁻¹¹,(0.99 ± 0.08) × 10⁻¹¹
