Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 1218+304,00030376008,56006.3,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.66 ± 0.05,16.54 ± 0.05,16.21 ± 0.08,15.41 ± 0.04,15.38 ± 0.03,15.26 ± 0.04,(0.73 ± 0.03) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹,(0.71 ± 0.05) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹,(0.97 ± 0.04) × 10⁻¹¹
1ES 1218+304,00030376009,56012.76,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.63 ± 0.04,16.56 ± 0.05,-,15.49 ± 0.04,15.33 ± 0.04,-,(0.75 ± 0.03) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,-,(0.74 ± 0.03) × 10⁻¹¹,(0.89 ± 0.03) × 10⁻¹¹,-
1ES 1218+304,00030376010,56015.18,185.34142,30.17697,12 21 21.9408,30 10 37.092,-,-,-,15.31 ± 0.08,-,-,-,-,-,(0.88 ± 0.07) × 10⁻¹¹,-,-
1ES 1218+304,00030376011,56030.21,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.53 ± 0.04,16.45 ± 0.04,16.12 ± 0.06,15.38 ± 0.04,15.44 ± 0.03,15.39 ± 0.04,(0.82 ± 0.03) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹,(0.77 ± 0.04) × 10⁻¹¹,(0.83 ± 0.03) × 10⁻¹¹,(0.8 ± 0.02) × 10⁻¹¹,(0.87 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376012,56035.23,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.58 ± 0.04,16.42 ± 0.04,16.04 ± 0.06,15.26 ± 0.04,15.25 ± 0.03,15.2 ± 0.04,(0.79 ± 0.03) × 10⁻¹¹,(0.83 ± 0.03) × 10⁻¹¹,(0.83 ± 0.04) × 10⁻¹¹,(0.92 ± 0.03) × 10⁻¹¹,(0.96 ± 0.03) × 10⁻¹¹,(1.03 ± 0.04) × 10⁻¹¹
1ES 1218+304,00030376014,56041.24,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.53 ± 0.04,16.48 ± 0.05,16.08 ± 0.07,15.36 ± 0.04,15.25 ± 0.03,15.23 ± 0.04,(0.83 ± 0.03) × 10⁻¹¹,(0.79 ± 0.03) × 10⁻¹¹,(0.8 ± 0.05) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(0.95 ± 0.03) × 10⁻¹¹,(1.0 ± 0.04) × 10⁻¹¹
1ES 1218+304,00030376015,56066.94,185.34142,30.17697,12 21 21.9408,30 10 37.092,15.4 ± 0.03,16.37 ± 0.03,15.96 ± 0.04,15.22 ± 0.03,15.16 ± 0.03,15.15 ± 0.03,(0.93 ± 0.03) × 10⁻¹¹,(0.87 ± 0.03) × 10⁻¹¹,(0.9 ± 0.03) × 10⁻¹¹,(0.96 ± 0.03) × 10⁻¹¹,(1.04 ± 0.03) × 10⁻¹¹,(1.07 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376016,56298.47,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.25 ± 0.06,17.14 ± 0.06,16.6 ± 0.09,15.94 ± 0.05,16.0 ± 0.04,15.92 ± 0.05,(0.42 ± 0.02) × 10⁻¹¹,(0.43 ± 0.02) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.48 ± 0.02) × 10⁻¹¹,(0.53 ± 0.02) × 10⁻¹¹
1ES 1218+304,00030376017,56302.55,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.18 ± 0.05,17.03 ± 0.06,16.4 ± 0.08,15.96 ± 0.05,15.86 ± 0.04,15.81 ± 0.06,(0.45 ± 0.02) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹,(0.6 ± 0.04) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.59 ± 0.03) × 10⁻¹¹
1ES 1218+304,00030376018,56306.49,185.34142,30.17697,12 21 21.9408,30 10 37.092,16.04 ± 0.05,17.04 ± 0.06,16.71 ± 0.1,15.93 ± 0.05,15.84 ± 0.04,15.88 ± 0.06,(0.51 ± 0.03) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹,(0.45 ± 0.04) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.55 ± 0.03) × 10⁻¹¹
