Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1222+216,00036382001,54192.1,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.97 ± 0.04,15.98 ± 0.04,15.99 ± 0.06,14.59 ± 0.03,14.37 ± 0.03,14.46 ± 0.04,(1.4 ± 0.05) × 10⁻¹¹,(1.26 ± 0.04) × 10⁻¹¹,(0.87 ± 0.05) × 10⁻¹¹,(1.74 ± 0.05) × 10⁻¹¹,(2.19 ± 0.05) × 10⁻¹¹,(2.09 ± 0.07) × 10⁻¹¹
PKS 1222+216,00036382002,54194.39,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.98 ± 0.04,16.04 ± 0.04,16.0 ± 0.06,14.54 ± 0.03,14.4 ± 0.03,14.47 ± 0.03,(1.38 ± 0.05) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(0.87 ± 0.05) × 10⁻¹¹,(1.82 ± 0.05) × 10⁻¹¹,(2.12 ± 0.05) × 10⁻¹¹,(2.05 ± 0.06) × 10⁻¹¹
PKS 1222+216,00036382003,54200.56,186.22691,21.37955,12 24 54.4584,21 22 46.38,15.04 ± 0.06,16.02 ± 0.07,16.24 ± 0.14,14.61 ± 0.05,14.42 ± 0.04,14.44 ± 0.06,(1.31 ± 0.08) × 10⁻¹¹,(1.21 ± 0.08) × 10⁻¹¹,(0.69 ± 0.09) × 10⁻¹¹,(1.71 ± 0.08) × 10⁻¹¹,(2.1 ± 0.08) × 10⁻¹¹,(2.11 ± 0.12) × 10⁻¹¹
PKS 1222+216,00090084001,54931.45,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.79 ± 0.03,15.84 ± 0.03,15.67 ± 0.07,14.48 ± 0.02,-,-,(1.65 ± 0.04) × 10⁻¹¹,(1.42 ± 0.04) × 10⁻¹¹,(1.18 ± 0.08) × 10⁻¹¹,(1.92 ± 0.04) × 10⁻¹¹,-,-
PKS 1222+216,00036382004,54940.81,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.82 ± 0.03,-,-,-,-,-,(1.6 ± 0.04) × 10⁻¹¹,-,-,-,-,-
PKS 1222+216,00090084002,54959.4,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.87 ± 0.03,15.93 ± 0.04,15.96 ± 0.09,14.5 ± 0.03,-,-,(1.52 ± 0.04) × 10⁻¹¹,(1.31 ± 0.05) × 10⁻¹¹,(0.9 ± 0.07) × 10⁻¹¹,(1.88 ± 0.04) × 10⁻¹¹,-,-
PKS 1222+216,00036382005,55176.3,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.7 ± 0.02,-,-,-,-,-,(1.79 ± 0.04) × 10⁻¹¹,-,-,-,-,-
PKS 1222+216,00036382006,55185.61,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.54 ± 0.03,15.59 ± 0.03,15.5 ± 0.04,14.37 ± 0.03,14.4 ± 0.03,14.31 ± 0.03,(2.07 ± 0.06) × 10⁻¹¹,(1.81 ± 0.05) × 10⁻¹¹,(1.38 ± 0.06) × 10⁻¹¹,(2.14 ± 0.05) × 10⁻¹¹,(2.12 ± 0.05) × 10⁻¹¹,(2.39 ± 0.07) × 10⁻¹¹
PKS 1222+216,00036382007,55239.7,186.22691,21.37955,12 24 54.4584,21 22 46.38,14.29 ± 0.03,-,-,13.95 ± 0.02,-,-,(2.62 ± 0.06) × 10⁻¹¹,-,-,(3.12 ± 0.06) × 10⁻¹¹,-,-
PKS 1222+216,00036382008,55241.77,186.22691,21.37955,12 24 54.4584,21 22 46.38,-,-,-,-,13.92 ± 0.02,-,-,-,-,-,(0.33 ± 0.01) × 10⁻¹⁰,-
