Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 120,00037594025,55977.13,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.76 ± 0.02,-,-,-,-,-,(1.19 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594026,55981.19,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.69 ± 0.03,-,-,-,-,-,(1.27 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594027,55985.11,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.59 ± 0.02,-,-,-,-,-,(1.39 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594028,55989.42,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.54 ± 0.02,-,-,-,-,-,(1.45 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594029,55993.73,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.42 ± 0.02,-,-,-,-,-,(1.62 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594030,55997.52,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.46 ± 0.03,-,-,-,-,-,(1.57 ± 0.05) × 10⁻¹⁰,-
3C 120,00037594031,56001.21,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.41 ± 0.02,-,-,-,-,-,(1.65 ± 0.04) × 10⁻¹⁰,-
3C 120,00037594032,56005.22,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.49 ± 0.02,-,-,-,-,-,(1.53 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594033,56009.31,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.46 ± 0.02,-,-,-,-,-,(1.57 ± 0.03) × 10⁻¹⁰,-
3C 120,00037594034,56017.86,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.63 ± 0.02,-,-,-,-,-,(1.34 ± 0.03) × 10⁻¹⁰,-
3C 120,00091444001,56019.76,68.29623,5.35434,4 33 11.0952,5 21 15.624,14.07 ± 0.03,15.12 ± 0.03,14.54 ± 0.04,14.34 ± 0.02,14.73 ± 0.03,14.84 ± 0.04,(1.1 ± 0.03) × 10⁻¹⁰,(0.76 ± 0.02) × 10⁻¹⁰,(0.71 ± 0.03) × 10⁻¹⁰,(1.14 ± 0.02) × 10⁻¹⁰,(1.22 ± 0.03) × 10⁻¹⁰,(1.48 ± 0.05) × 10⁻¹⁰
3C 120,00091444002,56023.2,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.99 ± 0.03,15.08 ± 0.03,14.56 ± 0.03,14.27 ± 0.03,14.6 ± 0.03,14.83 ± 0.03,(1.19 ± 0.03) × 10⁻¹⁰,(0.79 ± 0.02) × 10⁻¹⁰,(0.7 ± 0.02) × 10⁻¹⁰,(1.23 ± 0.03) × 10⁻¹⁰,(1.37 ± 0.03) × 10⁻¹⁰,(1.5 ± 0.04) × 10⁻¹⁰
3C 120,00091444003,56027.65,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.95 ± 0.03,15.03 ± 0.03,14.55 ± 0.04,14.23 ± 0.02,14.5 ± 0.03,14.72 ± 0.04,(1.23 ± 0.03) × 10⁻¹⁰,(0.83 ± 0.02) × 10⁻¹⁰,(0.71 ± 0.02) × 10⁻¹⁰,(1.27 ± 0.03) × 10⁻¹⁰,(1.51 ± 0.04) × 10⁻¹⁰,(1.65 ± 0.05) × 10⁻¹⁰
3C 120,00091444004,56276.72,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.99 ± 0.03,-,14.49 ± 0.03,14.27 ± 0.03,14.57 ± 0.03,14.76 ± 0.03,(1.19 ± 0.03) × 10⁻¹⁰,-,(0.74 ± 0.02) × 10⁻¹⁰,(1.22 ± 0.03) × 10⁻¹⁰,(1.41 ± 0.03) × 10⁻¹⁰,(1.6 ± 0.05) × 10⁻¹⁰
3C 120,00091444005,56281.87,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.94 ± 0.03,-,14.53 ± 0.04,14.2 ± 0.03,14.46 ± 0.03,14.73 ± 0.04,(1.25 ± 0.03) × 10⁻¹⁰,-,(0.72 ± 0.02) × 10⁻¹⁰,(1.3 ± 0.03) × 10⁻¹⁰,(1.57 ± 0.04) × 10⁻¹⁰,(1.64 ± 0.05) × 10⁻¹⁰
3C 120,00037594035,56288.6,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.84 ± 0.03,-,-,14.1 ± 0.03,14.4 ± 0.03,-,(1.36 ± 0.04) × 10⁻¹⁰,-,-,(1.42 ± 0.04) × 10⁻¹⁰,(1.65 ± 0.05) × 10⁻¹⁰,-
3C 120,00091444006,56291.27,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.88 ± 0.03,-,14.4 ± 0.03,14.16 ± 0.03,14.41 ± 0.02,14.61 ± 0.03,(1.31 ± 0.03) × 10⁻¹⁰,-,(0.81 ± 0.02) × 10⁻¹⁰,(1.35 ± 0.03) × 10⁻¹⁰,(1.65 ± 0.04) × 10⁻¹⁰,(1.83 ± 0.05) × 10⁻¹⁰
3C 120,00091444007,56296.75,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.92 ± 0.03,-,14.42 ± 0.03,14.18 ± 0.03,14.49 ± 0.03,14.69 ± 0.03,(1.26 ± 0.03) × 10⁻¹⁰,-,(0.79 ± 0.03) × 10⁻¹⁰,(1.33 ± 0.04) × 10⁻¹⁰,(1.53 ± 0.04) × 10⁻¹⁰,(1.71 ± 0.05) × 10⁻¹⁰
3C 120,00091444008,56301.12,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.9 ± 0.03,-,14.49 ± 0.04,14.14 ± 0.03,14.45 ± 0.03,14.63 ± 0.04,(1.28 ± 0.04) × 10⁻¹⁰,-,(0.75 ± 0.03) × 10⁻¹⁰,(1.38 ± 0.04) × 10⁻¹⁰,(1.58 ± 0.04) × 10⁻¹⁰,(1.8 ± 0.07) × 10⁻¹⁰
3C 120,00037594036,56302.86,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.82 ± 0.03,-,14.42 ± 0.03,14.15 ± 0.03,14.41 ± 0.02,14.65 ± 0.03,(1.39 ± 0.04) × 10⁻¹⁰,-,(0.8 ± 0.02) × 10⁻¹⁰,(1.37 ± 0.03) × 10⁻¹⁰,(1.64 ± 0.04) × 10⁻¹⁰,(1.77 ± 0.05) × 10⁻¹⁰
3C 120,00091444009,56306.1,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.87 ± 0.03,-,14.38 ± 0.04,14.13 ± 0.03,14.47 ± 0.03,14.72 ± 0.04,(1.32 ± 0.04) × 10⁻¹⁰,-,(0.82 ± 0.03) × 10⁻¹⁰,(1.39 ± 0.04) × 10⁻¹⁰,(1.55 ± 0.04) × 10⁻¹⁰,(1.66 ± 0.06) × 10⁻¹⁰
3C 120,00091444010,56311.35,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.91 ± 0.03,-,14.43 ± 0.03,14.17 ± 0.03,14.47 ± 0.03,14.68 ± 0.03,(1.27 ± 0.03) × 10⁻¹⁰,-,(0.79 ± 0.02) × 10⁻¹⁰,(1.34 ± 0.03) × 10⁻¹⁰,(1.55 ± 0.04) × 10⁻¹⁰,(1.72 ± 0.05) × 10⁻¹⁰
3C 120,00037594037,56316.25,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.92 ± 0.02,-,-,-,-,-,(1.26 ± 0.03) × 10⁻¹⁰,-,-,-,-,-
3C 120,00091444011,56316.73,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.9 ± 0.03,-,14.46 ± 0.04,14.16 ± 0.03,14.5 ± 0.03,14.75 ± 0.03,(1.28 ± 0.04) × 10⁻¹⁰,-,(0.77 ± 0.02) × 10⁻¹⁰,(1.36 ± 0.04) × 10⁻¹⁰,(1.51 ± 0.04) × 10⁻¹⁰,(1.61 ± 0.05) × 10⁻¹⁰
3C 120,00091444012,56321.39,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.94 ± 0.03,-,14.48 ± 0.04,14.23 ± 0.03,14.54 ± 0.03,14.72 ± 0.03,(1.24 ± 0.04) × 10⁻¹⁰,-,(0.75 ± 0.02) × 10⁻¹⁰,(1.27 ± 0.03) × 10⁻¹⁰,(1.45 ± 0.04) × 10⁻¹⁰,(1.65 ± 0.05) × 10⁻¹⁰
3C 120,00091444013,56326.89,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.9 ± 0.03,-,14.49 ± 0.03,14.2 ± 0.03,14.49 ± 0.03,14.71 ± 0.03,(1.29 ± 0.03) × 10⁻¹⁰,-,(0.74 ± 0.02) × 10⁻¹⁰,(1.3 ± 0.03) × 10⁻¹⁰,(1.53 ± 0.04) × 10⁻¹⁰,(1.67 ± 0.05) × 10⁻¹⁰
3C 120,00080334001,56329.72,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,14.46 ± 0.02,-,-,-,-,-,(1.57 ± 0.04) × 10⁻¹⁰,-
3C 120,00037594039,56330.31,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.85 ± 0.04,-,14.46 ± 0.05,14.13 ± 0.03,14.42 ± 0.03,14.67 ± 0.04,(1.35 ± 0.05) × 10⁻¹⁰,-,(0.76 ± 0.03) × 10⁻¹⁰,(1.39 ± 0.04) × 10⁻¹⁰,(1.63 ± 0.05) × 10⁻¹⁰,(1.73 ± 0.07) × 10⁻¹⁰
3C 120,00037594038,56330.38,68.29623,5.35434,4 33 11.0952,5 21 15.624,-,-,-,-,-,14.67 ± 0.03,-,-,-,-,-,(1.74 ± 0.05) × 10⁻¹⁰
3C 120,00091444014,56331.61,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.85 ± 0.03,-,14.41 ± 0.04,14.15 ± 0.03,14.38 ± 0.03,14.6 ± 0.03,(1.35 ± 0.04) × 10⁻¹⁰,-,(0.8 ± 0.03) × 10⁻¹⁰,(1.36 ± 0.04) × 10⁻¹⁰,(1.68 ± 0.04) × 10⁻¹⁰,(1.85 ± 0.06) × 10⁻¹⁰
3C 120,00091444015,56336.7,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.85 ± 0.03,-,14.44 ± 0.04,14.15 ± 0.03,14.44 ± 0.03,14.65 ± 0.04,(1.35 ± 0.04) × 10⁻¹⁰,-,(0.78 ± 0.03) × 10⁻¹⁰,(1.37 ± 0.04) × 10⁻¹⁰,(1.59 ± 0.04) × 10⁻¹⁰,(1.77 ± 0.06) × 10⁻¹⁰
3C 120,00091444016,56339.8,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.85 ± 0.03,-,14.41 ± 0.04,14.15 ± 0.03,14.45 ± 0.03,14.65 ± 0.04,(1.35 ± 0.03) × 10⁻¹⁰,-,(0.8 ± 0.03) × 10⁻¹⁰,(1.37 ± 0.04) × 10⁻¹⁰,(1.59 ± 0.04) × 10⁻¹⁰,(1.76 ± 0.06) × 10⁻¹⁰
3C 120,00037594040,56344.38,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.87 ± 0.03,-,14.48 ± 0.04,14.15 ± 0.03,14.42 ± 0.03,14.65 ± 0.03,(1.32 ± 0.04) × 10⁻¹⁰,-,(0.75 ± 0.02) × 10⁻¹⁰,(1.36 ± 0.04) × 10⁻¹⁰,(1.62 ± 0.04) × 10⁻¹⁰,(1.76 ± 0.05) × 10⁻¹⁰
3C 120,00037594041,56344.71,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.85 ± 0.02,-,-,-,-,-,(1.34 ± 0.03) × 10⁻¹⁰,-,-,-,-,-
3C 120,00091444017,56346.24,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.86 ± 0.03,-,14.39 ± 0.03,14.12 ± 0.03,14.38 ± 0.02,14.6 ± 0.03,(1.34 ± 0.03) × 10⁻¹⁰,-,(0.81 ± 0.02) × 10⁻¹⁰,(1.41 ± 0.03) × 10⁻¹⁰,(1.68 ± 0.04) × 10⁻¹⁰,(1.85 ± 0.05) × 10⁻¹⁰
3C 120,00091444018,56351.43,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.85 ± 0.04,-,14.41 ± 0.03,14.13 ± 0.03,14.39 ± 0.02,14.6 ± 0.03,(1.35 ± 0.04) × 10⁻¹⁰,-,(0.8 ± 0.02) × 10⁻¹⁰,(1.4 ± 0.03) × 10⁻¹⁰,(1.67 ± 0.04) × 10⁻¹⁰,(1.85 ± 0.05) × 10⁻¹⁰
3C 120,00091444019,56356.44,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.88 ± 0.03,-,14.41 ± 0.03,14.19 ± 0.03,14.46 ± 0.02,14.69 ± 0.03,(1.31 ± 0.03) × 10⁻¹⁰,-,(0.8 ± 0.02) × 10⁻¹⁰,(1.31 ± 0.03) × 10⁻¹⁰,(1.57 ± 0.04) × 10⁻¹⁰,(1.71 ± 0.05) × 10⁻¹⁰
3C 120,00091444020,56361.68,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.87 ± 0.03,-,14.42 ± 0.03,14.11 ± 0.03,14.43 ± 0.03,14.63 ± 0.03,(1.32 ± 0.03) × 10⁻¹⁰,-,(0.79 ± 0.02) × 10⁻¹⁰,(1.41 ± 0.03) × 10⁻¹⁰,(1.61 ± 0.04) × 10⁻¹⁰,(1.8 ± 0.05) × 10⁻¹⁰
3C 120,00091444021,56366.41,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.87 ± 0.03,-,14.47 ± 0.04,14.15 ± 0.03,14.45 ± 0.03,14.63 ± 0.04,(1.32 ± 0.03) × 10⁻¹⁰,-,(0.76 ± 0.03) × 10⁻¹⁰,(1.37 ± 0.04) × 10⁻¹⁰,(1.58 ± 0.04) × 10⁻¹⁰,(1.79 ± 0.06) × 10⁻¹⁰
3C 120,00091444022,56371.6,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.86 ± 0.03,-,14.39 ± 0.03,14.15 ± 0.03,14.46 ± 0.03,14.69 ± 0.03,(1.34 ± 0.03) × 10⁻¹⁰,-,(0.81 ± 0.02) × 10⁻¹⁰,(1.37 ± 0.03) × 10⁻¹⁰,(1.56 ± 0.04) × 10⁻¹⁰,(1.71 ± 0.05) × 10⁻¹⁰
3C 120,00091444023,56376.09,68.29623,5.35434,4 33 11.0952,5 21 15.624,13.88 ± 0.03,-,14.37 ± 0.04,14.16 ± 0.03,14.42 ± 0.03,14.63 ± 0.04,(1.31 ± 0.03) × 10⁻¹⁰,-,(0.83 ± 0.03) × 10⁻¹⁰,(1.35 ± 0.04) × 10⁻¹⁰,(1.62 ± 0.04) × 10⁻¹⁰,(1.81 ± 0.06) × 10⁻¹⁰
