Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 0647+250,00041535010,55533.16,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.78 ± 0.04,15.91 ± 0.04,15.86 ± 0.04,-,-,-,(0.91 ± 0.03) × 10⁻¹¹,(0.93 ± 0.03) × 10⁻¹¹,(1.08 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535011,55538.07,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.81 ± 0.07,15.97 ± 0.04,15.99 ± 0.06,-,-,-,(0.89 ± 0.06) × 10⁻¹¹,(0.88 ± 0.04) × 10⁻¹¹,(0.96 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535012,55543.11,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.76 ± 0.03,15.98 ± 0.04,15.91 ± 0.04,-,-,-,(0.93 ± 0.03) × 10⁻¹¹,(0.87 ± 0.03) × 10⁻¹¹,(1.04 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535013,55559.04,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.71 ± 0.04,15.92 ± 0.04,15.85 ± 0.05,-,-,-,(0.98 ± 0.04) × 10⁻¹¹,(0.92 ± 0.04) × 10⁻¹¹,(1.09 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535014,55564.12,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.62 ± 0.04,15.76 ± 0.04,15.82 ± 0.04,-,-,-,(1.06 ± 0.03) × 10⁻¹¹,(1.07 ± 0.04) × 10⁻¹¹,(1.13 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535015,55568.97,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.88 ± 0.03,16.2 ± 0.04,16.08 ± 0.04,-,-,-,(0.84 ± 0.03) × 10⁻¹¹,(0.71 ± 0.02) × 10⁻¹¹,(0.89 ± 0.03) × 10⁻¹¹
1ES 0647+250,00041535016,55573.43,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.57 ± 0.06,15.86 ± 0.03,15.82 ± 0.04,-,-,-,(1.11 ± 0.06) × 10⁻¹¹,(0.97 ± 0.03) × 10⁻¹¹,(1.13 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535017,55586.95,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.78 ± 0.04,15.95 ± 0.04,15.97 ± 0.05,-,-,-,(0.91 ± 0.03) × 10⁻¹¹,(0.9 ± 0.03) × 10⁻¹¹,(0.98 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535018,55590.03,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.78 ± 0.03,16.01 ± 0.04,15.95 ± 0.04,-,-,-,(0.91 ± 0.03) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹,(1.0 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535019,55593.99,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.91 ± 0.06,16.06 ± 0.06,15.98 ± 0.07,-,-,-,(0.82 ± 0.05) × 10⁻¹¹,(0.81 ± 0.04) × 10⁻¹¹,(0.97 ± 0.06) × 10⁻¹¹
1ES 0647+250,00041535020,55594.01,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.83 ± 0.03,16.02 ± 0.04,15.96 ± 0.04,-,-,-,(0.87 ± 0.03) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(0.99 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535021,55597.86,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.76 ± 0.04,15.96 ± 0.04,15.87 ± 0.05,-,-,-,(0.93 ± 0.03) × 10⁻¹¹,(0.89 ± 0.03) × 10⁻¹¹,(1.07 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535022,55614.91,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.85 ± 0.03,16.03 ± 0.04,16.03 ± 0.05,-,-,-,(0.86 ± 0.03) × 10⁻¹¹,(0.83 ± 0.03) × 10⁻¹¹,(0.93 ± 0.04) × 10⁻¹¹
1ES 0647+250,00041535023,55617.92,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.8 ± 0.04,15.9 ± 0.04,15.95 ± 0.05,-,-,-,(0.9 ± 0.03) × 10⁻¹¹,(0.94 ± 0.04) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535024,55620.9,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.77 ± 0.04,15.97 ± 0.04,15.92 ± 0.05,-,-,-,(0.92 ± 0.03) × 10⁻¹¹,(0.88 ± 0.04) × 10⁻¹¹,(1.02 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535025,55623.82,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.83 ± 0.04,16.02 ± 0.04,15.95 ± 0.05,-,-,-,(0.87 ± 0.03) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(1.0 ± 0.04) × 10⁻¹¹
1ES 0647+250,00039137002,55679.07,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.75 ± 0.03,-,-,-,-,-,(0.94 ± 0.03) × 10⁻¹¹,-,-
1ES 0647+250,00032586001,56219.12,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.7 ± 0.03,-,-,-,-,-,(0.99 ± 0.02) × 10⁻¹¹,-,-
1ES 0647+250,00032646001,56272.35,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.58 ± 0.02,-,-,-,-,-,(1.11 ± 0.03) × 10⁻¹¹,-,-,-,-,-
1ES 0647+250,00032646002,56273.38,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,-,15.79 ± 0.04,-,-,-,-,-,(1.04 ± 0.04) × 10⁻¹¹,-
1ES 0647+250,00032646003,56274.38,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,-,-,15.73 ± 0.03,-,-,-,-,-,(1.22 ± 0.03) × 10⁻¹¹
1ES 0647+250,00032646004,56275.45,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.65 ± 0.02,-,-,-,-,-,(1.03 ± 0.02) × 10⁻¹¹,-,-
1ES 0647+250,00032646005,56276.31,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.59 ± 0.02,-,-,-,-,-,(1.11 ± 0.03) × 10⁻¹¹,-,-,-,-,-
1ES 0647+250,00032646006,56277.38,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,-,15.73 ± 0.03,-,-,-,-,-,(1.1 ± 0.03) × 10⁻¹¹,-
1ES 0647+250,00032646007,56278.38,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,-,-,15.72 ± 0.03,-,-,-,-,-,(1.23 ± 0.03) × 10⁻¹¹
1ES 0647+250,00032646008,56279.39,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.54 ± 0.03,-,-,-,-,-,(1.15 ± 0.03) × 10⁻¹¹,-,-
1ES 0647+250,00032646009,56280.39,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.52 ± 0.02,-,-,-,-,-,(1.18 ± 0.03) × 10⁻¹¹,-,-,-,-,-
1ES 0647+250,00032646010,56281.39,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,-,15.74 ± 0.03,-,-,-,-,-,(1.09 ± 0.03) × 10⁻¹¹,-
1ES 0647+250,00041535026,56981.81,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.15 ± 0.04,16.04 ± 0.04,15.59 ± 0.06,15.16 ± 0.04,15.33 ± 0.03,15.32 ± 0.03,(1.66 ± 0.06) × 10⁻¹¹,(1.58 ± 0.06) × 10⁻¹¹,(1.55 ± 0.08) × 10⁻¹¹,(1.62 ± 0.06) × 10⁻¹¹,(1.59 ± 0.05) × 10⁻¹¹,(1.79 ± 0.05) × 10⁻¹¹
1ES 0647+250,00041535029,56982.27,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.26 ± 0.05,16.05 ± 0.14,-,15.25 ± 0.05,-,-,(1.5 ± 0.07) × 10⁻¹¹,(1.55 ± 0.2) × 10⁻¹¹,-,(1.49 ± 0.07) × 10⁻¹¹,-,-
1ES 0647+250,00041535028,56983.61,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.21 ± 0.04,16.07 ± 0.04,15.6 ± 0.05,15.21 ± 0.04,15.36 ± 0.03,15.37 ± 0.04,(1.57 ± 0.06) × 10⁻¹¹,(1.52 ± 0.05) × 10⁻¹¹,(1.55 ± 0.08) × 10⁻¹¹,(1.55 ± 0.05) × 10⁻¹¹,(1.54 ± 0.05) × 10⁻¹¹,(1.7 ± 0.07) × 10⁻¹¹
1ES 0647+250,00041535031,56984.73,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,15.12 ± 0.05,-,-,-,-,-,(1.68 ± 0.07) × 10⁻¹¹,-,-
1ES 0647+250,00041535032,56987.37,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.24 ± 0.04,16.1 ± 0.04,15.74 ± 0.06,15.3 ± 0.04,15.39 ± 0.04,15.39 ± 0.05,(1.54 ± 0.06) × 10⁻¹¹,(1.49 ± 0.06) × 10⁻¹¹,(1.36 ± 0.08) × 10⁻¹¹,(1.42 ± 0.06) × 10⁻¹¹,(1.5 ± 0.05) × 10⁻¹¹,(1.67 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646011,58816.65,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.22 ± 0.05,16.1 ± 0.05,15.85 ± 0.08,15.33 ± 0.05,15.45 ± 0.04,15.46 ± 0.05,(1.56 ± 0.07) × 10⁻¹¹,(1.48 ± 0.07) × 10⁻¹¹,(1.23 ± 0.09) × 10⁻¹¹,(1.39 ± 0.07) × 10⁻¹¹,(1.43 ± 0.06) × 10⁻¹¹,(1.56 ± 0.07) × 10⁻¹¹
1ES 0647+250,00032646012,58820.19,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.25 ± 0.04,16.12 ± 0.04,15.75 ± 0.06,15.23 ± 0.04,15.43 ± 0.04,15.38 ± 0.05,(1.51 ± 0.06) × 10⁻¹¹,(1.46 ± 0.06) × 10⁻¹¹,(1.34 ± 0.08) × 10⁻¹¹,(1.52 ± 0.06) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹,(1.68 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646013,58821.18,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.21 ± 0.04,16.06 ± 0.05,15.72 ± 0.07,15.23 ± 0.05,15.43 ± 0.04,15.39 ± 0.05,(1.57 ± 0.06) × 10⁻¹¹,(1.54 ± 0.06) × 10⁻¹¹,(1.39 ± 0.08) × 10⁻¹¹,(1.52 ± 0.06) × 10⁻¹¹,(1.45 ± 0.05) × 10⁻¹¹,(1.67 ± 0.07) × 10⁻¹¹
1ES 0647+250,00032646014,58822.15,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.27 ± 0.04,16.14 ± 0.04,15.77 ± 0.06,15.34 ± 0.04,15.66 ± 0.04,15.58 ± 0.05,(1.49 ± 0.06) × 10⁻¹¹,(1.44 ± 0.06) × 10⁻¹¹,(1.33 ± 0.08) × 10⁻¹¹,(1.38 ± 0.06) × 10⁻¹¹,(1.17 ± 0.04) × 10⁻¹¹,(1.41 ± 0.06) × 10⁻¹¹
1ES 0647+250,00032646015,58825.38,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.22 ± 0.05,16.17 ± 0.06,15.58 ± 0.07,15.16 ± 0.05,15.31 ± 0.04,15.36 ± 0.05,(1.56 ± 0.07) × 10⁻¹¹,(1.39 ± 0.07) × 10⁻¹¹,(1.58 ± 0.11) × 10⁻¹¹,(1.62 ± 0.08) × 10⁻¹¹,(1.61 ± 0.06) × 10⁻¹¹,(1.72 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646016,58828.69,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.27 ± 0.05,16.15 ± 0.05,15.83 ± 0.08,15.37 ± 0.05,15.68 ± 0.05,15.63 ± 0.06,(1.49 ± 0.07) × 10⁻¹¹,(1.42 ± 0.07) × 10⁻¹¹,(1.25 ± 0.09) × 10⁻¹¹,(1.33 ± 0.06) × 10⁻¹¹,(1.15 ± 0.05) × 10⁻¹¹,(1.34 ± 0.07) × 10⁻¹¹
1ES 0647+250,00032646017,58832.81,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.26 ± 0.04,16.18 ± 0.04,15.81 ± 0.05,15.37 ± 0.04,15.49 ± 0.03,15.45 ± 0.04,(1.5 ± 0.05) × 10⁻¹¹,(1.38 ± 0.05) × 10⁻¹¹,(1.28 ± 0.06) × 10⁻¹¹,(1.33 ± 0.05) × 10⁻¹¹,(1.38 ± 0.04) × 10⁻¹¹,(1.58 ± 0.06) × 10⁻¹¹
1ES 0647+250,00032646018,58839.99,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.17 ± 0.05,16.11 ± 0.06,15.77 ± 0.09,15.15 ± 0.05,15.41 ± 0.05,15.35 ± 0.06,(1.63 ± 0.08) × 10⁻¹¹,(1.48 ± 0.08) × 10⁻¹¹,(1.33 ± 0.1) × 10⁻¹¹,(1.63 ± 0.08) × 10⁻¹¹,(1.47 ± 0.06) × 10⁻¹¹,(1.74 ± 0.09) × 10⁻¹¹
1ES 0647+250,00032646019,58844.86,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.3 ± 0.04,16.21 ± 0.04,15.81 ± 0.06,15.48 ± 0.04,15.87 ± 0.04,15.69 ± 0.04,(1.45 ± 0.05) × 10⁻¹¹,(1.34 ± 0.05) × 10⁻¹¹,(1.27 ± 0.07) × 10⁻¹¹,(1.2 ± 0.05) × 10⁻¹¹,(0.97 ± 0.03) × 10⁻¹¹,(1.26 ± 0.05) × 10⁻¹¹
1ES 0647+250,00032646020,58849.22,102.69371,25.04989,6 50 46.4904,25 02 59.604,-,-,-,-,15.47 ± 0.03,-,-,-,-,-,(1.39 ± 0.04) × 10⁻¹¹,-
1ES 0647+250,00032646021,58851.28,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.3 ± 0.04,16.12 ± 0.04,15.73 ± 0.06,15.33 ± 0.04,15.47 ± 0.03,15.37 ± 0.04,(1.44 ± 0.05) × 10⁻¹¹,(1.47 ± 0.05) × 10⁻¹¹,(1.37 ± 0.07) × 10⁻¹¹,(1.39 ± 0.05) × 10⁻¹¹,(1.39 ± 0.04) × 10⁻¹¹,(1.7 ± 0.07) × 10⁻¹¹
1ES 0647+250,00032646022,58860.9,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.24 ± 0.04,16.12 ± 0.04,15.75 ± 0.05,15.33 ± 0.04,15.46 ± 0.03,15.43 ± 0.04,(1.53 ± 0.05) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹,(1.35 ± 0.06) × 10⁻¹¹,(1.39 ± 0.05) × 10⁻¹¹,(1.41 ± 0.04) × 10⁻¹¹,(1.61 ± 0.06) × 10⁻¹¹
1ES 0647+250,00032646023,58865.42,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.26 ± 0.05,16.1 ± 0.06,15.75 ± 0.08,15.35 ± 0.06,15.48 ± 0.05,15.42 ± 0.06,(1.5 ± 0.07) × 10⁻¹¹,(1.48 ± 0.08) × 10⁻¹¹,(1.34 ± 0.1) × 10⁻¹¹,(1.36 ± 0.07) × 10⁻¹¹,(1.39 ± 0.06) × 10⁻¹¹,(1.62 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646024,58872.92,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.18 ± 0.04,16.07 ± 0.04,15.71 ± 0.05,15.27 ± 0.04,15.4 ± 0.03,15.44 ± 0.04,(1.61 ± 0.05) × 10⁻¹¹,(1.53 ± 0.05) × 10⁻¹¹,(1.4 ± 0.07) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹,(1.49 ± 0.04) × 10⁻¹¹,(1.6 ± 0.06) × 10⁻¹¹
1ES 0647+250,00032646026,58894.56,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.21 ± 0.04,16.01 ± 0.04,15.66 ± 0.06,15.34 ± 0.04,15.67 ± 0.04,15.53 ± 0.05,(1.58 ± 0.06) × 10⁻¹¹,(1.62 ± 0.06) × 10⁻¹¹,(1.46 ± 0.08) × 10⁻¹¹,(1.37 ± 0.06) × 10⁻¹¹,(1.16 ± 0.04) × 10⁻¹¹,(1.47 ± 0.07) × 10⁻¹¹
1ES 0647+250,00032646027,58900.34,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.02 ± 0.03,15.95 ± 0.03,15.7 ± 0.05,15.1 ± 0.03,15.29 ± 0.03,15.28 ± 0.04,(1.88 ± 0.06) × 10⁻¹¹,(1.71 ± 0.05) × 10⁻¹¹,(1.41 ± 0.07) × 10⁻¹¹,(1.71 ± 0.05) × 10⁻¹¹,(1.66 ± 0.05) × 10⁻¹¹,(1.84 ± 0.07) × 10⁻¹¹
1ES 0647+250,00032646028,58902.17,102.69371,25.04989,6 50 46.4904,25 02 59.604,14.99 ± 0.05,15.92 ± 0.05,15.48 ± 0.07,14.99 ± 0.05,15.26 ± 0.04,15.17 ± 0.05,(1.93 ± 0.08) × 10⁻¹¹,(1.75 ± 0.08) × 10⁻¹¹,(1.72 ± 0.11) × 10⁻¹¹,(1.9 ± 0.08) × 10⁻¹¹,(1.69 ± 0.06) × 10⁻¹¹,(2.05 ± 0.1) × 10⁻¹¹
1ES 0647+250,00032646030,58907.72,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.15 ± 0.04,15.98 ± 0.04,-,15.19 ± 0.04,14.7 ± 0.18,-,(1.67 ± 0.06) × 10⁻¹¹,(1.66 ± 0.06) × 10⁻¹¹,-,(1.57 ± 0.05) × 10⁻¹¹,(2.84 ± 0.46) × 10⁻¹¹,-
1ES 0647+250,00032646031,58910.89,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.07 ± 0.09,-,-,15.19 ± 0.04,-,-,(1.78 ± 0.14) × 10⁻¹¹,-,-,(1.58 ± 0.06) × 10⁻¹¹,-,-
1ES 0647+250,00032646032,58914.88,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.27 ± 0.04,16.13 ± 0.04,15.7 ± 0.05,15.28 ± 0.04,15.51 ± 0.03,15.47 ± 0.04,(1.49 ± 0.05) × 10⁻¹¹,(1.44 ± 0.05) × 10⁻¹¹,(1.41 ± 0.07) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹,(1.34 ± 0.04) × 10⁻¹¹,(1.56 ± 0.06) × 10⁻¹¹
1ES 0647+250,00032646033,59196.5,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.22 ± 0.06,16.19 ± 0.07,15.77 ± 0.09,15.29 ± 0.06,15.45 ± 0.05,15.39 ± 0.06,(1.55 ± 0.08) × 10⁻¹¹,(1.37 ± 0.08) × 10⁻¹¹,(1.32 ± 0.12) × 10⁻¹¹,(1.44 ± 0.08) × 10⁻¹¹,(1.42 ± 0.07) × 10⁻¹¹,(1.67 ± 0.09) × 10⁻¹¹
1ES 0647+250,00032646034,59199.09,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.12 ± 0.04,16.1 ± 0.04,15.83 ± 0.07,15.24 ± 0.04,15.42 ± 0.04,15.35 ± 0.05,(1.71 ± 0.07) × 10⁻¹¹,(1.48 ± 0.06) × 10⁻¹¹,(1.25 ± 0.08) × 10⁻¹¹,(1.5 ± 0.06) × 10⁻¹¹,(1.47 ± 0.05) × 10⁻¹¹,(1.73 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646035,59200.13,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.17 ± 0.05,16.12 ± 0.05,15.77 ± 0.08,15.29 ± 0.05,15.32 ± 0.04,15.29 ± 0.05,(1.63 ± 0.07) × 10⁻¹¹,(1.45 ± 0.07) × 10⁻¹¹,(1.32 ± 0.09) × 10⁻¹¹,(1.44 ± 0.07) × 10⁻¹¹,(1.6 ± 0.06) × 10⁻¹¹,(1.84 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646037,59202.12,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.12 ± 0.05,16.08 ± 0.06,15.71 ± 0.08,15.25 ± 0.05,15.36 ± 0.04,15.34 ± 0.05,(1.71 ± 0.08) × 10⁻¹¹,(1.51 ± 0.08) × 10⁻¹¹,(1.4 ± 0.1) × 10⁻¹¹,(1.49 ± 0.08) × 10⁻¹¹,(1.54 ± 0.06) × 10⁻¹¹,(1.75 ± 0.09) × 10⁻¹¹
1ES 0647+250,00032646038,59203.13,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.15 ± 0.05,16.05 ± 0.05,15.7 ± 0.07,15.17 ± 0.05,15.37 ± 0.04,15.33 ± 0.05,(1.66 ± 0.07) × 10⁻¹¹,(1.56 ± 0.07) × 10⁻¹¹,(1.41 ± 0.1) × 10⁻¹¹,(1.61 ± 0.07) × 10⁻¹¹,(1.54 ± 0.06) × 10⁻¹¹,(1.77 ± 0.09) × 10⁻¹¹
1ES 0647+250,00032646039,59204.02,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.1 ± 0.05,16.09 ± 0.05,15.69 ± 0.07,15.21 ± 0.05,15.55 ± 0.04,16.01 ± 0.07,(1.74 ± 0.07) × 10⁻¹¹,(1.51 ± 0.07) × 10⁻¹¹,(1.43 ± 0.09) × 10⁻¹¹,(1.55 ± 0.07) × 10⁻¹¹,(1.3 ± 0.05) × 10⁻¹¹,(0.94 ± 0.06) × 10⁻¹¹
1ES 0647+250,00032646041,59206.11,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.17 ± 0.04,16.08 ± 0.04,15.76 ± 0.06,15.13 ± 0.04,15.35 ± 0.04,15.35 ± 0.05,(1.63 ± 0.06) × 10⁻¹¹,(1.51 ± 0.06) × 10⁻¹¹,(1.34 ± 0.08) × 10⁻¹¹,(1.67 ± 0.06) × 10⁻¹¹,(1.56 ± 0.05) × 10⁻¹¹,(1.74 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646042,59207.18,102.69371,25.04989,6 50 46.4904,25 02 59.604,15.21 ± 0.04,16.14 ± 0.05,15.81 ± 0.07,15.16 ± 0.04,15.32 ± 0.04,15.33 ± 0.05,(1.57 ± 0.06) × 10⁻¹¹,(1.44 ± 0.06) × 10⁻¹¹,(1.28 ± 0.08) × 10⁻¹¹,(1.63 ± 0.07) × 10⁻¹¹,(1.61 ± 0.06) × 10⁻¹¹,(1.76 ± 0.08) × 10⁻¹¹
1ES 0647+250,00032646043,59211.45,102.69371,25.04989,6 50 46.4904,25 02 59.604,22.1 ± 6.5,23.14 ± 12.47,19.45 ± 1.05,20.35 ± 1.05,-,-,(2.75 ± 16.48) × 10⁻¹⁴,(2.27 ± 26.1) × 10⁻¹⁴,(0.45 ± 0.43) × 10⁻¹²,(1.36 ± 1.31) × 10⁻¹³,-,-
