Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
GB6 J0521+2113,00031531001,55131.49,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,-,-,-,18.19 ± 0.07,-,-,-,-,-,(0.38 ± 0.03) × 10⁻¹⁰,-,-
GB6 J0521+2113,00031531002,55132.41,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,17.21 ± 0.03,-,-,-,-,-,(0.38 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
GB6 J0521+2113,00031531004,55134.49,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,-,-,-,-,-,19.62 ± 0.16,-,-,-,-,-,(0.56 ± 0.08) × 10⁻¹⁰
GB6 J0521+2113,00031531005,55159.28,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,-,-,-,18.52 ± 0.12,-,-,-,-,-,(2.82 ± 0.3) × 10⁻¹¹,-,-
GB6 J0521+2113,00031531006,55160.39,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,17.33 ± 0.03,-,-,-,-,-,(0.34 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
GB6 J0521+2113,00031531007,55161.39,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,-,-,-,-,19.23 ± 0.11,-,-,-,-,-,(0.4 ± 0.04) × 10⁻¹⁰,-
GB6 J0521+2113,00031531008,55162.4,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,-,-,-,-,-,19.59 ± 0.16,-,-,-,-,-,(0.57 ± 0.09) × 10⁻¹⁰
GB6 J0521+2113,00032628001,56244.43,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,17.27 ± 0.06,17.34 ± 0.05,16.31 ± 0.05,18.29 ± 0.11,19.46 ± 0.15,17.43 ± 0.75,(0.36 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.35 ± 0.03) × 10⁻¹⁰,(0.32 ± 0.05) × 10⁻¹⁰,(0.42 ± 0.29) × 10⁻⁹
GB6 J0521+2113,00032628002,56245.39,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,17.07 ± 0.07,17.24 ± 0.06,16.32 ± 0.06,18.01 ± 0.11,19.18 ± 0.17,19.13 ± 0.24,(0.43 ± 0.03) × 10⁻¹⁰,(0.48 ± 0.03) × 10⁻¹⁰,(0.42 ± 0.03) × 10⁻¹⁰,(0.45 ± 0.05) × 10⁻¹⁰,(0.42 ± 0.06) × 10⁻¹⁰,(0.87 ± 0.19) × 10⁻¹⁰
GB6 J0521+2113,00032628003,56246.39,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,17.14 ± 0.09,17.22 ± 0.07,16.25 ± 0.08,18.06 ± 0.15,19.25 ± 0.22,20.05 ± 0.61,(0.4 ± 0.04) × 10⁻¹⁰,(0.49 ± 0.03) × 10⁻¹⁰,(0.45 ± 0.03) × 10⁻¹⁰,(0.43 ± 0.06) × 10⁻¹⁰,(0.39 ± 0.08) × 10⁻¹⁰,(0.37 ± 0.21) × 10⁻¹⁰
GB6 J0521+2113,00032628004,56247.4,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,16.82 ± 0.09,17.27 ± 0.09,16.24 ± 0.09,18.03 ± 0.18,19.3 ± 0.28,20.08 ± 0.63,(0.54 ± 0.05) × 10⁻¹⁰,(0.47 ± 0.04) × 10⁻¹⁰,(0.46 ± 0.04) × 10⁻¹⁰,(0.44 ± 0.07) × 10⁻¹⁰,(0.38 ± 0.1) × 10⁻¹⁰,(0.36 ± 0.21) × 10⁻¹⁰
GB6 J0521+2113,00031531010,56580.47,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,16.53 ± 0.03,-,-,-,-,-,(0.71 ± 0.02) × 10⁻¹⁰,-,-,-,-,-
GB6 J0521+2113,00031531011,56581.01,80.44152374999999,21.214292222222223,05 21 45.9657,+21 12 51.452,-,-,-,-,18.67 ± 0.08,-,-,-,-,-,(0.67 ± 0.05) × 10⁻¹⁰,-
