Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 1959+650,00035025012,54273.15,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,-,15.39 ± 0.03,-,-,-,-,-,(2.61 ± 0.07) × 10⁻¹¹,-
1ES 1959+650,00035025013,54420.15,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.52 ± 0.02,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
1ES 1959+650,00035025014,54427.13,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.57 ± 0.02,-,-,-,-,-,(0.44 ± 0.01) × 10⁻¹⁰,-,-
1ES 1959+650,00035025015,54427.2,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.68 ± 0.02,-,-,-,-,-,(0.39 ± 0.01) × 10⁻¹⁰,-,-
1ES 1959+650,00035025016,54434.77,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.59 ± 0.03,15.41 ± 0.03,-,14.8 ± 0.03,15.03 ± 0.03,-,(0.39 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,-,(0.35 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,-
1ES 1959+650,00035025017,54744.35,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.75 ± 0.02,-,-,-,-,-,(0.33 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
1ES 1959+650,00035025018,54752.07,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.65 ± 0.04,15.48 ± 0.04,15.03 ± 0.05,14.9 ± 0.04,15.04 ± 0.03,15.04 ± 0.05,(0.37 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.02) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025019,54754.95,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.78 ± 0.05,15.53 ± 0.05,14.8 ± 0.05,14.88 ± 0.04,15.09 ± 0.04,15.0 ± 0.06,(0.32 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025020,54755.13,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.69 ± 0.05,15.39 ± 0.05,14.88 ± 0.06,14.83 ± 0.05,15.08 ± 0.04,15.03 ± 0.06,(0.35 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025021,54757.36,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.7 ± 0.04,15.44 ± 0.04,14.88 ± 0.06,14.78 ± 0.04,15.04 ± 0.04,15.01 ± 0.05,(0.35 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025022,54766.72,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.8 ± 0.04,15.5 ± 0.03,15.03 ± 0.04,14.96 ± 0.04,15.13 ± 0.03,15.11 ± 0.04,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(3.04 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025023,54767.12,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.78 ± 0.04,15.5 ± 0.03,14.97 ± 0.04,14.93 ± 0.04,15.13 ± 0.03,15.16 ± 0.04,(0.33 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(3.12 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025024,54769.6,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.78 ± 0.03,15.52 ± 0.03,15.0 ± 0.04,14.94 ± 0.03,15.17 ± 0.03,15.17 ± 0.04,(0.32 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(3.09 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025025,54770.2,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.9 ± 0.03,15.53 ± 0.03,15.0 ± 0.04,15.12 ± 0.04,15.43 ± 0.03,15.32 ± 0.04,(2.9 ± 0.09) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(2.61 ± 0.09) × 10⁻¹¹,(2.51 ± 0.07) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025026,54983.65,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.41 ± 0.04,15.17 ± 0.03,14.6 ± 0.04,14.53 ± 0.04,14.73 ± 0.03,14.71 ± 0.04,(0.46 ± 0.02) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025027,54989.07,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.29 ± 0.03,15.11 ± 0.03,14.6 ± 0.04,14.48 ± 0.03,14.64 ± 0.03,14.67 ± 0.04,(0.51 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025028,54996.29,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.23 ± 0.03,15.01 ± 0.03,14.6 ± 0.03,14.37 ± 0.03,14.58 ± 0.03,14.6 ± 0.03,(0.54 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025030,55005.01,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.52 ± 0.03,14.68 ± 0.03,14.73 ± 0.04,-,-,-,(0.46 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025031,55007.57,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.49 ± 0.04,14.71 ± 0.04,14.74 ± 0.05,-,-,-,(0.47 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025032,55010.04,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.52 ± 0.03,14.69 ± 0.03,14.66 ± 0.04,-,-,-,(0.46 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025033,55013.19,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.45 ± 0.03,14.63 ± 0.03,14.65 ± 0.04,-,-,-,(0.49 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025034,55016.53,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.46 ± 0.03,14.59 ± 0.03,14.64 ± 0.03,-,-,-,(0.48 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025035,55020.31,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.22 ± 0.03,14.41 ± 0.03,14.45 ± 0.03,-,-,-,(0.6 ± 0.01) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰,(0.73 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025036,55031.04,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.29 ± 0.03,14.49 ± 0.03,14.5 ± 0.03,-,-,-,(0.56 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.01) × 10⁻¹⁰,(0.7 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025037,55038.94,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.14 ± 0.03,14.95 ± 0.03,14.45 ± 0.04,14.31 ± 0.03,14.52 ± 0.03,14.52 ± 0.03,(0.59 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.69 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025038,55045.34,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.29 ± 0.03,15.07 ± 0.03,14.61 ± 0.04,14.44 ± 0.03,14.65 ± 0.03,14.62 ± 0.04,(0.51 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025039,55052.83,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.47 ± 0.03,15.24 ± 0.03,-,14.61 ± 0.03,14.93 ± 0.2,-,(0.43 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,-,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.07) × 10⁻¹⁰,-
1ES 1959+650,00035025040,55059.6,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.43 ± 0.03,15.23 ± 0.03,14.77 ± 0.04,14.62 ± 0.03,14.77 ± 0.03,14.76 ± 0.03,(0.45 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025041,55066.12,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.5 ± 0.03,15.23 ± 0.03,14.68 ± 0.04,14.7 ± 0.03,14.94 ± 0.03,14.92 ± 0.04,(0.42 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025042,55070.37,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.37 ± 0.03,15.17 ± 0.03,14.73 ± 0.04,14.62 ± 0.03,14.72 ± 0.03,14.73 ± 0.03,(0.47 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025043,55087.06,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.7 ± 0.03,15.43 ± 0.03,14.87 ± 0.04,14.97 ± 0.04,15.27 ± 0.03,15.15 ± 0.04,(0.35 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(3.01 ± 0.1) × 10⁻¹¹,(2.9 ± 0.09) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025044,55100.83,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.69 ± 0.03,15.5 ± 0.03,14.97 ± 0.04,14.89 ± 0.03,15.08 ± 0.03,15.17 ± 0.04,(0.35 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025045,55318.55,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.35 ± 0.04,16.09 ± 0.04,15.43 ± 0.05,15.56 ± 0.04,15.7 ± 0.03,15.75 ± 0.05,(1.92 ± 0.07) × 10⁻¹¹,(1.97 ± 0.07) × 10⁻¹¹,(2.21 ± 0.09) × 10⁻¹¹,(1.74 ± 0.06) × 10⁻¹¹,(1.95 ± 0.06) × 10⁻¹¹,(2.22 ± 0.09) × 10⁻¹¹
1ES 1959+650,00035025046,55325.63,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.36 ± 0.04,16.05 ± 0.04,15.38 ± 0.05,15.57 ± 0.04,15.71 ± 0.03,15.6 ± 0.05,(1.9 ± 0.07) × 10⁻¹¹,(2.04 ± 0.07) × 10⁻¹¹,(2.32 ± 0.1) × 10⁻¹¹,(1.73 ± 0.07) × 10⁻¹¹,(1.94 ± 0.06) × 10⁻¹¹,(2.55 ± 0.11) × 10⁻¹¹
1ES 1959+650,00035025047,55332.39,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.48 ± 0.04,16.16 ± 0.04,15.49 ± 0.05,15.67 ± 0.04,15.85 ± 0.04,15.89 ± 0.05,(1.71 ± 0.07) × 10⁻¹¹,(1.84 ± 0.07) × 10⁻¹¹,(2.09 ± 0.1) × 10⁻¹¹,(1.58 ± 0.06) × 10⁻¹¹,(1.7 ± 0.06) × 10⁻¹¹,(1.95 ± 0.1) × 10⁻¹¹
1ES 1959+650,00035025048,55346.12,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.47 ± 0.04,16.12 ± 0.04,15.57 ± 0.05,15.63 ± 0.04,15.87 ± 0.04,15.87 ± 0.05,(1.71 ± 0.06) × 10⁻¹¹,(1.92 ± 0.07) × 10⁻¹¹,(1.95 ± 0.09) × 10⁻¹¹,(1.63 ± 0.06) × 10⁻¹¹,(1.67 ± 0.06) × 10⁻¹¹,(2.0 ± 0.09) × 10⁻¹¹
1ES 1959+650,00035025049,55353.62,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.23 ± 0.04,15.88 ± 0.04,15.31 ± 0.05,15.45 ± 0.04,15.62 ± 0.03,15.69 ± 0.05,(2.15 ± 0.08) × 10⁻¹¹,(2.39 ± 0.08) × 10⁻¹¹,(2.47 ± 0.11) × 10⁻¹¹,(1.94 ± 0.07) × 10⁻¹¹,(2.11 ± 0.07) × 10⁻¹¹,(2.35 ± 0.1) × 10⁻¹¹
1ES 1959+650,00035025050,55360.08,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.2 ± 0.05,15.95 ± 0.05,15.31 ± 0.06,15.41 ± 0.05,15.59 ± 0.04,15.58 ± 0.06,(2.2 ± 0.1) × 10⁻¹¹,(2.24 ± 0.1) × 10⁻¹¹,(2.48 ± 0.14) × 10⁻¹¹,(2.0 ± 0.09) × 10⁻¹¹,(2.17 ± 0.08) × 10⁻¹¹,(2.59 ± 0.14) × 10⁻¹¹
1ES 1959+650,00035025051,55367.67,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.25 ± 0.04,15.9 ± 0.04,15.27 ± 0.05,15.44 ± 0.04,15.62 ± 0.03,15.67 ± 0.05,(2.11 ± 0.08) × 10⁻¹¹,(2.33 ± 0.08) × 10⁻¹¹,(2.56 ± 0.11) × 10⁻¹¹,(1.94 ± 0.07) × 10⁻¹¹,(2.1 ± 0.07) × 10⁻¹¹,(2.4 ± 0.11) × 10⁻¹¹
1ES 1959+650,00035025052,55375.15,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.27 ± 0.04,15.93 ± 0.04,15.38 ± 0.05,15.48 ± 0.04,15.61 ± 0.03,15.6 ± 0.05,(2.07 ± 0.07) × 10⁻¹¹,(2.27 ± 0.07) × 10⁻¹¹,(2.31 ± 0.1) × 10⁻¹¹,(1.88 ± 0.07) × 10⁻¹¹,(2.13 ± 0.07) × 10⁻¹¹,(2.56 ± 0.11) × 10⁻¹¹
1ES 1959+650,00035025053,55381.31,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.24 ± 0.04,15.84 ± 0.03,15.3 ± 0.04,15.42 ± 0.04,15.6 ± 0.03,15.59 ± 0.05,(2.13 ± 0.07) × 10⁻¹¹,(2.49 ± 0.08) × 10⁻¹¹,(2.5 ± 0.1) × 10⁻¹¹,(1.98 ± 0.07) × 10⁻¹¹,(2.14 ± 0.06) × 10⁻¹¹,(2.57 ± 0.12) × 10⁻¹¹
1ES 1959+650,00035025054,55396.85,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.1 ± 0.04,15.72 ± 0.03,15.15 ± 0.04,15.27 ± 0.04,15.4 ± 0.03,15.48 ± 0.04,(2.42 ± 0.08) × 10⁻¹¹,(2.76 ± 0.09) × 10⁻¹¹,(2.86 ± 0.11) × 10⁻¹¹,(2.28 ± 0.08) × 10⁻¹¹,(2.56 ± 0.08) × 10⁻¹¹,(2.85 ± 0.11) × 10⁻¹¹
1ES 1959+650,00035025056,55404.01,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.99 ± 0.04,15.71 ± 0.03,15.19 ± 0.04,15.19 ± 0.04,15.43 ± 0.03,15.49 ± 0.05,(2.67 ± 0.09) × 10⁻¹¹,(2.79 ± 0.09) × 10⁻¹¹,(2.77 ± 0.11) × 10⁻¹¹,(2.46 ± 0.09) × 10⁻¹¹,(2.52 ± 0.08) × 10⁻¹¹,(2.82 ± 0.12) × 10⁻¹¹
1ES 1959+650,00035025057,55409.02,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.99 ± 0.04,15.72 ± 0.03,15.19 ± 0.04,15.19 ± 0.04,15.34 ± 0.03,15.4 ± 0.05,(2.68 ± 0.09) × 10⁻¹¹,(2.77 ± 0.09) × 10⁻¹¹,(2.76 ± 0.11) × 10⁻¹¹,(2.44 ± 0.08) × 10⁻¹¹,(2.73 ± 0.08) × 10⁻¹¹,(3.08 ± 0.13) × 10⁻¹¹
1ES 1959+650,00035025058,55458.17,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.8 ± 0.04,15.51 ± 0.04,14.9 ± 0.05,14.99 ± 0.04,15.11 ± 0.04,15.16 ± 0.05,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.02) × 10⁻¹⁰,(2.94 ± 0.12) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025059,55463.69,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.74 ± 0.03,15.57 ± 0.03,15.0 ± 0.04,14.97 ± 0.03,15.1 ± 0.03,15.13 ± 0.04,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(3.0 ± 0.09) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025062,55686.17,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.86 ± 0.03,15.57 ± 0.03,15.06 ± 0.04,15.0 ± 0.03,15.15 ± 0.03,15.24 ± 0.04,(3.03 ± 0.1) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(3.11 ± 0.12) × 10⁻¹¹,(2.92 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025063,55693.19,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.85 ± 0.03,15.58 ± 0.03,15.09 ± 0.04,14.96 ± 0.03,15.17 ± 0.03,15.16 ± 0.04,(3.04 ± 0.1) × 10⁻¹¹,(3.16 ± 0.09) × 10⁻¹¹,(3.04 ± 0.12) × 10⁻¹¹,(3.04 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025064,55700.01,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.86 ± 0.04,15.54 ± 0.03,15.05 ± 0.05,15.05 ± 0.04,15.25 ± 0.03,15.21 ± 0.04,(3.01 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(3.14 ± 0.13) × 10⁻¹¹,(2.78 ± 0.1) × 10⁻¹¹,(2.96 ± 0.09) × 10⁻¹¹,(0.36 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025066,55714.95,299.99938,65.14851,19 59 59.8512,65 08 54.636,15.02 ± 0.04,15.65 ± 0.04,15.13 ± 0.05,15.2 ± 0.04,15.41 ± 0.03,15.48 ± 0.05,(2.61 ± 0.09) × 10⁻¹¹,(2.94 ± 0.1) × 10⁻¹¹,(2.91 ± 0.13) × 10⁻¹¹,(2.43 ± 0.09) × 10⁻¹¹,(2.56 ± 0.08) × 10⁻¹¹,(2.85 ± 0.12) × 10⁻¹¹
