Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 66A,00035003010,56210.41,35.66505,43.0355,2 22 39.612,43 02 07.8,14.46 ± 0.03,15.25 ± 0.03,14.77 ± 0.04,14.58 ± 0.03,14.8 ± 0.03,14.64 ± 0.04,(2.95 ± 0.09) × 10⁻¹¹,(3.1 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(2.55 ± 0.08) × 10⁻¹¹,(2.34 ± 0.06) × 10⁻¹¹,(2.96 ± 0.1) × 10⁻¹¹
3C 66A,00035003011,56217.36,35.66505,43.0355,2 22 39.612,43 02 07.8,14.55 ± 0.03,15.28 ± 0.03,14.83 ± 0.04,14.64 ± 0.03,14.9 ± 0.03,14.72 ± 0.03,(2.72 ± 0.08) × 10⁻¹¹,(3.0 ± 0.09) × 10⁻¹¹,(3.03 ± 0.11) × 10⁻¹¹,(2.4 ± 0.07) × 10⁻¹¹,(2.14 ± 0.06) × 10⁻¹¹,(2.75 ± 0.09) × 10⁻¹¹
3C 66A,00035003012,56223.39,35.66505,43.0355,2 22 39.612,43 02 07.8,14.5 ± 0.03,15.31 ± 0.03,14.85 ± 0.04,14.62 ± 0.03,14.84 ± 0.03,14.75 ± 0.04,(2.84 ± 0.09) × 10⁻¹¹,(2.93 ± 0.09) × 10⁻¹¹,(2.98 ± 0.11) × 10⁻¹¹,(2.46 ± 0.08) × 10⁻¹¹,(2.24 ± 0.06) × 10⁻¹¹,(2.69 ± 0.1) × 10⁻¹¹
3C 66A,00035003013,56265.19,35.66505,43.0355,2 22 39.612,43 02 07.8,14.23 ± 0.03,15.01 ± 0.03,14.6 ± 0.04,14.4 ± 0.03,14.55 ± 0.03,14.5 ± 0.04,(0.36 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(3.01 ± 0.08) × 10⁻¹¹,(2.95 ± 0.07) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰
3C 66A,00035003014,56272.17,35.66505,43.0355,2 22 39.612,43 02 07.8,14.06 ± 0.03,14.83 ± 0.03,14.35 ± 0.04,14.26 ± 0.03,14.45 ± 0.03,14.35 ± 0.04,(0.43 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰
3C 66A,00035003015,56278.22,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,14.0 ± 0.02,14.2 ± 0.03,14.14 ± 0.03,-,-,-,(0.43 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰
3C 66A,00031271009,56574.32,35.66505,43.0355,2 22 39.612,43 02 07.8,14.58 ± 0.03,15.37 ± 0.03,14.95 ± 0.04,14.69 ± 0.03,14.92 ± 0.03,14.77 ± 0.04,(2.64 ± 0.08) × 10⁻¹¹,(2.78 ± 0.08) × 10⁻¹¹,(2.71 ± 0.11) × 10⁻¹¹,(2.29 ± 0.07) × 10⁻¹¹,(2.1 ± 0.06) × 10⁻¹¹,(2.63 ± 0.09) × 10⁻¹¹
3C 66A,00031271010,56577.33,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,14.6 ± 0.05,-,-,-,-,-,(2.5 ± 0.12) × 10⁻¹¹,-,-
3C 66A,00031271012,56601.28,35.66505,43.0355,2 22 39.612,43 02 07.8,14.61 ± 0.05,15.54 ± 0.06,15.05 ± 0.08,14.85 ± 0.06,14.99 ± 0.05,14.88 ± 0.09,(2.56 ± 0.13) × 10⁻¹¹,(2.36 ± 0.12) × 10⁻¹¹,(2.48 ± 0.18) × 10⁻¹¹,(1.98 ± 0.11) × 10⁻¹¹,(1.96 ± 0.09) × 10⁻¹¹,(2.38 ± 0.19) × 10⁻¹¹
3C 66A,00031271013,56604.28,35.66505,43.0355,2 22 39.612,43 02 07.8,14.53 ± 0.03,15.39 ± 0.03,14.99 ± 0.04,14.68 ± 0.03,14.87 ± 0.03,14.81 ± 0.04,(2.75 ± 0.09) × 10⁻¹¹,(2.72 ± 0.08) × 10⁻¹¹,(2.61 ± 0.11) × 10⁻¹¹,(2.32 ± 0.07) × 10⁻¹¹,(2.18 ± 0.06) × 10⁻¹¹,(2.52 ± 0.09) × 10⁻¹¹
