Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1830-211,00038422045,58568.27,278.4162,-21.06105,18 33 39.888,-21 03 39.78,18.86 ± 0.37,19.83 ± 0.66,18.37 ± 0.48,20.92 ± 1.78,21.58 ± 1.86,22.51 ± 5.44,(2.77 ± 0.93) × 10⁻¹²,(1.82 ± 1.11) × 10⁻¹²,(0.33 ± 0.15) × 10⁻¹¹,(0.71 ± 1.17) × 10⁻¹²,(0.75 ± 1.29) × 10⁻¹²,(0.5 ± 2.51) × 10⁻¹²
PKS 1830-211,00038422047,58572.92,278.4162,-21.06105,18 33 39.888,-21 03 39.78,20.1 ± 1.08,19.3 ± 0.42,18.24 ± 0.45,18.9 ± 0.31,19.79 ± 0.41,-,(0.89 ± 0.88) × 10⁻¹²,(2.96 ± 1.15) × 10⁻¹²,(0.37 ± 0.15) × 10⁻¹¹,(0.46 ± 0.13) × 10⁻¹¹,(0.39 ± 0.15) × 10⁻¹¹,-
PKS 1830-211,00038422049,58576.99,278.4162,-21.06105,18 33 39.888,-21 03 39.78,19.01 ± 0.46,19.85 ± 0.75,19.19 ± 1.07,20.3 ± 1.08,24.91 ± 41.7,-,(2.43 ± 1.03) × 10⁻¹²,(1.79 ± 1.23) × 10⁻¹²,(1.54 ± 1.51) × 10⁻¹²,(1.26 ± 1.26) × 10⁻¹²,(0.35 ± 13.36) × 10⁻¹³,-
PKS 1830-211,00038422050,58578.32,278.4162,-21.06105,18 33 39.888,-21 03 39.78,18.94 ± 0.31,19.1 ± 0.28,18.32 ± 0.35,20.35 ± 0.79,21.06 ± 0.88,22.37 ± 3.9,(2.59 ± 0.73) × 10⁻¹²,(0.35 ± 0.09) × 10⁻¹¹,(0.34 ± 0.11) × 10⁻¹¹,(1.21 ± 0.88) × 10⁻¹²,(1.21 ± 0.98) × 10⁻¹²,(0.57 ± 2.05) × 10⁻¹²
PKS 1830-211,00038422051,58581.55,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,-,20.38 ± 0.35,-,-,-,-,-,(2.27 ± 0.72) × 10⁻¹²,-
PKS 1830-211,00038422053,58583.27,278.4162,-21.06105,18 33 39.888,-21 03 39.78,23.17 ± 17.1,19.61 ± 0.53,18.2 ± 0.4,20.69 ± 1.32,21.39 ± 1.58,-,(0.52 ± 8.26) × 10⁻¹³,(2.24 ± 1.1) × 10⁻¹²,(0.38 ± 0.14) × 10⁻¹¹,(0.88 ± 1.07) × 10⁻¹²,(0.89 ± 1.3) × 10⁻¹²,-
PKS 1830-211,00038422054,58584.83,278.4162,-21.06105,18 33 39.888,-21 03 39.78,19.28 ± 0.62,19.14 ± 0.43,18.79 ± 0.82,19.57 ± 0.64,-,21.12 ± 1.5,(1.89 ± 1.07) × 10⁻¹²,(0.34 ± 0.14) × 10⁻¹¹,(2.22 ± 1.67) × 10⁻¹²,(2.48 ± 1.46) × 10⁻¹²,-,(1.81 ± 2.49) × 10⁻¹²
PKS 1830-211,00038422055,58585.54,278.4162,-21.06105,18 33 39.888,-21 03 39.78,18.92 ± 0.44,18.99 ± 0.36,17.99 ± 0.39,19.41 ± 0.53,21.56 ± 2.1,-,(2.63 ± 1.06) × 10⁻¹²,(0.4 ± 0.13) × 10⁻¹¹,(0.46 ± 0.17) × 10⁻¹¹,(2.89 ± 1.41) × 10⁻¹²,(0.76 ± 1.48) × 10⁻¹²,-
PKS 1830-211,00038422056,58587.13,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,20.74 ± 0.61,-,-,-,-,-,(0.84 ± 0.47) × 10⁻¹²,-,-
PKS 1830-211,00038422057,58590.55,278.4162,-21.06105,18 33 39.888,-21 03 39.78,20.15 ± 1.35,19.3 ± 0.53,18.41 ± 0.6,23.86 ± 32.92,20.26 ± 0.74,-,(0.85 ± 1.05) × 10⁻¹²,(2.98 ± 1.44) × 10⁻¹²,(3.15 ± 1.74) × 10⁻¹²,(0.48 ± 14.53) × 10⁻¹³,(2.53 ± 1.72) × 10⁻¹²,-
PKS 1830-211,00038422058,58593.24,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,-,21.16 ± 0.75,-,-,-,-,-,(1.1 ± 0.76) × 10⁻¹²,-
PKS 1830-211,00038422060,58602.4,278.4162,-21.06105,18 33 39.888,-21 03 39.78,18.73 ± 0.48,18.44 ± 0.29,17.87 ± 0.45,22.34 ± 8.63,22.58 ± 6.94,-,(3.14 ± 1.39) × 10⁻¹²,(0.66 ± 0.17) × 10⁻¹¹,(0.52 ± 0.22) × 10⁻¹¹,(1.93 ± 15.35) × 10⁻¹³,(3.0 ± 19.17) × 10⁻¹³,-
PKS 1830-211,00038422061,58603.82,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,19.16 ± 0.89,18.55 ± 1.32,18.37 ± 0.52,20.36 ± 1.54,-,-,(0.34 ± 0.28) × 10⁻¹¹,(2.77 ± 3.38) × 10⁻¹²,(0.75 ± 0.36) × 10⁻¹¹,(2.31 ± 3.28) × 10⁻¹²,-
PKS 1830-211,00038422062,58606.88,278.4162,-21.06105,18 33 39.888,-21 03 39.78,19.79 ± 0.7,20.55 ± 1.11,18.53 ± 0.48,19.66 ± 0.51,22.12 ± 2.69,21.43 ± 1.92,(1.19 ± 0.77) × 10⁻¹²,(0.94 ± 0.96) × 10⁻¹²,(2.83 ± 1.26) × 10⁻¹²,(2.28 ± 1.08) × 10⁻¹²,(0.45 ± 1.13) × 10⁻¹²,(1.35 ± 2.39) × 10⁻¹²
PKS 1830-211,00038422063,58609.75,278.4162,-21.06105,18 33 39.888,-21 03 39.78,18.9 ± 0.29,18.75 ± 0.19,17.65 ± 0.19,19.36 ± 0.34,22.58 ± 3.41,-,(2.68 ± 0.72) × 10⁻¹²,(0.49 ± 0.09) × 10⁻¹¹,(0.63 ± 0.11) × 10⁻¹¹,(3.0 ± 0.95) × 10⁻¹²,(3.0 ± 9.41) × 10⁻¹³,-
PKS 1830-211,00038422064,58615.78,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,19.23 ± 0.19,-,-,-,-,-,(0.34 ± 0.06) × 10⁻¹¹,-,-
PKS 1830-211,00038422065,58618.61,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,-,-,22.07 ± 2.56,-,-,-,-,-,(0.75 ± 1.77) × 10⁻¹²
PKS 1830-211,00038422066,58621.59,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,-,20.42 ± 0.35,-,-,-,-,-,(2.18 ± 0.7) × 10⁻¹²,-
PKS 1830-211,00038422067,58627.79,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,19.72 ± 0.18,-,-,-,-,-,(2.15 ± 0.36) × 10⁻¹²,-,-
PKS 1830-211,00038422070,58636.33,278.4162,-21.06105,18 33 39.888,-21 03 39.78,19.45 ± 0.13,-,-,-,-,-,(1.61 ± 0.2) × 10⁻¹²,-,-,-,-,-
PKS 1830-211,00038422071,58639.47,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,21.85 ± 13.39,-,-,-,-,-,(3.04 ± 37.43) × 10⁻¹³,-,-
PKS 1830-211,00038422076,58660.72,278.4162,-21.06105,18 33 39.888,-21 03 39.78,19.37 ± 0.24,-,-,-,-,-,(1.74 ± 0.39) × 10⁻¹²,-,-,-,-,-
PKS 1830-211,00038422077,58665.58,278.4162,-21.06105,18 33 39.888,-21 03 39.78,-,-,-,-,21.83 ± 2.12,-,-,-,-,-,(0.59 ± 1.16) × 10⁻¹²,-
