Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 0208-512,00035002035,55098.96,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.29 ± 0.11,18.7 ± 0.2,18.35 ± 0.4,17.24 ± 0.1,17.83 ± 0.1,17.18 ± 0.11,(1.62 ± 0.17) × 10⁻¹²,(1.02 ± 0.19) × 10⁻¹²,(0.99 ± 0.37) × 10⁻¹²,(1.49 ± 0.14) × 10⁻¹²,(0.89 ± 0.08) × 10⁻¹²,(1.66 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002036,55105.95,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.62 ± 0.11,18.38 ± 0.12,17.92 ± 0.2,17.09 ± 0.08,17.63 ± 0.08,17.12 ± 0.09,(1.2 ± 0.12) × 10⁻¹²,(1.36 ± 0.15) × 10⁻¹²,(1.47 ± 0.28) × 10⁻¹²,(1.71 ± 0.13) × 10⁻¹²,(1.06 ± 0.07) × 10⁻¹²,(1.75 ± 0.14) × 10⁻¹²
PKS 0208-512,00035002037,55114.05,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.44 ± 0.09,18.72 ± 0.14,18.16 ± 0.2,17.13 ± 0.08,17.55 ± 0.07,17.19 ± 0.09,(1.41 ± 0.12) × 10⁻¹²,(1.0 ± 0.13) × 10⁻¹²,(1.17 ± 0.22) × 10⁻¹²,(1.65 ± 0.12) × 10⁻¹²,(1.14 ± 0.07) × 10⁻¹²,(1.65 ± 0.13) × 10⁻¹²
PKS 0208-512,00035002038,55119.73,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.43 ± 0.11,18.52 ± 0.15,18.13 ± 0.23,17.16 ± 0.09,17.57 ± 0.08,17.22 ± 0.1,(1.43 ± 0.14) × 10⁻¹²,(1.19 ± 0.16) × 10⁻¹²,(1.21 ± 0.25) × 10⁻¹²,(1.59 ± 0.13) × 10⁻¹²,(1.12 ± 0.08) × 10⁻¹²,(1.6 ± 0.15) × 10⁻¹²
PKS 0208-512,00035002039,55126.55,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.38 ± 0.09,18.62 ± 0.14,18.07 ± 0.19,16.93 ± 0.07,17.47 ± 0.07,17.04 ± 0.08,(1.49 ± 0.12) × 10⁻¹²,(1.09 ± 0.14) × 10⁻¹²,(1.28 ± 0.22) × 10⁻¹²,(1.97 ± 0.13) × 10⁻¹²,(1.24 ± 0.08) × 10⁻¹²,(1.89 ± 0.15) × 10⁻¹²
PKS 0208-512,00035002040,55133.11,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.23 ± 0.11,18.44 ± 0.16,17.48 ± 0.17,16.95 ± 0.09,17.56 ± 0.09,17.03 ± 0.1,(1.71 ± 0.17) × 10⁻¹²,(1.29 ± 0.19) × 10⁻¹²,(2.2 ± 0.34) × 10⁻¹²,(1.95 ± 0.17) × 10⁻¹²,(1.13 ± 0.09) × 10⁻¹²,(1.9 ± 0.18) × 10⁻¹²
PKS 0208-512,00035002041,55140.21,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.31 ± 0.09,18.32 ± 0.12,17.78 ± 0.16,17.19 ± 0.08,17.55 ± 0.07,17.01 ± 0.09,(1.59 ± 0.13) × 10⁻¹²,(1.44 ± 0.15) × 10⁻¹²,(1.66 ± 0.25) × 10⁻¹²,(1.55 ± 0.12) × 10⁻¹²,(1.15 ± 0.08) × 10⁻¹²,(1.94 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002042,55147.1,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.39 ± 0.07,18.64 ± 0.11,18.01 ± 0.14,17.13 ± 0.06,17.52 ± 0.06,17.08 ± 0.07,(1.48 ± 0.1) × 10⁻¹²,(1.08 ± 0.11) × 10⁻¹²,(1.35 ± 0.18) × 10⁻¹²,(1.64 ± 0.1) × 10⁻¹²,(1.17 ± 0.06) × 10⁻¹²,(1.83 ± 0.11) × 10⁻¹²
PKS 0208-512,00035002043,55154.33,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.26 ± 0.08,18.55 ± 0.12,17.8 ± 0.15,17.13 ± 0.08,17.43 ± 0.06,17.07 ± 0.08,(1.66 ± 0.12) × 10⁻¹²,(1.17 ± 0.13) × 10⁻¹²,(1.64 ± 0.23) × 10⁻¹²,(1.65 ± 0.12) × 10⁻¹²,(1.28 ± 0.08) × 10⁻¹²,(1.83 ± 0.13) × 10⁻¹²
PKS 0208-512,00035002044,55161.11,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.2 ± 0.11,18.34 ± 0.15,17.85 ± 0.21,17.14 ± 0.1,17.44 ± 0.09,16.96 ± 0.1,(1.77 ± 0.17) × 10⁻¹²,(1.41 ± 0.19) × 10⁻¹²,(1.57 ± 0.31) × 10⁻¹²,(1.63 ± 0.15) × 10⁻¹²,(1.27 ± 0.1) × 10⁻¹²,(2.03 ± 0.19) × 10⁻¹²
PKS 0208-512,00035002045,55168.57,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.24 ± 0.09,18.25 ± 0.11,17.6 ± 0.14,16.99 ± 0.08,17.46 ± 0.07,16.91 ± 0.08,(1.7 ± 0.14) × 10⁻¹²,(1.54 ± 0.16) × 10⁻¹²,(1.97 ± 0.25) × 10⁻¹²,(1.86 ± 0.13) × 10⁻¹²,(1.25 ± 0.08) × 10⁻¹²,(2.12 ± 0.15) × 10⁻¹²
PKS 0208-512,00035002046,55175.06,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.03 ± 0.09,18.34 ± 0.16,17.59 ± 0.16,16.82 ± 0.08,17.32 ± 0.07,16.81 ± 0.08,(2.07 ± 0.18) × 10⁻¹²,(1.41 ± 0.2) × 10⁻¹²,(1.99 ± 0.29) × 10⁻¹²,(2.19 ± 0.17) × 10⁻¹²,(1.41 ± 0.09) × 10⁻¹²,(2.34 ± 0.18) × 10⁻¹²
PKS 0208-512,00035002047,55181.2,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.89 ± 0.09,17.72 ± 0.1,17.13 ± 0.14,16.84 ± 0.09,17.12 ± 0.07,16.54 ± 0.1,(2.35 ± 0.19) × 10⁻¹²,(2.5 ± 0.23) × 10⁻¹²,(3.03 ± 0.39) × 10⁻¹²,(2.15 ± 0.18) × 10⁻¹²,(1.7 ± 0.12) × 10⁻¹²,(2.99 ± 0.27) × 10⁻¹²
PKS 0208-512,00035002048,55189.17,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.44 ± 0.07,17.4 ± 0.08,16.82 ± 0.11,16.34 ± 0.07,16.62 ± 0.06,16.4 ± 0.08,(0.35 ± 0.02) × 10⁻¹¹,(0.34 ± 0.03) × 10⁻¹¹,(0.41 ± 0.04) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(2.7 ± 0.15) × 10⁻¹²,(0.34 ± 0.03) × 10⁻¹¹
PKS 0208-512,00035002049,55195.96,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.41 ± 0.05,17.33 ± 0.06,16.84 ± 0.08,16.27 ± 0.05,16.69 ± 0.04,16.38 ± 0.06,(0.37 ± 0.02) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(2.53 ± 0.1) × 10⁻¹²,(0.35 ± 0.02) × 10⁻¹¹
PKS 0208-512,00035002050,55203.35,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.4 ± 0.09,17.3 ± 0.1,16.96 ± 0.15,16.43 ± 0.09,16.8 ± 0.08,16.42 ± 0.09,(0.37 ± 0.03) × 10⁻¹¹,(0.37 ± 0.03) × 10⁻¹¹,(0.36 ± 0.05) × 10⁻¹¹,(3.12 ± 0.26) × 10⁻¹²,(2.27 ± 0.16) × 10⁻¹²,(0.33 ± 0.03) × 10⁻¹¹
PKS 0208-512,00035002051,55369.15,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.92 ± 0.06,17.85 ± 0.07,17.26 ± 0.1,16.78 ± 0.06,17.12 ± 0.05,16.74 ± 0.06,(2.28 ± 0.13) × 10⁻¹²,(2.22 ± 0.15) × 10⁻¹²,(2.69 ± 0.25) × 10⁻¹²,(2.26 ± 0.12) × 10⁻¹²,(1.71 ± 0.08) × 10⁻¹²,(2.48 ± 0.14) × 10⁻¹²
PKS 0208-512,00041512002,55460.97,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.09 ± 0.07,18.18 ± 0.1,17.93 ± 0.17,16.91 ± 0.07,17.27 ± 0.06,16.8 ± 0.07,(1.94 ± 0.13) × 10⁻¹²,(1.64 ± 0.15) × 10⁻¹²,(1.45 ± 0.22) × 10⁻¹²,(2.02 ± 0.12) × 10⁻¹²,(1.48 ± 0.08) × 10⁻¹²,(2.35 ± 0.15) × 10⁻¹²
PKS 0208-512,00041512003,55466.36,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.14 ± 0.12,18.32 ± 0.18,17.5 ± 0.24,16.84 ± 0.1,17.26 ± 0.09,16.83 ± 0.11,(1.86 ± 0.2) × 10⁻¹²,(1.44 ± 0.24) × 10⁻¹²,(2.15 ± 0.48) × 10⁻¹²,(2.15 ± 0.19) × 10⁻¹²,(1.49 ± 0.12) × 10⁻¹²,(2.29 ± 0.23) × 10⁻¹²
PKS 0208-512,00041512004,55473.74,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.1 ± 0.07,18.16 ± 0.09,17.72 ± 0.14,16.89 ± 0.06,17.2 ± 0.05,16.91 ± 0.07,(1.93 ± 0.13) × 10⁻¹²,(1.67 ± 0.14) × 10⁻¹²,(1.77 ± 0.22) × 10⁻¹²,(2.05 ± 0.12) × 10⁻¹²,(1.58 ± 0.08) × 10⁻¹²,(2.13 ± 0.14) × 10⁻¹²
PKS 0208-512,00041512006,55487.34,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.12 ± 0.07,18.32 ± 0.1,-,16.91 ± 0.07,17.25 ± 0.08,-,(1.91 ± 0.13) × 10⁻¹²,(1.44 ± 0.14) × 10⁻¹²,-,(2.01 ± 0.12) × 10⁻¹²,(1.5 ± 0.11) × 10⁻¹²,-
PKS 0208-512,00041512007,55494.89,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.06 ± 0.07,18.11 ± 0.09,17.86 ± 0.16,16.93 ± 0.07,17.31 ± 0.06,16.77 ± 0.07,(2.0 ± 0.14) × 10⁻¹²,(1.74 ± 0.15) × 10⁻¹²,(1.56 ± 0.23) × 10⁻¹²,(1.98 ± 0.13) × 10⁻¹²,(1.42 ± 0.08) × 10⁻¹²,(2.42 ± 0.15) × 10⁻¹²
PKS 0208-512,00041512008,55501.58,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.91 ± 0.07,17.94 ± 0.09,17.59 ± 0.14,16.72 ± 0.06,17.09 ± 0.06,16.63 ± 0.07,(2.31 ± 0.15) × 10⁻¹²,(2.05 ± 0.16) × 10⁻¹²,(2.0 ± 0.25) × 10⁻¹²,(2.39 ± 0.14) × 10⁻¹²,(1.75 ± 0.09) × 10⁻¹²,(2.76 ± 0.17) × 10⁻¹²
PKS 0208-512,00041512009,55508.21,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.02 ± 0.08,18.11 ± 0.1,17.64 ± 0.15,16.72 ± 0.07,17.12 ± 0.06,16.55 ± 0.07,(2.07 ± 0.15) × 10⁻¹²,(1.75 ± 0.16) × 10⁻¹²,(1.9 ± 0.26) × 10⁻¹²,(2.4 ± 0.15) × 10⁻¹²,(1.7 ± 0.1) × 10⁻¹²,(2.96 ± 0.19) × 10⁻¹²
PKS 0208-512,00041512010,55514.2,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.03 ± 0.07,18.08 ± 0.09,17.78 ± 0.16,16.71 ± 0.06,17.19 ± 0.06,16.76 ± 0.07,(2.06 ± 0.14) × 10⁻¹²,(1.79 ± 0.16) × 10⁻¹²,(1.67 ± 0.24) × 10⁻¹²,(2.42 ± 0.14) × 10⁻¹²,(1.59 ± 0.09) × 10⁻¹²,(2.44 ± 0.17) × 10⁻¹²
PKS 0208-512,00041512011,55522.53,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.91 ± 0.07,18.15 ± 0.1,17.62 ± 0.14,16.76 ± 0.07,17.06 ± 0.06,16.65 ± 0.07,(2.31 ± 0.15) × 10⁻¹²,(1.69 ± 0.15) × 10⁻¹²,(1.93 ± 0.25) × 10⁻¹²,(2.32 ± 0.14) × 10⁻¹²,(1.8 ± 0.09) × 10⁻¹²,(2.7 ± 0.17) × 10⁻¹²
PKS 0208-512,00041512012,55529.62,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.02 ± 0.06,18.09 ± 0.08,17.59 ± 0.12,16.8 ± 0.06,17.2 ± 0.05,16.87 ± 0.06,(2.09 ± 0.12) × 10⁻¹²,(1.78 ± 0.13) × 10⁻¹²,(1.99 ± 0.21) × 10⁻¹²,(2.23 ± 0.12) × 10⁻¹²,(1.58 ± 0.07) × 10⁻¹²,(2.2 ± 0.13) × 10⁻¹²
PKS 0208-512,00041512013,55536.58,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.94 ± 0.06,17.93 ± 0.08,17.77 ± 0.14,16.73 ± 0.06,17.05 ± 0.05,16.81 ± 0.07,(2.24 ± 0.13) × 10⁻¹²,(2.06 ± 0.15) × 10⁻¹²,(1.69 ± 0.21) × 10⁻¹²,(2.37 ± 0.13) × 10⁻¹²,(1.82 ± 0.09) × 10⁻¹²,(2.32 ± 0.15) × 10⁻¹²
PKS 0208-512,00041512014,55543.13,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.82 ± 0.08,17.76 ± 0.1,17.33 ± 0.12,16.54 ± 0.07,17.04 ± 0.06,16.63 ± 0.08,(2.51 ± 0.18) × 10⁻¹²,(2.4 ± 0.21) × 10⁻¹²,(2.54 ± 0.29) × 10⁻¹²,(2.82 ± 0.17) × 10⁻¹²,(1.84 ± 0.1) × 10⁻¹²,(2.76 ± 0.19) × 10⁻¹²
PKS 0208-512,00041512015,55549.55,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.23 ± 0.05,17.29 ± 0.06,16.87 ± 0.08,16.2 ± 0.05,16.61 ± 0.04,16.31 ± 0.06,(0.43 ± 0.02) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹,(0.39 ± 0.03) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(2.72 ± 0.11) × 10⁻¹²,(0.37 ± 0.02) × 10⁻¹¹
PKS 0208-512,00041512017,55558.86,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.78 ± 0.08,18.05 ± 0.12,17.25 ± 0.12,16.61 ± 0.07,17.04 ± 0.06,16.57 ± 0.08,(2.6 ± 0.19) × 10⁻¹²,(1.85 ± 0.21) × 10⁻¹²,(2.73 ± 0.31) × 10⁻¹²,(2.65 ± 0.17) × 10⁻¹²,(1.83 ± 0.1) × 10⁻¹²,(2.91 ± 0.21) × 10⁻¹²
PKS 0208-512,00035002052,55756.39,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.05 ± 0.03,16.87 ± 0.08,16.11 ± 0.11,15.95 ± 0.07,16.52 ± 0.07,16.21 ± 0.08,(0.51 ± 0.02) × 10⁻¹¹,(0.55 ± 0.04) × 10⁻¹¹,(0.78 ± 0.08) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(2.96 ± 0.18) × 10⁻¹²,(0.4 ± 0.03) × 10⁻¹¹
PKS 0208-512,00035002053,55758.86,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.51 ± 0.06,17.39 ± 0.06,16.79 ± 0.09,16.5 ± 0.06,16.73 ± 0.03,16.47 ± 0.04,(0.33 ± 0.02) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,(2.95 ± 0.15) × 10⁻¹²,(2.43 ± 0.08) × 10⁻¹²,(0.32 ± 0.01) × 10⁻¹¹
PKS 0208-512,00035002054,55806.81,32.6925,-51.01719,2 10 46.2,-51 01 01.884,15.78 ± 0.05,16.67 ± 0.05,16.19 ± 0.07,15.83 ± 0.05,16.12 ± 0.04,15.97 ± 0.06,(0.65 ± 0.03) × 10⁻¹¹,(0.66 ± 0.03) × 10⁻¹¹,(0.73 ± 0.05) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.43 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹
PKS 0208-512,00035002055,55813.65,32.6925,-51.01719,2 10 46.2,-51 01 01.884,15.21 ± 0.05,16.09 ± 0.06,15.61 ± 0.08,15.27 ± 0.06,15.66 ± 0.05,15.37 ± 0.06,(1.1 ± 0.06) × 10⁻¹¹,(1.12 ± 0.06) × 10⁻¹¹,(1.24 ± 0.09) × 10⁻¹¹,(0.91 ± 0.05) × 10⁻¹¹,(0.65 ± 0.03) × 10⁻¹¹,(0.88 ± 0.05) × 10⁻¹¹
PKS 0208-512,00035002056,55827.88,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.73 ± 0.07,17.68 ± 0.08,17.2 ± 0.13,16.73 ± 0.07,17.11 ± 0.06,16.76 ± 0.07,(2.71 ± 0.17) × 10⁻¹²,(2.59 ± 0.19) × 10⁻¹²,(2.84 ± 0.35) × 10⁻¹²,(2.38 ± 0.15) × 10⁻¹²,(1.71 ± 0.1) × 10⁻¹²,(2.44 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002057,55836.27,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.73 ± 0.11,18.21 ± 0.18,17.46 ± 0.22,16.88 ± 0.12,17.24 ± 0.1,16.89 ± 0.11,(2.71 ± 0.27) × 10⁻¹²,(1.59 ± 0.26) × 10⁻¹²,(2.24 ± 0.45) × 10⁻¹²,(2.06 ± 0.22) × 10⁻¹²,(1.52 ± 0.14) × 10⁻¹²,(2.16 ± 0.22) × 10⁻¹²
PKS 0208-512,00035002058,55841.45,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.1 ± 0.08,18.25 ± 0.11,17.85 ± 0.18,16.98 ± 0.08,17.52 ± 0.07,16.94 ± 0.08,(1.94 ± 0.15) × 10⁻¹²,(1.54 ± 0.16) × 10⁻¹²,(1.56 ± 0.26) × 10⁻¹²,(1.89 ± 0.14) × 10⁻¹²,(1.18 ± 0.08) × 10⁻¹²,(2.06 ± 0.15) × 10⁻¹²
PKS 0208-512,00035002059,55848.75,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.12 ± 0.08,18.24 ± 0.11,17.56 ± 0.15,16.78 ± 0.07,17.32 ± 0.07,16.76 ± 0.08,(1.91 ± 0.15) × 10⁻¹²,(1.54 ± 0.16) × 10⁻¹²,(2.05 ± 0.28) × 10⁻¹²,(2.28 ± 0.15) × 10⁻¹²,(1.42 ± 0.09) × 10⁻¹²,(2.44 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002060,55855.56,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.07 ± 0.08,18.51 ± 0.13,18.13 ± 0.21,16.89 ± 0.08,17.29 ± 0.07,16.91 ± 0.08,(1.98 ± 0.15) × 10⁻¹²,(1.21 ± 0.15) × 10⁻¹²,(1.21 ± 0.24) × 10⁻¹²,(2.04 ± 0.14) × 10⁻¹²,(1.46 ± 0.09) × 10⁻¹²,(2.13 ± 0.16) × 10⁻¹²
PKS 0208-512,00035002062,55869.01,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.14 ± 0.08,18.51 ± 0.13,17.77 ± 0.16,16.98 ± 0.08,17.27 ± 0.06,16.76 ± 0.08,(1.86 ± 0.14) × 10⁻¹²,(1.2 ± 0.15) × 10⁻¹²,(1.68 ± 0.25) × 10⁻¹²,(1.88 ± 0.13) × 10⁻¹²,(1.48 ± 0.09) × 10⁻¹²,(2.44 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002063,55876.84,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.19 ± 0.08,18.5 ± 0.13,18.02 ± 0.19,16.93 ± 0.07,17.13 ± 0.06,16.78 ± 0.07,(1.78 ± 0.14) × 10⁻¹²,(1.22 ± 0.15) × 10⁻¹²,(1.34 ± 0.24) × 10⁻¹²,(1.97 ± 0.14) × 10⁻¹²,(1.69 ± 0.09) × 10⁻¹²,(2.4 ± 0.16) × 10⁻¹²
PKS 0208-512,00035002064,55883.57,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.22 ± 0.11,18.45 ± 0.17,17.99 ± 0.25,16.81 ± 0.09,17.04 ± 0.08,16.74 ± 0.1,(1.73 ± 0.18) × 10⁻¹²,(1.28 ± 0.19) × 10⁻¹²,(1.38 ± 0.32) × 10⁻¹²,(2.21 ± 0.19) × 10⁻¹²,(1.84 ± 0.13) × 10⁻¹²,(2.48 ± 0.22) × 10⁻¹²
PKS 0208-512,00035002065,55890.61,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.13 ± 0.08,18.6 ± 0.14,-,16.87 ± 0.07,17.15 ± 0.07,-,(1.88 ± 0.14) × 10⁻¹²,(1.11 ± 0.14) × 10⁻¹²,-,(2.08 ± 0.14) × 10⁻¹²,(1.65 ± 0.1) × 10⁻¹²,-
PKS 0208-512,00035002066,55897.29,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.26 ± 0.09,18.36 ± 0.12,18.08 ± 0.21,16.79 ± 0.08,17.03 ± 0.06,16.81 ± 0.07,(1.67 ± 0.14) × 10⁻¹²,(1.39 ± 0.16) × 10⁻¹²,(1.27 ± 0.25) × 10⁻¹²,(2.25 ± 0.16) × 10⁻¹²,(1.86 ± 0.1) × 10⁻¹²,(2.33 ± 0.15) × 10⁻¹²
PKS 0208-512,00035002067,55907.73,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.14 ± 0.08,18.44 ± 0.12,-,16.89 ± 0.07,17.08 ± 0.08,-,(1.86 ± 0.14) × 10⁻¹²,(1.29 ± 0.15) × 10⁻¹²,-,(2.05 ± 0.14) × 10⁻¹²,(1.77 ± 0.13) × 10⁻¹²,-
PKS 0208-512,00035002069,55925.91,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.03 ± 0.08,18.22 ± 0.11,18.01 ± 0.19,16.68 ± 0.07,17.02 ± 0.06,16.56 ± 0.07,(2.06 ± 0.15) × 10⁻¹²,(1.58 ± 0.16) × 10⁻¹²,(1.36 ± 0.23) × 10⁻¹²,(2.5 ± 0.15) × 10⁻¹²,(1.87 ± 0.1) × 10⁻¹²,(2.94 ± 0.18) × 10⁻¹²
PKS 0208-512,00035002071,56184.96,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.38 ± 0.14,18.02 ± 0.15,17.95 ± 0.27,16.8 ± 0.11,17.47 ± 0.11,16.89 ± 0.14,(1.49 ± 0.19) × 10⁻¹²,(1.9 ± 0.26) × 10⁻¹²,(1.44 ± 0.36) × 10⁻¹²,(2.23 ± 0.22) × 10⁻¹²,(1.24 ± 0.12) × 10⁻¹²,(2.17 ± 0.28) × 10⁻¹²
PKS 0208-512,00035002072,56191.71,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.91 ± 0.07,17.83 ± 0.08,17.52 ± 0.13,16.67 ± 0.06,17.06 ± 0.06,16.79 ± 0.07,(2.31 ± 0.15) × 10⁻¹²,(2.26 ± 0.17) × 10⁻¹²,(2.13 ± 0.26) × 10⁻¹²,(2.51 ± 0.15) × 10⁻¹²,(1.79 ± 0.09) × 10⁻¹²,(2.39 ± 0.16) × 10⁻¹²
PKS 0208-512,00035002074,56205.8,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.88 ± 0.07,18.04 ± 0.1,17.39 ± 0.13,16.82 ± 0.07,17.26 ± 0.06,16.73 ± 0.08,(2.37 ± 0.16) × 10⁻¹²,(1.87 ± 0.17) × 10⁻¹²,(2.39 ± 0.28) × 10⁻¹²,(2.19 ± 0.14) × 10⁻¹²,(1.5 ± 0.09) × 10⁻¹²,(2.5 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002075,56212.63,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.09 ± 0.08,18.02 ± 0.09,17.69 ± 0.15,16.96 ± 0.07,17.18 ± 0.06,16.82 ± 0.07,(1.96 ± 0.14) × 10⁻¹²,(1.9 ± 0.16) × 10⁻¹²,(1.81 ± 0.25) × 10⁻¹²,(1.92 ± 0.13) × 10⁻¹²,(1.61 ± 0.09) × 10⁻¹²,(2.31 ± 0.16) × 10⁻¹²
PKS 0208-512,00035002076,56219.42,32.6925,-51.01719,2 10 46.2,-51 01 01.884,16.8 ± 0.07,17.71 ± 0.09,17.22 ± 0.12,16.64 ± 0.07,17.14 ± 0.07,16.64 ± 0.07,(2.54 ± 0.17) × 10⁻¹²,(2.53 ± 0.2) × 10⁻¹²,(2.81 ± 0.32) × 10⁻¹²,(2.58 ± 0.17) × 10⁻¹²,(1.67 ± 0.1) × 10⁻¹²,(2.74 ± 0.19) × 10⁻¹²
PKS 0208-512,00035002077,56226.31,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.06 ± 0.08,18.15 ± 0.1,17.91 ± 0.18,16.96 ± 0.07,17.35 ± 0.07,16.91 ± 0.08,(2.0 ± 0.14) × 10⁻¹²,(1.68 ± 0.16) × 10⁻¹²,(1.48 ± 0.24) × 10⁻¹²,(1.93 ± 0.13) × 10⁻¹²,(1.38 ± 0.08) × 10⁻¹²,(2.13 ± 0.15) × 10⁻¹²
PKS 0208-512,00035002078,56233.46,32.6925,-51.01719,2 10 46.2,-51 01 01.884,-,-,-,16.93 ± 0.15,-,-,-,-,-,(1.97 ± 0.27) × 10⁻¹²,-,-
PKS 0208-512,00035002080,56254.38,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.26 ± 0.09,18.02 ± 0.1,17.6 ± 0.15,16.81 ± 0.07,17.33 ± 0.07,16.74 ± 0.08,(1.66 ± 0.14) × 10⁻¹²,(1.91 ± 0.17) × 10⁻¹²,(1.98 ± 0.27) × 10⁻¹²,(2.21 ± 0.15) × 10⁻¹²,(1.41 ± 0.09) × 10⁻¹²,(2.48 ± 0.18) × 10⁻¹²
PKS 0208-512,00035002081,56261.78,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.24 ± 0.09,18.46 ± 0.14,18.01 ± 0.21,16.98 ± 0.08,17.26 ± 0.07,17.01 ± 0.1,(1.71 ± 0.15) × 10⁻¹²,(1.27 ± 0.16) × 10⁻¹²,(1.36 ± 0.26) × 10⁻¹²,(1.9 ± 0.15) × 10⁻¹²,(1.5 ± 0.1) × 10⁻¹²,(1.94 ± 0.17) × 10⁻¹²
PKS 0208-512,00035002082,56268.19,32.6925,-51.01719,2 10 46.2,-51 01 01.884,17.25 ± 0.08,18.45 ± 0.12,17.92 ± 0.17,16.84 ± 0.07,17.22 ± 0.06,16.85 ± 0.08,(1.69 ± 0.13) × 10⁻¹²,(1.27 ± 0.14) × 10⁻¹²,(1.47 ± 0.24) × 10⁻¹²,(2.15 ± 0.14) × 10⁻¹²,(1.55 ± 0.09) × 10⁻¹²,(2.26 ± 0.16) × 10⁻¹²
