Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1621-067,00085338009,57155.23,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,-,20.11 ± 1.42,-,-,-,-,-,(0.43 ± 0.56) × 10⁻¹²,-,-,-
PKS 1621-067,00085338010,57171.52,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,20.34 ± 0.77,20.54 ± 1.82,-,-,-,-,(0.65 ± 0.46) × 10⁻¹²,(2.91 ± 4.88) × 10⁻¹³,-,-,-
PKS 1621-067,00085338012,57177.26,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,-,19.06 ± 0.46,-,-,-,-,-,(1.14 ± 0.49) × 10⁻¹²,-,-,-
PKS 1621-067,00085338013,57181.24,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,-,20.36 ± 1.15,-,-,-,-,-,(0.35 ± 0.37) × 10⁻¹²,-,-,-
PKS 1621-067,00085338014,57182.48,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,22.0 ± 1.56,21.5 ± 2.44,-,-,-,-,(1.4 ± 2.02) × 10⁻¹³,(1.2 ± 2.7) × 10⁻¹³,-,-,-
PKS 1621-067,00085338015,57187.62,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,21.76 ± 1.39,20.26 ± 0.78,-,-,-,-,(1.75 ± 2.24) × 10⁻¹³,(0.38 ± 0.27) × 10⁻¹²,-,-,-
PKS 1621-067,00085338017,57191.54,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,20.99 ± 0.73,22.51 ± 6.73,-,-,-,-,(0.36 ± 0.24) × 10⁻¹²,(0.48 ± 2.95) × 10⁻¹³,-,-,-
PKS 1621-067,00085338018,57193.71,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,20.58 ± 0.53,21.16 ± 2.13,-,-,-,-,(0.52 ± 0.25) × 10⁻¹²,(1.64 ± 3.22) × 10⁻¹³,-,-,-
PKS 1621-067,00085338019,57195.44,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,21.49 ± 1.5,19.98 ± 0.87,-,-,-,-,(2.25 ± 3.1) × 10⁻¹³,(0.49 ± 0.39) × 10⁻¹²,-,-,-
PKS 1621-067,00085338022,57204.32,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,20.53 ± 0.47,21.97 ± 4.2,-,-,-,-,(0.55 ± 0.23) × 10⁻¹²,(0.78 ± 3.03) × 10⁻¹³,-,-,-
PKS 1621-067,00085338023,57209.34,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,-,20.41 ± 0.62,-,-,-,-,-,(0.33 ± 0.19) × 10⁻¹²,-,-,-
PKS 1621-067,00040629002,57399.7,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,21.5 ± 5.6,-,18.95 ± 1.07,20.23 ± 1.24,23.87 ± 20.83,22.62 ± 10.83,(1.23 ± 6.33) × 10⁻¹³,-,(1.26 ± 1.24) × 10⁻¹²,(0.54 ± 0.62) × 10⁻¹²,(2.92 ± 56.07) × 10⁻¹⁴,(1.26 ± 12.53) × 10⁻¹³
PKS 1621-067,00040629003,57401.66,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,-,-,-,20.8 ± 0.96,-,-,-,-,-,(0.49 ± 0.44) × 10⁻¹²,-
PKS 1621-067,00040629006,57663.68,246.13719,-6.83045,16 24 32.9256,-6 49 49.62,-,-,-,20.28 ± 0.88,-,-,-,-,-,(0.51 ± 0.42) × 10⁻¹²,-,-
