Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1406-076,00030937004,54967.37,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.7 ± 0.51,21.18 ± 3.11,19.59 ± 1.72,20.34 ± 1.34,19.42 ± 0.42,19.96 ± 0.98,(0.48 ± 0.22) × 10⁻¹²,(1.09 ± 3.12) × 10⁻¹³,(0.33 ± 0.52) × 10⁻¹²,(0.93 ± 1.15) × 10⁻¹³,(2.28 ± 0.88) × 10⁻¹³,(1.46 ± 1.31) × 10⁻¹³
PKS 1406-076,00030937005,54969.28,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.44 ± 0.23,19.55 ± 0.42,19.0 ± 0.6,19.1 ± 0.31,20.72 ± 0.56,20.78 ± 1.14,(0.6 ± 0.13) × 10⁻¹²,(0.49 ± 0.19) × 10⁻¹²,(0.57 ± 0.31) × 10⁻¹²,(2.94 ± 0.84) × 10⁻¹³,(0.7 ± 0.36) × 10⁻¹³,(0.69 ± 0.72) × 10⁻¹³
PKS 1406-076,00035038008,54970.28,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,19.14 ± 0.63,18.77 ± 0.36,19.44 ± 1.44,19.4 ± 0.61,20.83 ± 1.03,19.62 ± 1.38,(3.16 ± 1.82) × 10⁻¹³,(1.01 ± 0.33) × 10⁻¹²,(0.38 ± 0.5) × 10⁻¹²,(2.24 ± 1.26) × 10⁻¹³,(0.63 ± 0.59) × 10⁻¹³,(2.0 ± 2.55) × 10⁻¹³
PKS 1406-076,00035038009,54991.43,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,19.72 ± 1.1,19.19 ± 0.56,20.38 ± 3.41,18.64 ± 0.41,20.64 ± 1.0,20.35 ± 1.11,(1.86 ± 1.88) × 10⁻¹³,(0.68 ± 0.35) × 10⁻¹²,(1.59 ± 5.01) × 10⁻¹³,(0.45 ± 0.17) × 10⁻¹²,(0.75 ± 0.69) × 10⁻¹³,(1.02 ± 1.04) × 10⁻¹³
PKS 1406-076,00035038010,55262.57,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.23 ± 0.16,19.48 ± 0.31,19.12 ± 0.53,18.88 ± 0.21,19.8 ± 0.23,19.68 ± 0.38,(0.73 ± 0.11) × 10⁻¹²,(0.53 ± 0.15) × 10⁻¹²,(0.51 ± 0.25) × 10⁻¹²,(0.36 ± 0.07) × 10⁻¹²,(1.62 ± 0.35) × 10⁻¹³,(1.89 ± 0.65) × 10⁻¹³
PKS 1406-076,00035038011,55269.33,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.42 ± 0.21,19.34 ± 0.31,19.53 ± 0.85,18.7 ± 0.22,20.32 ± 0.4,19.64 ± 0.37,(0.62 ± 0.12) × 10⁻¹²,(0.59 ± 0.17) × 10⁻¹²,(0.35 ± 0.27) × 10⁻¹²,(0.43 ± 0.08) × 10⁻¹²,(1.0 ± 0.37) × 10⁻¹³,(1.96 ± 0.67) × 10⁻¹³
PKS 1406-076,00035038013,55283.19,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.01 ± 0.15,19.18 ± 0.26,20.58 ± 2.01,18.71 ± 0.2,20.77 ± 0.51,19.26 ± 0.27,(0.9 ± 0.12) × 10⁻¹²,(0.69 ± 0.16) × 10⁻¹²,(1.32 ± 2.45) × 10⁻¹³,(0.42 ± 0.08) × 10⁻¹²,(0.66 ± 0.31) × 10⁻¹³,(2.77 ± 0.69) × 10⁻¹³
PKS 1406-076,00035038014,55290.95,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.23 ± 0.17,18.92 ± 0.21,19.53 ± 0.77,19.23 ± 0.28,19.9 ± 0.26,19.04 ± 0.23,(0.73 ± 0.11) × 10⁻¹²,(0.88 ± 0.17) × 10⁻¹²,(0.35 ± 0.25) × 10⁻¹²,(2.61 ± 0.67) × 10⁻¹³,(1.48 ± 0.35) × 10⁻¹³,(0.34 ± 0.07) × 10⁻¹²
PKS 1406-076,00035038015,55311.23,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.59 ± 0.23,18.95 ± 0.22,18.75 ± 0.43,18.97 ± 0.24,19.76 ± 0.24,19.36 ± 0.3,(0.53 ± 0.11) × 10⁻¹²,(0.86 ± 0.18) × 10⁻¹²,(0.71 ± 0.28) × 10⁻¹²,(0.33 ± 0.07) × 10⁻¹²,(1.67 ± 0.38) × 10⁻¹³,(2.53 ± 0.71) × 10⁻¹³
PKS 1406-076,00035038016,55325.31,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.21 ± 0.25,18.84 ± 0.29,19.86 ± 1.58,18.55 ± 0.27,21.39 ± 1.25,19.7 ± 0.54,(0.75 ± 0.17) × 10⁻¹²,(0.95 ± 0.25) × 10⁻¹²,(2.56 ± 3.73) × 10⁻¹³,(0.49 ± 0.12) × 10⁻¹²,(0.37 ± 0.43) × 10⁻¹³,(1.85 ± 0.92) × 10⁻¹³
PKS 1406-076,00035038017,55332.92,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.25 ± 0.18,-,-,18.5 ± 0.16,-,-,(0.72 ± 0.12) × 10⁻¹²,-,-,(0.51 ± 0.08) × 10⁻¹²,-,-
PKS 1406-076,00035038018,55334.45,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,17.95 ± 0.14,19.12 ± 0.24,-,18.82 ± 0.21,-,-,(0.95 ± 0.12) × 10⁻¹²,(0.73 ± 0.16) × 10⁻¹²,-,(0.38 ± 0.07) × 10⁻¹²,-,-
PKS 1406-076,00035038019,55339.68,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.04 ± 0.14,18.95 ± 0.2,18.67 ± 0.35,18.87 ± 0.2,19.85 ± 0.24,19.37 ± 0.26,(0.87 ± 0.11) × 10⁻¹²,(0.86 ± 0.15) × 10⁻¹²,(0.77 ± 0.25) × 10⁻¹²,(0.36 ± 0.07) × 10⁻¹²,(1.54 ± 0.34) × 10⁻¹³,(2.51 ± 0.6) × 10⁻¹³
PKS 1406-076,00035038020,55346.16,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.03 ± 0.14,18.87 ± 0.19,18.61 ± 0.34,18.6 ± 0.18,20.72 ± 0.45,19.23 ± 0.26,(0.88 ± 0.11) × 10⁻¹²,(0.92 ± 0.16) × 10⁻¹²,(0.81 ± 0.25) × 10⁻¹²,(0.47 ± 0.08) × 10⁻¹²,(0.7 ± 0.29) × 10⁻¹³,(2.86 ± 0.68) × 10⁻¹³
PKS 1406-076,00035038021,55353.64,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.17 ± 0.18,18.95 ± 0.24,18.4 ± 0.34,19.11 ± 0.29,19.75 ± 0.27,19.58 ± 0.39,(0.77 ± 0.13) × 10⁻¹²,(0.85 ± 0.19) × 10⁻¹²,(0.98 ± 0.31) × 10⁻¹²,(2.91 ± 0.78) × 10⁻¹³,(1.7 ± 0.42) × 10⁻¹³,(2.06 ± 0.75) × 10⁻¹³
PKS 1406-076,00035038022,55360.71,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.01 ± 0.13,18.87 ± 0.18,18.29 ± 0.25,18.57 ± 0.6,20.01 ± 1.01,19.13 ± 0.54,(0.89 ± 0.11) × 10⁻¹²,(0.92 ± 0.15) × 10⁻¹²,(1.09 ± 0.25) × 10⁻¹²,(0.48 ± 0.26) × 10⁻¹²,(1.33 ± 1.24) × 10⁻¹³,(3.13 ± 1.56) × 10⁻¹³
PKS 1406-076,00035038023,55367.04,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.27 ± 0.16,19.3 ± 0.26,18.75 ± 0.38,18.81 ± 0.2,20.47 ± 0.39,19.43 ± 0.29,(0.71 ± 0.11) × 10⁻¹²,(0.62 ± 0.15) × 10⁻¹²,(0.72 ± 0.25) × 10⁻¹²,(0.38 ± 0.07) × 10⁻¹²,(0.87 ± 0.31) × 10⁻¹³,(2.38 ± 0.65) × 10⁻¹³
PKS 1406-076,00035038025,55392.21,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.03 ± 0.18,18.64 ± 0.21,19.03 ± 0.65,18.88 ± 0.27,20.39 ± 0.45,19.06 ± 0.29,(0.88 ± 0.15) × 10⁻¹²,(1.13 ± 0.22) × 10⁻¹²,(0.55 ± 0.33) × 10⁻¹²,(0.36 ± 0.09) × 10⁻¹²,(0.93 ± 0.39) × 10⁻¹³,(0.33 ± 0.09) × 10⁻¹²
PKS 1406-076,00035038026,55624.66,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.25 ± 0.15,18.89 ± 0.18,18.72 ± 0.35,18.56 ± 0.16,20.4 ± 0.34,19.13 ± 0.22,(0.72 ± 0.1) × 10⁻¹²,(0.9 ± 0.15) × 10⁻¹²,(0.73 ± 0.24) × 10⁻¹²,(0.48 ± 0.07) × 10⁻¹²,(0.93 ± 0.29) × 10⁻¹³,(3.13 ± 0.63) × 10⁻¹³
PKS 1406-076,00035038027,55631.43,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.0 ± 0.13,19.01 ± 0.2,19.27 ± 0.57,18.54 ± 0.16,19.98 ± 0.27,19.31 ± 0.26,(0.91 ± 0.11) × 10⁻¹²,(0.81 ± 0.15) × 10⁻¹²,(0.44 ± 0.23) × 10⁻¹²,(0.49 ± 0.07) × 10⁻¹²,(1.37 ± 0.34) × 10⁻¹³,(2.65 ± 0.64) × 10⁻¹³
PKS 1406-076,00035038029,55645.28,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.22 ± 0.15,19.35 ± 0.26,18.45 ± 0.28,18.96 ± 0.21,20.14 ± 0.28,19.21 ± 0.25,(0.74 ± 0.1) × 10⁻¹²,(0.59 ± 0.14) × 10⁻¹²,(0.94 ± 0.24) × 10⁻¹²,(0.33 ± 0.07) × 10⁻¹²,(1.18 ± 0.31) × 10⁻¹³,(2.92 ± 0.67) × 10⁻¹³
PKS 1406-076,00035038030,55673.78,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.47 ± 0.24,19.66 ± 0.47,18.98 ± 0.6,18.78 ± 0.24,21.05 ± 0.69,19.25 ± 0.35,(0.59 ± 0.13) × 10⁻¹²,(0.44 ± 0.19) × 10⁻¹²,(0.58 ± 0.32) × 10⁻¹²,(0.4 ± 0.09) × 10⁻¹²,(0.51 ± 0.32) × 10⁻¹³,(2.8 ± 0.9) × 10⁻¹³
PKS 1406-076,00035038031,55680.87,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.45 ± 0.2,19.19 ± 0.27,19.13 ± 0.59,18.78 ± 0.21,20.13 ± 0.32,19.51 ± 0.33,(0.6 ± 0.11) × 10⁻¹²,(0.69 ± 0.17) × 10⁻¹²,(0.5 ± 0.27) × 10⁻¹²,(0.39 ± 0.08) × 10⁻¹²,(1.2 ± 0.35) × 10⁻¹³,(2.2 ± 0.67) × 10⁻¹³
PKS 1406-076,00035038032,55694.46,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.05 ± 0.15,18.94 ± 0.21,18.81 ± 0.42,18.89 ± 0.22,20.52 ± 0.41,19.52 ± 0.31,(0.87 ± 0.12) × 10⁻¹²,(0.86 ± 0.16) × 10⁻¹²,(0.67 ± 0.26) × 10⁻¹²,(0.36 ± 0.07) × 10⁻¹²,(0.83 ± 0.31) × 10⁻¹³,(2.19 ± 0.62) × 10⁻¹³
PKS 1406-076,00035038033,55701.47,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.45 ± 0.17,19.25 ± 0.24,18.82 ± 0.37,19.0 ± 0.21,20.24 ± 0.29,19.23 ± 0.23,(0.6 ± 0.09) × 10⁻¹²,(0.64 ± 0.14) × 10⁻¹²,(0.67 ± 0.23) × 10⁻¹²,(0.32 ± 0.06) × 10⁻¹²,(1.08 ± 0.29) × 10⁻¹³,(2.87 ± 0.62) × 10⁻¹³
PKS 1406-076,00035038035,55715.73,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.25 ± 0.17,19.12 ± 0.24,19.12 ± 0.56,19.07 ± 0.26,20.04 ± 0.31,19.45 ± 0.35,(0.72 ± 0.12) × 10⁻¹²,(0.73 ± 0.16) × 10⁻¹²,(0.51 ± 0.26) × 10⁻¹²,(3.02 ± 0.73) × 10⁻¹³,(1.29 ± 0.37) × 10⁻¹³,(2.34 ± 0.76) × 10⁻¹³
PKS 1406-076,00035038036,55722.47,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.65 ± 0.21,19.24 ± 0.24,18.92 ± 0.43,18.98 ± 0.23,-,20.41 ± 0.56,(0.5 ± 0.1) × 10⁻¹²,(0.65 ± 0.15) × 10⁻¹²,(0.61 ± 0.24) × 10⁻¹²,(0.33 ± 0.07) × 10⁻¹²,-,(0.96 ± 0.49) × 10⁻¹³
PKS 1406-076,00035038037,55729.3,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.49 ± 0.2,19.95 ± 0.48,18.33 ± 0.29,19.14 ± 0.27,21.38 ± 0.88,21.19 ± 1.02,(0.58 ± 0.11) × 10⁻¹²,(0.34 ± 0.15) × 10⁻¹²,(1.06 ± 0.28) × 10⁻¹²,(2.83 ± 0.7) × 10⁻¹³,(0.38 ± 0.3) × 10⁻¹³,(0.47 ± 0.44) × 10⁻¹³
PKS 1406-076,00035038038,55736.59,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.35 ± 0.19,18.95 ± 0.21,18.68 ± 0.35,18.85 ± 0.22,20.23 ± 0.33,19.35 ± 0.28,(0.66 ± 0.12) × 10⁻¹²,(0.85 ± 0.17) × 10⁻¹²,(0.76 ± 0.25) × 10⁻¹²,(0.37 ± 0.08) × 10⁻¹²,(1.08 ± 0.33) × 10⁻¹³,(2.55 ± 0.65) × 10⁻¹³
PKS 1406-076,00035038039,55990.92,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.18 ± 0.16,19.04 ± 0.23,18.84 ± 0.43,18.86 ± 0.23,20.44 ± 0.39,19.61 ± 0.33,(0.77 ± 0.11) × 10⁻¹²,(0.79 ± 0.16) × 10⁻¹²,(0.65 ± 0.26) × 10⁻¹²,(0.37 ± 0.08) × 10⁻¹²,(0.9 ± 0.32) × 10⁻¹³,(2.01 ± 0.61) × 10⁻¹³
PKS 1406-076,00035038040,56004.36,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.42 ± 0.19,19.17 ± 0.25,-,19.09 ± 0.26,-,-,(0.61 ± 0.11) × 10⁻¹²,(0.7 ± 0.16) × 10⁻¹²,-,(2.95 ± 0.7) × 10⁻¹³,-,-
PKS 1406-076,00035038041,56018.59,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.23 ± 0.17,19.17 ± 0.26,18.29 ± 0.29,18.67 ± 0.2,20.38 ± 0.39,19.7 ± 0.38,(0.73 ± 0.12) × 10⁻¹²,(0.69 ± 0.17) × 10⁻¹²,(1.09 ± 0.29) × 10⁻¹²,(0.44 ± 0.08) × 10⁻¹²,(0.95 ± 0.34) × 10⁻¹³,(1.86 ± 0.64) × 10⁻¹³
PKS 1406-076,00035038043,56046.67,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.25 ± 0.18,19.09 ± 0.25,19.82 ± 1.06,18.87 ± 0.23,20.33 ± 0.36,19.2 ± 0.27,(0.72 ± 0.12) × 10⁻¹²,(0.75 ± 0.17) × 10⁻¹²,(2.66 ± 2.6) × 10⁻¹³,(0.36 ± 0.08) × 10⁻¹²,(0.99 ± 0.33) × 10⁻¹³,(2.93 ± 0.74) × 10⁻¹³
PKS 1406-076,00035038044,56054.42,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.13 ± 0.15,19.04 ± 0.22,19.0 ± 0.48,18.92 ± 0.22,20.5 ± 0.39,19.91 ± 0.41,(0.81 ± 0.11) × 10⁻¹²,(0.78 ± 0.16) × 10⁻¹²,(0.57 ± 0.25) × 10⁻¹²,(0.35 ± 0.07) × 10⁻¹²,(0.85 ± 0.3) × 10⁻¹³,(1.52 ± 0.58) × 10⁻¹³
PKS 1406-076,00035038045,56060.64,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.47 ± 0.22,19.16 ± 0.28,18.68 ± 0.42,19.27 ± 0.33,20.13 ± 0.35,19.85 ± 0.43,(0.58 ± 0.12) × 10⁻¹²,(0.71 ± 0.18) × 10⁻¹²,(0.76 ± 0.3) × 10⁻¹²,(2.51 ± 0.76) × 10⁻¹³,(1.19 ± 0.39) × 10⁻¹³,(1.62 ± 0.64) × 10⁻¹³
PKS 1406-076,00035038046,56067.38,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.43 ± 0.21,19.21 ± 0.28,19.19 ± 0.61,18.85 ± 0.26,20.48 ± 0.46,19.05 ± 0.26,(0.61 ± 0.12) × 10⁻¹²,(0.67 ± 0.17) × 10⁻¹²,(0.48 ± 0.27) × 10⁻¹²,(0.37 ± 0.09) × 10⁻¹²,(0.86 ± 0.37) × 10⁻¹³,(0.34 ± 0.08) × 10⁻¹²
PKS 1406-076,00035038047,56102.53,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.46 ± 0.24,19.08 ± 0.28,18.83 ± 0.48,19.04 ± 0.3,20.53 ± 0.5,19.85 ± 0.42,(0.59 ± 0.13) × 10⁻¹²,(0.75 ± 0.19) × 10⁻¹²,(0.66 ± 0.29) × 10⁻¹²,(3.12 ± 0.87) × 10⁻¹³,(0.82 ± 0.38) × 10⁻¹³,(1.62 ± 0.62) × 10⁻¹³
PKS 1406-076,00035038048,56109.55,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.16 ± 0.17,19.25 ± 0.28,19.5 ± 0.95,19.03 ± 0.25,19.95 ± 0.29,-,(0.78 ± 0.12) × 10⁻¹²,(0.65 ± 0.17) × 10⁻¹²,(0.36 ± 0.31) × 10⁻¹²,(3.14 ± 0.73) × 10⁻¹³,(1.4 ± 0.37) × 10⁻¹³,-
PKS 1406-076,00035038049,56354.98,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.24 ± 0.18,18.83 ± 0.2,19.09 ± 0.55,18.74 ± 0.22,20.53 ± 0.46,20.83 ± 0.77,(0.73 ± 0.12) × 10⁻¹²,(0.95 ± 0.18) × 10⁻¹²,(0.52 ± 0.26) × 10⁻¹²,(0.41 ± 0.08) × 10⁻¹²,(0.82 ± 0.35) × 10⁻¹³,(0.65 ± 0.46) × 10⁻¹³
PKS 1406-076,00035038050,56361.73,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.28 ± 0.18,19.26 ± 0.28,19.34 ± 0.67,19.01 ± 0.26,20.28 ± 0.37,19.7 ± 0.37,(0.7 ± 0.11) × 10⁻¹²,(0.64 ± 0.16) × 10⁻¹²,(0.41 ± 0.25) × 10⁻¹²,(0.32 ± 0.08) × 10⁻¹²,(1.04 ± 0.35) × 10⁻¹³,(1.84 ± 0.62) × 10⁻¹³
PKS 1406-076,00035038051,56368.62,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.03 ± 0.15,19.84 ± 0.45,18.94 ± 0.51,18.77 ± 0.21,20.06 ± 0.34,19.4 ± 0.34,(0.88 ± 0.12) × 10⁻¹²,(0.38 ± 0.15) × 10⁻¹²,(0.6 ± 0.28) × 10⁻¹²,(0.4 ± 0.08) × 10⁻¹²,(1.27 ± 0.39) × 10⁻¹³,(2.44 ± 0.76) × 10⁻¹³
PKS 1406-076,00035038052,56375.48,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.47 ± 0.19,19.38 ± 0.29,18.71 ± 0.39,18.74 ± 0.2,21.21 ± 0.73,19.24 ± 0.25,(0.58 ± 0.1) × 10⁻¹²,(0.57 ± 0.15) × 10⁻¹²,(0.74 ± 0.27) × 10⁻¹²,(0.41 ± 0.08) × 10⁻¹²,(0.44 ± 0.3) × 10⁻¹³,(2.83 ± 0.65) × 10⁻¹³
PKS 1406-076,00035038053,56382.66,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.23 ± 0.2,19.4 ± 0.36,19.92 ± 1.27,18.63 ± 0.22,20.79 ± 0.6,19.5 ± 0.36,(0.73 ± 0.13) × 10⁻¹²,(0.56 ± 0.18) × 10⁻¹²,(2.43 ± 2.86) × 10⁻¹³,(0.45 ± 0.09) × 10⁻¹²,(0.65 ± 0.36) × 10⁻¹³,(2.23 ± 0.75) × 10⁻¹³
PKS 1406-076,00035038054,56389.2,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.14 ± 0.24,19.27 ± 0.42,18.83 ± 0.64,18.48 ± 0.27,20.49 ± 0.63,19.2 ± 0.41,(0.8 ± 0.17) × 10⁻¹²,(0.63 ± 0.24) × 10⁻¹²,(0.66 ± 0.39) × 10⁻¹²,(0.52 ± 0.13) × 10⁻¹²,(0.86 ± 0.5) × 10⁻¹³,(2.94 ± 1.1) × 10⁻¹³
PKS 1406-076,00035038055,56396.85,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.15 ± 0.16,18.96 ± 0.22,18.98 ± 0.5,18.53 ± 0.18,20.59 ± 0.47,19.2 ± 0.25,(0.79 ± 0.12) × 10⁻¹²,(0.85 ± 0.17) × 10⁻¹²,(0.58 ± 0.27) × 10⁻¹²,(0.5 ± 0.08) × 10⁻¹²,(0.78 ± 0.34) × 10⁻¹³,(2.94 ± 0.69) × 10⁻¹³
PKS 1406-076,00035038057,56425.97,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.16 ± 0.16,19.0 ± 0.22,18.73 ± 0.39,18.61 ± 0.19,20.02 ± 0.29,19.05 ± 0.24,(0.78 ± 0.11) × 10⁻¹²,(0.81 ± 0.17) × 10⁻¹²,(0.73 ± 0.26) × 10⁻¹²,(0.46 ± 0.08) × 10⁻¹²,(1.32 ± 0.36) × 10⁻¹³,(0.34 ± 0.07) × 10⁻¹²
PKS 1406-076,00035038058,56438.75,212.23534,-7.87407,14 08 56.4816,-7 52 26.652,18.36 ± 0.23,19.06 ± 0.29,18.26 ± 0.34,19.06 ± 0.32,20.67 ± 0.59,19.1 ± 0.33,(0.65 ± 0.14) × 10⁻¹²,(0.77 ± 0.21) × 10⁻¹²,(1.13 ± 0.35) × 10⁻¹²,(3.04 ± 0.9) × 10⁻¹³,(0.72 ± 0.39) × 10⁻¹³,(0.32 ± 0.1) × 10⁻¹²
