Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1424-41,00035039001,53479.87,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,18.45 ± 0.17,19.45 ± 0.27,18.97 ± 0.37,18.47 ± 0.33,19.77 ± 0.23,19.28 ± 0.24,(0.89 ± 0.14) × 10⁻¹²,(0.74 ± 0.18) × 10⁻¹²,(0.74 ± 0.25) × 10⁻¹²,(0.88 ± 0.27) × 10⁻¹²,(0.32 ± 0.07) × 10⁻¹²,(0.57 ± 0.12) × 10⁻¹²
PKS 1424-41,00035039002,53483.81,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,18.17 ± 0.16,18.96 ± 0.24,19.17 ± 0.54,18.58 ± 0.2,19.77 ± 0.29,19.22 ± 0.29,(1.15 ± 0.17) × 10⁻¹²,(1.17 ± 0.26) × 10⁻¹²,(0.62 ± 0.31) × 10⁻¹²,(0.8 ± 0.15) × 10⁻¹²,(0.32 ± 0.09) × 10⁻¹²,(0.6 ± 0.16) × 10⁻¹²
PKS 1424-41,00035039004,53906.27,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,16.96 ± 0.07,17.42 ± 0.07,16.96 ± 0.09,17.09 ± 0.27,18.49 ± 0.11,17.74 ± 0.11,(0.35 ± 0.02) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹,(0.47 ± 0.04) × 10⁻¹¹,(0.32 ± 0.08) × 10⁻¹¹,(1.03 ± 0.1) × 10⁻¹²,(2.34 ± 0.24) × 10⁻¹²
PKS 1424-41,00035039006,55238.33,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,-,-,-,17.51 ± 0.06,-,-,-,-,-,(2.89 ± 0.15) × 10⁻¹²
PKS 1424-41,00035039005,55238.55,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,16.5 ± 0.06,17.1 ± 0.06,16.55 ± 0.08,16.99 ± 0.08,18.32 ± 0.11,17.47 ± 0.11,(0.53 ± 0.03) × 10⁻¹¹,(0.64 ± 0.04) × 10⁻¹¹,(0.69 ± 0.05) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹,(1.21 ± 0.12) × 10⁻¹²,(3.01 ± 0.3) × 10⁻¹²
PKS 1424-41,00035039008,55328.67,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.09 ± 0.03,-,-,-,-,-,(1.94 ± 0.05) × 10⁻¹¹,-,-,-,-,-
PKS 1424-41,00035039007,55329.43,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,-,-,16.77 ± 0.05,-,-,-,-,-,(0.51 ± 0.02) × 10⁻¹¹,-
PKS 1424-41,00035039011,55330.51,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,-,-,-,15.55 ± 0.03,-,-,-,-,-,(1.77 ± 0.04) × 10⁻¹¹
PKS 1424-41,00035039009,55330.61,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,-,-,-,20.18 ± 0.32,-,-,-,-,-,(2.48 ± 0.73) × 10⁻¹³
PKS 1424-41,00035039010,55331.54,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,-,16.05 ± 0.03,-,-,-,-,-,(0.83 ± 0.02) × 10⁻¹¹,-,-
PKS 1424-41,00035039013,55332.61,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.66 ± 0.03,-,-,-,-,-,(1.16 ± 0.03) × 10⁻¹¹,-,-,-,-,-
PKS 1424-41,00041521001,55469.29,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,16.24 ± 0.06,16.92 ± 0.06,16.3 ± 0.08,16.79 ± 0.07,18.41 ± 0.12,17.49 ± 0.11,(0.68 ± 0.04) × 10⁻¹¹,(0.77 ± 0.05) × 10⁻¹¹,(0.87 ± 0.07) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,(1.11 ± 0.12) × 10⁻¹²,(2.96 ± 0.3) × 10⁻¹²
PKS 1424-41,00041521002,55688.8,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,15.77 ± 0.05,-,-,-,-,-,(1.41 ± 0.06) × 10⁻¹¹,-,-,-
PKS 1424-41,00041521003,55691.38,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,-,-,15.8 ± 0.06,-,-,-,-,-,(1.38 ± 0.07) × 10⁻¹¹,-,-,-
PKS 1424-41,00041521004,56299.85,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.61 ± 0.05,16.19 ± 0.04,15.7 ± 0.06,16.18 ± 0.06,17.38 ± 0.07,16.72 ± 0.04,(1.21 ± 0.05) × 10⁻¹¹,(1.49 ± 0.06) × 10⁻¹¹,(1.51 ± 0.08) × 10⁻¹¹,(0.73 ± 0.04) × 10⁻¹¹,(2.87 ± 0.2) × 10⁻¹²,(0.6 ± 0.02) × 10⁻¹¹
PKS 1424-41,00041521005,56304.69,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.42 ± 0.04,16.02 ± 0.03,15.5 ± 0.05,15.93 ± 0.04,17.13 ± 0.05,16.48 ± 0.06,(1.44 ± 0.05) × 10⁻¹¹,(1.74 ± 0.06) × 10⁻¹¹,(1.81 ± 0.08) × 10⁻¹¹,(0.92 ± 0.04) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.75 ± 0.04) × 10⁻¹¹
PKS 1424-41,00049673001,56316.89,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,14.98 ± 0.03,-,-,-,-,-,(2.15 ± 0.05) × 10⁻¹¹,-,-,-,-,-
PKS 1424-41,00049673002,56319.98,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,14.92 ± 0.02,-,-,15.48 ± 0.03,-,-,(2.27 ± 0.05) × 10⁻¹¹,-,-,(1.4 ± 0.04) × 10⁻¹¹,-,-
PKS 1424-41,00049673003,56353.72,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,14.92 ± 0.04,15.5 ± 0.03,14.97 ± 0.04,15.43 ± 0.04,16.65 ± 0.05,15.88 ± 0.05,(2.28 ± 0.07) × 10⁻¹¹,(2.82 ± 0.08) × 10⁻¹¹,(2.96 ± 0.11) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹,(1.3 ± 0.06) × 10⁻¹¹
PKS 1424-41,00049673004,56384.66,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.21 ± 0.04,15.87 ± 0.04,15.23 ± 0.05,15.71 ± 0.05,16.99 ± 0.06,16.23 ± 0.03,(1.75 ± 0.06) × 10⁻¹¹,(2.0 ± 0.07) × 10⁻¹¹,(2.31 ± 0.1) × 10⁻¹¹,(1.13 ± 0.05) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.94 ± 0.03) × 10⁻¹¹
PKS 1424-41,00049673005,56386.54,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.26 ± 0.03,15.88 ± 0.03,15.33 ± 0.04,15.8 ± 0.04,17.02 ± 0.05,16.42 ± 0.05,(1.67 ± 0.05) × 10⁻¹¹,(1.99 ± 0.06) × 10⁻¹¹,(2.12 ± 0.08) × 10⁻¹¹,(1.03 ± 0.04) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.79 ± 0.04) × 10⁻¹¹
PKS 1424-41,00049673007,56388.47,216.98457,-42.1054,14 27 56.2968,-42 06 19.44,15.39 ± 0.04,15.89 ± 0.04,15.33 ± 0.05,15.85 ± 0.05,17.12 ± 0.07,16.44 ± 0.07,(1.48 ± 0.06) × 10⁻¹¹,(1.97 ± 0.07) × 10⁻¹¹,(2.11 ± 0.1) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹,(0.78 ± 0.05) × 10⁻¹¹
