Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
TXS 0506+056,00083368039,58084.05,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.79 ± 0.04,15.52 ± 0.04,15.11 ± 0.06,14.96 ± 0.04,15.26 ± 0.04,15.1 ± 0.04,(2.41 ± 0.09) × 10⁻¹¹,(2.61 ± 0.1) × 10⁻¹¹,(2.48 ± 0.13) × 10⁻¹¹,(2.07 ± 0.07) × 10⁻¹¹,(1.82 ± 0.06) × 10⁻¹¹,(2.35 ± 0.08) × 10⁻¹¹
TXS 0506+056,00083368040,58086.11,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.58 ± 0.04,15.35 ± 0.04,14.86 ± 0.05,14.68 ± 0.04,14.91 ± 0.03,14.84 ± 0.03,(2.92 ± 0.11) × 10⁻¹¹,(3.08 ± 0.11) × 10⁻¹¹,(3.12 ± 0.15) × 10⁻¹¹,(2.66 ± 0.09) × 10⁻¹¹,(2.5 ± 0.08) × 10⁻¹¹,(2.99 ± 0.09) × 10⁻¹¹
TXS 0506+056,00083368041,58087.15,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.44 ± 0.04,15.3 ± 0.04,14.81 ± 0.05,14.57 ± 0.04,14.82 ± 0.03,14.7 ± 0.03,(0.33 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.02) × 10⁻¹⁰,(2.95 ± 0.1) × 10⁻¹¹,(2.71 ± 0.08) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰
TXS 0506+056,00083368043,58116.21,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.58 ± 0.03,-,-,14.83 ± 0.03,-,-,(2.93 ± 0.07) × 10⁻¹¹,-,-,(2.31 ± 0.06) × 10⁻¹¹,-,-
TXS 0506+056,00083368045,58127.14,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.63 ± 0.04,15.39 ± 0.04,14.94 ± 0.05,14.8 ± 0.04,15.11 ± 0.04,14.95 ± 0.04,(2.78 ± 0.1) × 10⁻¹¹,(2.97 ± 0.1) × 10⁻¹¹,(2.92 ± 0.13) × 10⁻¹¹,(2.39 ± 0.09) × 10⁻¹¹,(2.08 ± 0.07) × 10⁻¹¹,(2.7 ± 0.11) × 10⁻¹¹
TXS 0506+056,00083368046,58129.21,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.62 ± 0.03,15.43 ± 0.03,14.89 ± 0.04,14.83 ± 0.04,15.13 ± 0.03,15.04 ± 0.04,(2.83 ± 0.09) × 10⁻¹¹,(2.86 ± 0.09) × 10⁻¹¹,(3.05 ± 0.12) × 10⁻¹¹,(2.33 ± 0.08) × 10⁻¹¹,(2.04 ± 0.06) × 10⁻¹¹,(2.5 ± 0.09) × 10⁻¹¹
TXS 0506+056,00083368049,58130.07,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.73 ± 0.04,15.45 ± 0.04,15.07 ± 0.05,14.98 ± 0.04,15.26 ± 0.04,15.2 ± 0.05,(2.54 ± 0.09) × 10⁻¹¹,(2.79 ± 0.1) × 10⁻¹¹,(2.58 ± 0.12) × 10⁻¹¹,(2.03 ± 0.08) × 10⁻¹¹,(1.81 ± 0.06) × 10⁻¹¹,(2.14 ± 0.09) × 10⁻¹¹
TXS 0506+056,00083368047,58131.26,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.87 ± 0.04,15.61 ± 0.03,15.1 ± 0.04,15.15 ± 0.04,15.39 ± 0.04,15.29 ± 0.05,(2.25 ± 0.07) × 10⁻¹¹,(2.41 ± 0.08) × 10⁻¹¹,(2.5 ± 0.1) × 10⁻¹¹,(1.73 ± 0.06) × 10⁻¹¹,(1.6 ± 0.05) × 10⁻¹¹,(1.98 ± 0.08) × 10⁻¹¹
TXS 0506+056,00083368051,58133.87,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.8 ± 0.03,15.48 ± 0.03,15.0 ± 0.04,14.97 ± 0.03,15.25 ± 0.03,15.1 ± 0.04,(2.4 ± 0.07) × 10⁻¹¹,(2.72 ± 0.08) × 10⁻¹¹,(2.75 ± 0.1) × 10⁻¹¹,(2.04 ± 0.06) × 10⁻¹¹,(1.83 ± 0.05) × 10⁻¹¹,(2.37 ± 0.08) × 10⁻¹¹
TXS 0506+056,00083368052,58135.19,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.73 ± 0.04,15.47 ± 0.03,14.98 ± 0.04,14.92 ± 0.04,15.13 ± 0.03,15.1 ± 0.04,(2.54 ± 0.08) × 10⁻¹¹,(2.74 ± 0.09) × 10⁻¹¹,(2.79 ± 0.11) × 10⁻¹¹,(2.13 ± 0.07) × 10⁻¹¹,(2.05 ± 0.06) × 10⁻¹¹,(2.35 ± 0.09) × 10⁻¹¹
TXS 0506+056,00083368053,58137.24,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.77 ± 0.05,15.57 ± 0.05,15.01 ± 0.06,15.0 ± 0.05,15.31 ± 0.05,15.16 ± 0.06,(2.45 ± 0.11) × 10⁻¹¹,(2.5 ± 0.11) × 10⁻¹¹,(2.74 ± 0.16) × 10⁻¹¹,(1.98 ± 0.1) × 10⁻¹¹,(1.73 ± 0.08) × 10⁻¹¹,(2.23 ± 0.11) × 10⁻¹¹
TXS 0506+056,00083368054,58137.98,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.82 ± 0.03,15.5 ± 0.03,15.06 ± 0.04,15.02 ± 0.03,15.29 ± 0.03,15.25 ± 0.04,(2.34 ± 0.07) × 10⁻¹¹,(2.66 ± 0.08) × 10⁻¹¹,(2.61 ± 0.1) × 10⁻¹¹,(1.95 ± 0.06) × 10⁻¹¹,(1.77 ± 0.04) × 10⁻¹¹,(2.05 ± 0.08) × 10⁻¹¹
TXS 0506+056,00083368055,58140.06,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.77 ± 0.04,15.49 ± 0.04,14.94 ± 0.05,14.95 ± 0.04,15.17 ± 0.04,14.99 ± 0.05,(2.45 ± 0.09) × 10⁻¹¹,(2.69 ± 0.1) × 10⁻¹¹,(2.9 ± 0.13) × 10⁻¹¹,(2.08 ± 0.08) × 10⁻¹¹,(1.97 ± 0.07) × 10⁻¹¹,(2.61 ± 0.11) × 10⁻¹¹
TXS 0506+056,00083368056,58192.9,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.51 ± 0.02,-,-,-,-,-,(3.12 ± 0.07) × 10⁻¹¹,-,-,-,-,-
TXS 0506+056,00083368057,58194.43,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,-,15.09 ± 0.03,-,-,-,-,-,(2.37 ± 0.06) × 10⁻¹¹
TXS 0506+056,00088659001,58211.72,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.15 ± 0.03,14.91 ± 0.03,14.36 ± 0.03,14.36 ± 0.03,14.64 ± 0.03,14.51 ± 0.03,(0.43 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰
TXS 0506+056,00088811001,58408.15,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.52 ± 0.03,15.23 ± 0.03,14.76 ± 0.04,14.72 ± 0.03,15.01 ± 0.03,14.94 ± 0.04,(3.1 ± 0.09) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(2.56 ± 0.07) × 10⁻¹¹,(2.28 ± 0.06) × 10⁻¹¹,(2.72 ± 0.09) × 10⁻¹¹
TXS 0506+056,00088811002,58437.46,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,15.36 ± 0.02,-,-,-,-,-,(1.66 ± 0.04) × 10⁻¹¹,-
