Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1424+240,00038104001,54993.19,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.93 ± 0.03,14.8 ± 0.03,14.45 ± 0.03,13.9 ± 0.03,14.03 ± 0.02,13.92 ± 0.03,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104002,54994.16,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.88 ± 0.03,14.78 ± 0.03,14.4 ± 0.03,13.86 ± 0.03,14.0 ± 0.02,13.92 ± 0.03,(0.44 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104003,54995.24,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.84 ± 0.03,14.73 ± 0.03,14.41 ± 0.03,13.88 ± 0.03,14.02 ± 0.03,13.88 ± 0.03,(0.46 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104004,54996.11,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.89 ± 0.03,14.75 ± 0.03,14.4 ± 0.03,13.87 ± 0.03,14.0 ± 0.02,13.86 ± 0.03,(0.44 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104005,54997.17,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.78 ± 0.03,14.68 ± 0.03,14.36 ± 0.04,13.8 ± 0.03,13.93 ± 0.03,13.79 ± 0.03,(0.49 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104006,54998.22,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.82 ± 0.03,14.72 ± 0.03,14.42 ± 0.04,13.82 ± 0.03,13.98 ± 0.02,13.87 ± 0.03,(0.47 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104007,54999.2,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.81 ± 0.03,14.72 ± 0.03,14.39 ± 0.04,13.84 ± 0.03,13.95 ± 0.03,13.88 ± 0.03,(0.48 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104008,55000.22,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.79 ± 0.03,14.67 ± 0.03,14.39 ± 0.03,13.81 ± 0.03,13.97 ± 0.02,13.84 ± 0.03,(0.48 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104009,55001.23,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.79 ± 0.03,14.72 ± 0.03,14.39 ± 0.03,13.81 ± 0.03,13.97 ± 0.02,13.84 ± 0.03,(0.48 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰
PKS 1424+240,00038104010,55002.21,216.75163,23.80001,14 27 00.3912,23 48 00.036,13.84 ± 0.03,14.72 ± 0.03,14.37 ± 0.04,13.8 ± 0.03,13.94 ± 0.03,13.86 ± 0.03,(0.46 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
