Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 1011+496,00035012018,55310.78,153.76725,49.43353,10 15 04.14,49 26 00.708,14.73 ± 0.04,15.69 ± 0.04,15.38 ± 0.06,14.65 ± 0.04,14.76 ± 0.03,14.68 ± 0.12,(1.65 ± 0.06) × 10⁻¹¹,(1.58 ± 0.06) × 10⁻¹¹,(1.49 ± 0.08) × 10⁻¹¹,(1.53 ± 0.06) × 10⁻¹¹,(1.4 ± 0.04) × 10⁻¹¹,(1.53 ± 0.17) × 10⁻¹¹
1ES 1011+496,00035012019,55314.13,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,-,-,14.7 ± 0.03,-,-,-,-,-,(1.52 ± 0.04) × 10⁻¹¹
1ES 1011+496,00035012020,56006.11,153.76725,49.43353,10 15 04.14,49 26 00.708,14.79 ± 0.03,15.82 ± 0.03,15.54 ± 0.04,14.62 ± 0.03,14.58 ± 0.03,14.52 ± 0.03,(1.56 ± 0.05) × 10⁻¹¹,(1.39 ± 0.04) × 10⁻¹¹,(1.29 ± 0.05) × 10⁻¹¹,(1.58 ± 0.04) × 10⁻¹¹,(1.66 ± 0.04) × 10⁻¹¹,(1.79 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012021,56009.09,153.76725,49.43353,10 15 04.14,49 26 00.708,14.91 ± 0.04,15.85 ± 0.04,15.55 ± 0.06,14.68 ± 0.04,14.75 ± 0.03,14.59 ± 0.04,(1.4 ± 0.05) × 10⁻¹¹,(1.35 ± 0.05) × 10⁻¹¹,(1.27 ± 0.07) × 10⁻¹¹,(1.49 ± 0.05) × 10⁻¹¹,(1.42 ± 0.04) × 10⁻¹¹,(1.67 ± 0.06) × 10⁻¹¹
1ES 1011+496,00035012022,56013.39,153.76725,49.43353,10 15 04.14,49 26 00.708,14.91 ± 0.04,15.84 ± 0.04,15.49 ± 0.05,14.7 ± 0.03,14.66 ± 0.03,14.59 ± 0.04,(1.4 ± 0.05) × 10⁻¹¹,(1.36 ± 0.05) × 10⁻¹¹,(1.35 ± 0.06) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹,(1.53 ± 0.04) × 10⁻¹¹,(1.67 ± 0.06) × 10⁻¹¹
1ES 1011+496,00035012023,56017.07,153.76725,49.43353,10 15 04.14,49 26 00.708,14.97 ± 0.03,15.88 ± 0.03,15.53 ± 0.05,14.8 ± 0.03,14.79 ± 0.03,14.71 ± 0.03,(1.32 ± 0.04) × 10⁻¹¹,(1.32 ± 0.04) × 10⁻¹¹,(1.3 ± 0.06) × 10⁻¹¹,(1.34 ± 0.04) × 10⁻¹¹,(1.36 ± 0.03) × 10⁻¹¹,(1.49 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012026,56283.7,153.76725,49.43353,10 15 04.14,49 26 00.708,15.12 ± 0.04,16.1 ± 0.04,15.78 ± 0.06,14.96 ± 0.04,14.96 ± 0.03,14.89 ± 0.03,(1.15 ± 0.04) × 10⁻¹¹,(1.08 ± 0.04) × 10⁻¹¹,(1.03 ± 0.06) × 10⁻¹¹,(1.16 ± 0.04) × 10⁻¹¹,(1.16 ± 0.03) × 10⁻¹¹,(1.27 ± 0.03) × 10⁻¹¹
1ES 1011+496,00035012024,56284.48,153.76725,49.43353,10 15 04.14,49 26 00.708,15.14 ± 0.04,16.06 ± 0.04,15.77 ± 0.05,15.0 ± 0.03,14.93 ± 0.03,14.9 ± 0.04,(1.13 ± 0.04) × 10⁻¹¹,(1.12 ± 0.04) × 10⁻¹¹,(1.04 ± 0.05) × 10⁻¹¹,(1.11 ± 0.03) × 10⁻¹¹,(1.2 ± 0.03) × 10⁻¹¹,(1.26 ± 0.04) × 10⁻¹¹
1ES 1011+496,00035012025,56285.41,153.76725,49.43353,10 15 04.14,49 26 00.708,15.13 ± 0.04,16.17 ± 0.05,15.84 ± 0.07,14.99 ± 0.04,14.95 ± 0.03,14.9 ± 0.05,(1.14 ± 0.04) × 10⁻¹¹,(1.01 ± 0.04) × 10⁻¹¹,(0.97 ± 0.06) × 10⁻¹¹,(1.12 ± 0.04) × 10⁻¹¹,(1.17 ± 0.04) × 10⁻¹¹,(1.26 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012027,56299.4,153.76725,49.43353,10 15 04.14,49 26 00.708,15.08 ± 0.04,16.06 ± 0.04,15.78 ± 0.06,14.92 ± 0.04,14.92 ± 0.03,14.82 ± 0.04,(1.2 ± 0.04) × 10⁻¹¹,(1.11 ± 0.04) × 10⁻¹¹,(1.03 ± 0.06) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.21 ± 0.03) × 10⁻¹¹,(1.35 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012028,56303.41,153.76725,49.43353,10 15 04.14,49 26 00.708,15.14 ± 0.04,16.0 ± 0.04,15.81 ± 0.06,14.97 ± 0.04,14.95 ± 0.03,14.87 ± 0.04,(1.13 ± 0.04) × 10⁻¹¹,(1.18 ± 0.04) × 10⁻¹¹,(1.0 ± 0.06) × 10⁻¹¹,(1.14 ± 0.04) × 10⁻¹¹,(1.18 ± 0.03) × 10⁻¹¹,(1.3 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012029,56306.42,153.76725,49.43353,10 15 04.14,49 26 00.708,15.17 ± 0.04,16.14 ± 0.04,15.75 ± 0.06,15.04 ± 0.04,14.98 ± 0.03,14.89 ± 0.04,(1.1 ± 0.04) × 10⁻¹¹,(1.04 ± 0.04) × 10⁻¹¹,(1.05 ± 0.06) × 10⁻¹¹,(1.07 ± 0.04) × 10⁻¹¹,(1.14 ± 0.03) × 10⁻¹¹,(1.27 ± 0.04) × 10⁻¹¹
1ES 1011+496,00035012030,56695.38,153.76725,49.43353,10 15 04.14,49 26 00.708,15.08 ± 0.05,16.02 ± 0.06,15.74 ± 0.09,14.85 ± 0.05,14.84 ± 0.04,14.75 ± 0.07,(1.19 ± 0.06) × 10⁻¹¹,(1.16 ± 0.06) × 10⁻¹¹,(1.07 ± 0.09) × 10⁻¹¹,(1.27 ± 0.06) × 10⁻¹¹,(1.3 ± 0.05) × 10⁻¹¹,(1.45 ± 0.1) × 10⁻¹¹
1ES 1011+496,00035012031,56696.46,153.76725,49.43353,10 15 04.14,49 26 00.708,15.11 ± 0.03,16.06 ± 0.03,15.78 ± 0.05,14.88 ± 0.03,14.82 ± 0.03,14.76 ± 0.03,(1.17 ± 0.04) × 10⁻¹¹,(1.12 ± 0.03) × 10⁻¹¹,(1.03 ± 0.04) × 10⁻¹¹,(1.23 ± 0.03) × 10⁻¹¹,(1.32 ± 0.03) × 10⁻¹¹,(1.43 ± 0.04) × 10⁻¹¹
1ES 1011+496,00035012032,56697.44,153.76725,49.43353,10 15 04.14,49 26 00.708,15.09 ± 0.03,16.01 ± 0.03,15.66 ± 0.05,14.91 ± 0.03,14.85 ± 0.03,14.77 ± 0.03,(1.18 ± 0.04) × 10⁻¹¹,(1.17 ± 0.04) × 10⁻¹¹,(1.15 ± 0.05) × 10⁻¹¹,(1.2 ± 0.03) × 10⁻¹¹,(1.28 ± 0.03) × 10⁻¹¹,(1.42 ± 0.04) × 10⁻¹¹
1ES 1011+496,00035012033,56713.3,153.76725,49.43353,10 15 04.14,49 26 00.708,15.11 ± 0.04,16.07 ± 0.04,15.8 ± 0.06,14.93 ± 0.04,14.92 ± 0.03,14.85 ± 0.04,(1.16 ± 0.04) × 10⁻¹¹,(1.11 ± 0.04) × 10⁻¹¹,(1.01 ± 0.06) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.21 ± 0.04) × 10⁻¹¹,(1.32 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012035,56717.58,153.76725,49.43353,10 15 04.14,49 26 00.708,15.2 ± 0.04,16.25 ± 0.04,15.77 ± 0.06,15.07 ± 0.04,14.99 ± 0.03,14.97 ± 0.04,(1.07 ± 0.04) × 10⁻¹¹,(0.94 ± 0.04) × 10⁻¹¹,(1.03 ± 0.06) × 10⁻¹¹,(1.04 ± 0.04) × 10⁻¹¹,(1.14 ± 0.03) × 10⁻¹¹,(1.18 ± 0.04) × 10⁻¹¹
1ES 1011+496,00035012036,56719.31,153.76725,49.43353,10 15 04.14,49 26 00.708,15.22 ± 0.04,16.23 ± 0.04,15.85 ± 0.06,15.08 ± 0.04,15.05 ± 0.03,14.9 ± 0.04,(1.05 ± 0.04) × 10⁻¹¹,(0.96 ± 0.04) × 10⁻¹¹,(0.96 ± 0.06) × 10⁻¹¹,(1.03 ± 0.04) × 10⁻¹¹,(1.07 ± 0.03) × 10⁻¹¹,(1.26 ± 0.05) × 10⁻¹¹
1ES 1011+496,00033706001,57098.86,153.76725,49.43353,10 15 04.14,49 26 00.708,14.94 ± 0.04,15.93 ± 0.04,15.6 ± 0.06,14.72 ± 0.03,14.61 ± 0.03,14.57 ± 0.03,(1.36 ± 0.05) × 10⁻¹¹,(1.26 ± 0.04) × 10⁻¹¹,(1.22 ± 0.06) × 10⁻¹¹,(1.44 ± 0.05) × 10⁻¹¹,(1.61 ± 0.04) × 10⁻¹¹,(1.71 ± 0.04) × 10⁻¹¹
1ES 1011+496,00033706003,57099.79,153.76725,49.43353,10 15 04.14,49 26 00.708,14.9 ± 0.04,15.94 ± 0.04,15.61 ± 0.06,14.73 ± 0.03,14.63 ± 0.03,14.57 ± 0.03,(1.41 ± 0.05) × 10⁻¹¹,(1.25 ± 0.04) × 10⁻¹¹,(1.21 ± 0.06) × 10⁻¹¹,(1.42 ± 0.05) × 10⁻¹¹,(1.58 ± 0.04) × 10⁻¹¹,(1.71 ± 0.04) × 10⁻¹¹
1ES 1011+496,00033706002,57100.92,153.76725,49.43353,10 15 04.14,49 26 00.708,14.98 ± 0.03,15.98 ± 0.04,-,14.79 ± 0.03,-,-,(1.32 ± 0.04) × 10⁻¹¹,(1.2 ± 0.04) × 10⁻¹¹,-,(1.35 ± 0.04) × 10⁻¹¹,-,-
1ES 1011+496,00033706004,57101.65,153.76725,49.43353,10 15 04.14,49 26 00.708,15.06 ± 0.04,16.02 ± 0.04,15.67 ± 0.06,14.88 ± 0.04,14.94 ± 0.03,14.8 ± 0.03,(1.21 ± 0.04) × 10⁻¹¹,(1.15 ± 0.04) × 10⁻¹¹,(1.14 ± 0.06) × 10⁻¹¹,(1.24 ± 0.04) × 10⁻¹¹,(1.19 ± 0.03) × 10⁻¹¹,(1.38 ± 0.04) × 10⁻¹¹
1ES 1011+496,00033706005,57104.74,153.76725,49.43353,10 15 04.14,49 26 00.708,15.08 ± 0.04,16.0 ± 0.04,15.74 ± 0.06,14.86 ± 0.04,14.81 ± 0.03,14.76 ± 0.03,(1.2 ± 0.04) × 10⁻¹¹,(1.18 ± 0.04) × 10⁻¹¹,(1.06 ± 0.06) × 10⁻¹¹,(1.27 ± 0.04) × 10⁻¹¹,(1.33 ± 0.04) × 10⁻¹¹,(1.44 ± 0.04) × 10⁻¹¹
1ES 1011+496,00033706006,57367.43,153.76725,49.43353,10 15 04.14,49 26 00.708,15.18 ± 0.04,16.13 ± 0.04,15.84 ± 0.06,14.93 ± 0.04,14.89 ± 0.03,14.89 ± 0.04,(1.09 ± 0.04) × 10⁻¹¹,(1.05 ± 0.04) × 10⁻¹¹,(0.97 ± 0.06) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.24 ± 0.04) × 10⁻¹¹,(1.27 ± 0.05) × 10⁻¹¹
1ES 1011+496,00033706007,57376.39,153.76725,49.43353,10 15 04.14,49 26 00.708,15.2 ± 0.04,16.06 ± 0.04,15.82 ± 0.06,14.95 ± 0.04,14.92 ± 0.03,14.82 ± 0.04,(1.07 ± 0.04) × 10⁻¹¹,(1.12 ± 0.04) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹,(1.16 ± 0.04) × 10⁻¹¹,(1.21 ± 0.03) × 10⁻¹¹,(1.35 ± 0.05) × 10⁻¹¹
1ES 1011+496,07000312001,57400.68,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,14.7 ± 0.06,-,-,-,-,-,(1.46 ± 0.07) × 10⁻¹¹,-,-
1ES 1011+496,00035012037,57420.34,153.76725,49.43353,10 15 04.14,49 26 00.708,15.11 ± 0.04,16.09 ± 0.04,15.83 ± 0.06,14.91 ± 0.04,14.87 ± 0.03,14.8 ± 0.04,(1.16 ± 0.04) × 10⁻¹¹,(1.08 ± 0.04) × 10⁻¹¹,(0.98 ± 0.06) × 10⁻¹¹,(1.2 ± 0.04) × 10⁻¹¹,(1.26 ± 0.04) × 10⁻¹¹,(1.37 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012038,57427.25,153.76725,49.43353,10 15 04.14,49 26 00.708,15.0 ± 0.04,15.99 ± 0.04,15.62 ± 0.06,14.9 ± 0.04,14.81 ± 0.03,14.75 ± 0.04,(1.28 ± 0.04) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.19 ± 0.06) × 10⁻¹¹,(1.21 ± 0.04) × 10⁻¹¹,(1.34 ± 0.04) × 10⁻¹¹,(1.44 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012039,57448.26,153.76725,49.43353,10 15 04.14,49 26 00.708,15.05 ± 0.04,16.06 ± 0.04,15.75 ± 0.06,14.88 ± 0.04,14.74 ± 0.03,14.74 ± 0.04,(1.23 ± 0.04) × 10⁻¹¹,(1.11 ± 0.04) × 10⁻¹¹,(1.06 ± 0.06) × 10⁻¹¹,(1.24 ± 0.04) × 10⁻¹¹,(1.43 ± 0.04) × 10⁻¹¹,(1.46 ± 0.05) × 10⁻¹¹
1ES 1011+496,00035012040,57458.31,153.76725,49.43353,10 15 04.14,49 26 00.708,15.09 ± 0.04,16.2 ± 0.04,15.8 ± 0.06,15.02 ± 0.04,14.98 ± 0.03,14.89 ± 0.04,(1.18 ± 0.04) × 10⁻¹¹,(0.99 ± 0.04) × 10⁻¹¹,(1.01 ± 0.06) × 10⁻¹¹,(1.09 ± 0.04) × 10⁻¹¹,(1.15 ± 0.03) × 10⁻¹¹,(1.27 ± 0.05) × 10⁻¹¹
1ES 1011+496,00033706008,58457.43,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,-,14.31 ± 0.02,-,-,-,-,-,(2.12 ± 0.05) × 10⁻¹¹,-
1ES 1011+496,00033706009,58467.47,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,14.33 ± 0.02,-,-,-,-,-,(2.05 ± 0.04) × 10⁻¹¹,-,-
1ES 1011+496,00035012041,58659.65,153.76725,49.43353,10 15 04.14,49 26 00.708,14.61 ± 0.03,15.59 ± 0.03,15.27 ± 0.04,14.37 ± 0.03,14.38 ± 0.03,14.28 ± 0.03,(1.85 ± 0.05) × 10⁻¹¹,(1.72 ± 0.05) × 10⁻¹¹,(1.65 ± 0.06) × 10⁻¹¹,(1.97 ± 0.05) × 10⁻¹¹,(1.98 ± 0.05) × 10⁻¹¹,(2.23 ± 0.06) × 10⁻¹¹
1ES 1011+496,00012871001,58850.41,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,-,-,14.54 ± 0.03,-,-,-,-,-,(1.75 ± 0.04) × 10⁻¹¹
1ES 1011+496,00012871003,58894.24,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,-,-,14.39 ± 0.03,-,-,-,-,-,(2.02 ± 0.05) × 10⁻¹¹
1ES 1011+496,00012871004,59210.66,153.76725,49.43353,10 15 04.14,49 26 00.708,14.96 ± 0.03,15.93 ± 0.03,15.55 ± 0.04,14.76 ± 0.03,14.72 ± 0.03,14.58 ± 0.05,(1.34 ± 0.04) × 10⁻¹¹,(1.26 ± 0.04) × 10⁻¹¹,(1.28 ± 0.05) × 10⁻¹¹,(1.39 ± 0.04) × 10⁻¹¹,(1.45 ± 0.04) × 10⁻¹¹,(1.68 ± 0.07) × 10⁻¹¹
1ES 1011+496,00012871005,59217.63,153.76725,49.43353,10 15 04.14,49 26 00.708,14.97 ± 0.03,15.91 ± 0.03,15.6 ± 0.05,14.81 ± 0.03,14.75 ± 0.03,14.72 ± 0.03,(1.33 ± 0.04) × 10⁻¹¹,(1.28 ± 0.04) × 10⁻¹¹,(1.22 ± 0.05) × 10⁻¹¹,(1.33 ± 0.04) × 10⁻¹¹,(1.42 ± 0.04) × 10⁻¹¹,(1.49 ± 0.05) × 10⁻¹¹
1ES 1011+496,00012871006,59224.53,153.76725,49.43353,10 15 04.14,49 26 00.708,15.1 ± 0.03,16.05 ± 0.03,15.67 ± 0.05,14.88 ± 0.03,14.85 ± 0.03,14.79 ± 0.03,(1.17 ± 0.04) × 10⁻¹¹,(1.13 ± 0.04) × 10⁻¹¹,(1.14 ± 0.05) × 10⁻¹¹,(1.24 ± 0.04) × 10⁻¹¹,(1.29 ± 0.03) × 10⁻¹¹,(1.4 ± 0.04) × 10⁻¹¹
1ES 1011+496,00012871007,59227.38,153.76725,49.43353,10 15 04.14,49 26 00.708,-,-,-,14.83 ± 0.02,-,-,-,-,-,(1.3 ± 0.03) × 10⁻¹¹,-,-
