Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 0506-61,00049663009,58009.77,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.36 ± 0.05,17.61 ± 0.07,16.92 ± 0.09,16.09 ± 0.05,16.63 ± 0.04,16.19 ± 0.08,(0.39 ± 0.02) × 10⁻¹¹,(2.81 ± 0.18) × 10⁻¹²,(0.37 ± 0.03) × 10⁻¹¹,(0.44 ± 0.02) × 10⁻¹¹,(2.77 ± 0.09) × 10⁻¹²,(0.43 ± 0.03) × 10⁻¹¹
PKS 0506-61,00049663011,58041.0,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.17 ± 0.07,17.43 ± 0.1,17.09 ± 0.16,16.15 ± 0.08,16.47 ± 0.07,16.12 ± 0.08,(0.47 ± 0.03) × 10⁻¹¹,(0.33 ± 0.03) × 10⁻¹¹,(0.32 ± 0.05) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹
PKS 0506-61,00049663012,58092.01,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.32 ± 0.03,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00049663013,58134.12,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.99 ± 0.08,-,-,-,-,-,(0.51 ± 0.04) × 10⁻¹¹
PKS 0506-61,00049663014,58143.68,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.41 ± 0.08,17.46 ± 0.11,16.9 ± 0.12,16.03 ± 0.07,16.48 ± 0.06,16.06 ± 0.07,(0.37 ± 0.03) × 10⁻¹¹,(0.32 ± 0.03) × 10⁻¹¹,(0.38 ± 0.04) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹
PKS 0506-61,00049663015,58164.48,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.28 ± 0.04,-,-,-,-,-,(0.42 ± 0.02) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00049663016,58166.67,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.3 ± 0.08,17.45 ± 0.11,16.98 ± 0.15,16.21 ± 0.09,16.47 ± 0.07,16.1 ± 0.1,(0.41 ± 0.03) × 10⁻¹¹,(0.33 ± 0.03) × 10⁻¹¹,(0.35 ± 0.05) × 10⁻¹¹,(0.39 ± 0.03) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹¹,(0.46 ± 0.04) × 10⁻¹¹
PKS 0506-61,00049663017,58171.44,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.25 ± 0.07,17.59 ± 0.11,17.0 ± 0.12,16.07 ± 0.06,16.45 ± 0.06,16.07 ± 0.06,(0.43 ± 0.03) × 10⁻¹¹,(2.86 ± 0.28) × 10⁻¹²,(0.35 ± 0.04) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(0.48 ± 0.03) × 10⁻¹¹
PKS 0506-61,00049663018,58173.31,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.28 ± 0.08,17.55 ± 0.12,17.17 ± 0.17,16.0 ± 0.08,16.44 ± 0.07,15.94 ± 0.07,(0.42 ± 0.03) × 10⁻¹¹,(2.98 ± 0.33) × 10⁻¹²,(2.98 ± 0.46) × 10⁻¹²,(0.48 ± 0.03) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(0.54 ± 0.04) × 10⁻¹¹
PKS 0506-61,00049663019,58175.22,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.4 ± 0.06,17.42 ± 0.07,17.04 ± 0.1,16.06 ± 0.05,16.61 ± 0.05,16.15 ± 0.09,(0.38 ± 0.02) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.33 ± 0.03) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹¹,(2.81 ± 0.13) × 10⁻¹²,(0.44 ± 0.04) × 10⁻¹¹
PKS 0506-61,00049663020,58187.14,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.28 ± 0.06,17.46 ± 0.08,17.02 ± 0.1,16.06 ± 0.05,16.5 ± 0.05,16.08 ± 0.03,(0.42 ± 0.02) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹¹,(0.34 ± 0.03) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹¹,(3.13 ± 0.14) × 10⁻¹²,(0.47 ± 0.01) × 10⁻¹¹
PKS 0506-61,00038379006,58365.72,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.43 ± 0.04,-,-,-,-,-,(0.33 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379007,58369.83,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.48 ± 0.04,-,-,-,-,-,(0.32 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379008,58373.95,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.41 ± 0.04,-,-,-,-,-,(0.34 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379009,58377.14,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.39 ± 0.04,-,-,-,-,-,(0.34 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379010,58381.06,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.51 ± 0.04,-,-,-,-,-,(3.08 ± 0.12) × 10⁻¹²,-
PKS 0506-61,00038379011,58385.18,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.43 ± 0.04,-,-,-,-,-,(0.33 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379012,58389.83,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.47 ± 0.06,-,-,-,-,-,(0.32 ± 0.02) × 10⁻¹¹,-
PKS 0506-61,00038379013,58393.01,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.46 ± 0.04,-,-,-,-,-,(0.32 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379014,58397.13,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.53 ± 0.04,-,-,-,-,-,(3.03 ± 0.12) × 10⁻¹²,-
PKS 0506-61,00038379015,58401.91,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.18 ± 0.18,-,-,-,-,-,(0.42 ± 0.07) × 10⁻¹¹,-
PKS 0506-61,00038379016,58409.09,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.45 ± 0.04,-,-,-,-,-,(0.33 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379017,58413.21,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.51 ± 0.05,-,-,-,-,-,(3.09 ± 0.14) × 10⁻¹²,-
PKS 0506-61,00038379018,58417.85,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.4 ± 0.04,-,-,-,-,-,(0.34 ± 0.01) × 10⁻¹¹,-
PKS 0506-61,00038379020,58426.91,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,16.04 ± 0.03,-,16.04 ± 0.08,-,-,-,(0.46 ± 0.01) × 10⁻¹¹,-,(0.49 ± 0.04) × 10⁻¹¹
PKS 0506-61,00038379021,58430.08,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.96 ± 0.04,-,-,-,-,-,(0.53 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379022,58434.71,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.0 ± 0.05,-,-,-,-,-,(0.51 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379023,58438.36,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.99 ± 0.04,-,-,-,-,-,(0.52 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379024,58442.81,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.12 ± 0.04,-,-,-,-,-,(0.46 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379025,58446.73,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.01 ± 0.04,-,-,-,-,-,(0.51 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379026,58450.35,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.02 ± 0.04,-,-,-,-,-,(0.5 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379027,58454.37,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.99 ± 0.05,-,-,-,-,-,(0.51 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379028,58459.83,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,16.06 ± 0.04,-,-,-,-,-,(0.45 ± 0.02) × 10⁻¹¹,-,-
PKS 0506-61,00038379029,58462.09,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.99 ± 0.04,-,-,-,-,-,(0.52 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379031,58463.81,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,16.01 ± 0.04,-,-,-,-,-,(0.48 ± 0.02) × 10⁻¹¹,-,-
PKS 0506-61,00038379032,58466.93,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.98 ± 0.04,-,-,-,-,-,(0.52 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379033,58470.38,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.01 ± 0.04,-,-,-,-,-,(0.51 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379034,58474.57,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.97 ± 0.04,-,-,-,-,-,(0.52 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379035,58477.69,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.44 ± 0.06,-,-,-,-,-,(0.33 ± 0.02) × 10⁻¹¹,-
PKS 0506-61,00038379036,58494.89,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.06 ± 0.04,-,-,-,-,-,(0.48 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379038,58503.44,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,16.05 ± 0.04,-,-,-,-,-,(0.45 ± 0.02) × 10⁻¹¹,-,-
PKS 0506-61,00038379039,58510.93,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.02 ± 0.04,-,-,-,-,-,(0.5 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379040,58514.78,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.05 ± 0.07,-,-,-,-,-,(0.49 ± 0.03) × 10⁻¹¹
PKS 0506-61,00038379041,58518.62,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.88 ± 0.11,-,-,-,-,-,(0.57 ± 0.06) × 10⁻¹¹
PKS 0506-61,00038379042,58522.44,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.04 ± 0.04,-,-,-,-,-,(0.49 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379043,58528.15,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.26 ± 0.03,-,-,-,-,-,(0.43 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379044,58530.15,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.06 ± 0.04,-,-,-,-,-,(0.48 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379045,58534.54,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.08 ± 0.08,-,-,-,-,-,(0.48 ± 0.03) × 10⁻¹¹
PKS 0506-61,00038379046,58538.51,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.11 ± 0.04,-,-,-,-,-,(0.46 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379047,58542.3,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.05 ± 0.04,-,-,-,-,-,(0.49 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379048,58546.95,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.17 ± 0.04,-,-,-,-,-,(0.44 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379049,58554.71,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.09 ± 0.04,-,-,-,-,-,(0.47 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379050,58562.86,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,15.98 ± 0.05,-,-,-,-,-,(0.52 ± 0.03) × 10⁻¹¹
PKS 0506-61,00038379051,58566.01,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.2 ± 0.04,-,-,-,-,-,(0.43 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379052,58570.59,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.07 ± 0.04,-,-,-,-,-,(0.48 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379053,58574.17,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.12 ± 0.04,-,-,-,-,-,(0.46 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379054,58578.43,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.16 ± 0.04,-,-,-,-,-,(0.44 ± 0.01) × 10⁻¹¹
PKS 0506-61,00038379055,58582.93,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.15 ± 0.04,-,-,-,-,-,(0.44 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379056,58586.52,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.24 ± 0.04,-,-,-,-,-,(0.41 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379057,58590.24,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.08 ± 0.04,-,-,-,-,-,(0.47 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379058,58594.63,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.19 ± 0.04,-,-,-,-,-,(0.43 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379059,58598.75,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.28 ± 0.05,-,-,-,-,-,(0.39 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379060,58602.13,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.1 ± 0.04,-,-,-,-,-,(0.47 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379061,58606.34,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,-,16.34 ± 0.05,-,-,-,-,-,(0.37 ± 0.02) × 10⁻¹¹
PKS 0506-61,00038379064,58624.34,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.29 ± 0.03,-,-,-,-,-,(0.42 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379065,58628.89,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.29 ± 0.03,-,-,-,-,-,(0.42 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379066,58632.41,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.29 ± 0.03,-,-,-,-,-,(0.42 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379067,58636.75,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.31 ± 0.03,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379068,58640.83,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.29 ± 0.03,-,-,-,-,-,(0.42 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379069,58644.96,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.28 ± 0.03,-,-,-,-,-,(0.42 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379070,58648.41,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.31 ± 0.03,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379071,58652.26,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.24 ± 0.05,-,-,-,-,-,(0.43 ± 0.02) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379072,58656.64,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.31 ± 0.04,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379073,58660.36,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.31 ± 0.05,-,-,-,-,-,(0.41 ± 0.02) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379074,58669.94,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,-,16.51 ± 0.04,-,-,-,-,-,(3.1 ± 0.11) × 10⁻¹²,-
PKS 0506-61,00038379075,58672.33,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.28 ± 0.03,-,-,-,-,-,(0.42 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379077,58680.08,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.3 ± 0.03,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379078,58684.93,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.33 ± 0.03,-,-,-,-,-,(0.4 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379079,58688.12,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.3 ± 0.03,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379080,58692.83,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,16.29 ± 0.04,-,-,-,-,-,(0.42 ± 0.02) × 10⁻¹¹,-,-,-,-,-
PKS 0506-61,00038379081,58695.36,76.68329,-61.16139,5 06 43.9896,-61 09 41.004,-,-,-,16.21 ± 0.04,-,-,-,-,-,(0.39 ± 0.01) × 10⁻¹¹,-,-
