Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 273,00035017015,54471.57,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,12.82 ± 0.03,12.63 ± 0.03,11.29 ± 0.02,11.19 ± 0.02,11.15 ± 0.02,(2.36 ± 2.37) × 10⁻¹⁰,(2.29 ± 0.06) × 10⁻¹⁰,(1.93 ± 0.05) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻⁹,(0.4 ± 0.01) × 10⁻⁹,(0.43 ± 0.01) × 10⁻⁹
3C 273,00035017016,54596.3,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,12.86 ± 0.03,12.66 ± 0.03,11.4 ± 0.02,11.32 ± 0.02,11.31 ± 0.02,(2.34 ± 2.35) × 10⁻¹⁰,(2.21 ± 0.05) × 10⁻¹⁰,(1.88 ± 0.05) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹,(0.36 ± 0.01) × 10⁻⁹,(0.37 ± 0.01) × 10⁻⁹
3C 273,00035017017,54619.3,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,12.9 ± 0.05,12.69 ± 0.04,11.49 ± 0.03,11.33 ± 0.03,11.33 ± 0.04,(2.36 ± 2.37) × 10⁻¹⁰,(2.13 ± 0.09) × 10⁻¹⁰,(1.82 ± 0.07) × 10⁻¹⁰,(2.97 ± 0.09) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻⁹,(0.36 ± 0.01) × 10⁻⁹
3C 273,00035017018,54843.53,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,13.0 ± 0.02,12.77 ± 0.03,11.57 ± 0.02,11.5 ± 0.02,11.46 ± 0.02,(2.38 ± 2.39) × 10⁻¹⁰,(1.95 ± 0.04) × 10⁻¹⁰,(1.69 ± 0.04) × 10⁻¹⁰,(2.76 ± 0.06) × 10⁻¹⁰,(3.01 ± 0.06) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹
3C 273,00035017020,54862.73,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,12.98 ± 0.06,12.84 ± 0.05,-,-,-,(2.37 ± 2.39) × 10⁻¹⁰,(1.98 ± 0.1) × 10⁻¹⁰,(1.58 ± 0.08) × 10⁻¹⁰,-,-,-
3C 273,00035017019,54862.75,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,-,-,11.39 ± 0.05,11.34 ± 0.05,-,-,-,-,(0.34 ± 0.02) × 10⁻⁹,(0.36 ± 0.02) × 10⁻⁹
3C 273,00035017021,54863.88,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,12.75 ± 0.04,11.51 ± 0.04,13.19 ± 0.05,11.38 ± 0.04,-,-,(1.73 ± 0.07) × 10⁻¹⁰,(2.93 ± 0.11) × 10⁻¹⁰,(0.63 ± 0.03) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻⁹
3C 273,00035017022,54864.55,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.78 ± 0.04,11.51 ± 0.04,12.96 ± 0.05,11.42 ± 0.04,(2.37 ± 2.37) × 10⁻¹⁰,-,(1.68 ± 0.07) × 10⁻¹⁰,(2.92 ± 0.11) × 10⁻¹⁰,(0.79 ± 0.03) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017023,54865.88,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.68 ± 0.04,11.48 ± 0.04,13.49 ± 0.05,11.39 ± 0.04,(2.37 ± 2.38) × 10⁻¹⁰,-,(1.84 ± 0.07) × 10⁻¹⁰,(2.99 ± 0.11) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻⁹
3C 273,00035017024,54866.88,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.72 ± 0.04,11.48 ± 0.04,13.32 ± 0.05,11.33 ± 0.04,(2.35 ± 2.36) × 10⁻¹⁰,-,(1.77 ± 0.06) × 10⁻¹⁰,(3.01 ± 0.11) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻⁹
3C 273,00035017025,54867.36,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.75 ± 0.05,11.52 ± 0.05,11.76 ± 0.05,11.37 ± 0.05,(2.35 ± 2.36) × 10⁻¹⁰,-,(1.73 ± 0.08) × 10⁻¹⁰,(2.9 ± 0.13) × 10⁻¹⁰,(2.38 ± 0.1) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻⁹
3C 273,00035017026,54868.22,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,12.75 ± 0.04,-,12.83 ± 0.05,-,-,-,(1.72 ± 0.07) × 10⁻¹⁰,-,(0.89 ± 0.04) × 10⁻¹⁰,-
3C 273,00035017028,54870.3,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.71 ± 0.02,12.92 ± 0.02,12.74 ± 0.03,11.5 ± 0.02,11.37 ± 0.02,11.37 ± 0.03,(2.78 ± 0.06) × 10⁻¹⁰,(2.09 ± 0.04) × 10⁻¹⁰,(1.74 ± 0.04) × 10⁻¹⁰,(2.95 ± 0.06) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹,(0.35 ± 0.01) × 10⁻⁹
3C 273,00035017029,54871.7,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.8 ± 0.04,11.5 ± 0.04,12.63 ± 0.04,11.44 ± 0.04,(2.35 ± 2.36) × 10⁻¹⁰,-,(1.65 ± 0.06) × 10⁻¹⁰,(2.95 ± 0.11) × 10⁻¹⁰,(1.07 ± 0.04) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00035017030,54872.04,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.75 ± 0.04,11.48 ± 0.04,13.47 ± 0.05,11.42 ± 0.04,(2.36 ± 2.37) × 10⁻¹⁰,-,(1.71 ± 0.06) × 10⁻¹⁰,(3.0 ± 0.11) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017031,54877.53,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.7 ± 0.04,11.47 ± 0.04,12.92 ± 0.05,11.46 ± 0.04,(2.36 ± 2.37) × 10⁻¹⁰,-,(1.8 ± 0.07) × 10⁻¹⁰,(3.04 ± 0.12) × 10⁻¹⁰,(0.82 ± 0.04) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹
3C 273,00035017032,54883.69,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.79 ± 0.04,11.43 ± 0.04,12.55 ± 0.04,11.32 ± 0.04,(2.35 ± 2.36) × 10⁻¹⁰,-,(1.65 ± 0.07) × 10⁻¹⁰,(3.14 ± 0.13) × 10⁻¹⁰,(1.14 ± 0.05) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻⁹
3C 273,00035017033,54885.35,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,12.91 ± 0.02,12.77 ± 0.04,11.49 ± 0.04,13.0 ± 0.05,11.41 ± 0.04,(2.35 ± 2.36) × 10⁻¹⁰,(2.1 ± 0.04) × 10⁻¹⁰,(1.69 ± 0.07) × 10⁻¹⁰,(2.98 ± 0.12) × 10⁻¹⁰,(0.76 ± 0.04) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017034,54886.49,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.81 ± 0.04,11.49 ± 0.04,12.83 ± 0.04,11.38 ± 0.04,(2.36 ± 2.37) × 10⁻¹⁰,-,(1.64 ± 0.06) × 10⁻¹⁰,(2.98 ± 0.11) × 10⁻¹⁰,(0.89 ± 0.04) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻⁹
3C 273,00035017035,54887.43,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.09,-,12.78 ± 0.04,11.5 ± 0.04,12.03 ± 0.04,11.33 ± 0.04,(2.39 ± 2.4) × 10⁻¹⁰,-,(1.67 ± 0.06) × 10⁻¹⁰,(2.96 ± 0.11) × 10⁻¹⁰,(1.86 ± 0.07) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻⁹
3C 273,00035017036,54888.45,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.89 ± 1.09,-,12.72 ± 0.05,11.5 ± 0.05,12.58 ± 0.05,11.42 ± 0.04,(2.36 ± 2.38) × 10⁻¹⁰,-,(1.77 ± 0.07) × 10⁻¹⁰,(2.94 ± 0.12) × 10⁻¹⁰,(1.12 ± 0.05) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017037,54891.97,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.7 ± 0.03,12.91 ± 0.02,12.77 ± 0.03,11.48 ± 0.02,11.37 ± 0.02,11.37 ± 0.03,(2.8 ± 0.07) × 10⁻¹⁰,(2.1 ± 0.04) × 10⁻¹⁰,(1.69 ± 0.04) × 10⁻¹⁰,(2.99 ± 0.07) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹,(0.35 ± 0.01) × 10⁻⁹
3C 273,00035017038,54905.85,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.66 ± 0.05,11.49 ± 0.05,11.87 ± 0.04,11.44 ± 0.04,(2.38 ± 2.39) × 10⁻¹⁰,-,(1.88 ± 0.08) × 10⁻¹⁰,(2.97 ± 0.13) × 10⁻¹⁰,(2.15 ± 0.09) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00035017039,54919.51,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.71 ± 0.05,11.59 ± 0.05,11.36 ± 0.05,11.37 ± 0.05,(2.37 ± 2.38) × 10⁻¹⁰,-,(1.78 ± 0.08) × 10⁻¹⁰,(2.71 ± 0.12) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻⁹,(0.35 ± 0.02) × 10⁻⁹
3C 273,00035017040,54933.17,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.71 ± 0.03,12.9 ± 0.02,12.71 ± 0.03,11.47 ± 0.02,11.34 ± 0.02,11.33 ± 0.03,(2.77 ± 0.06) × 10⁻¹⁰,(2.12 ± 0.04) × 10⁻¹⁰,(1.79 ± 0.04) × 10⁻¹⁰,(3.03 ± 0.07) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻⁹,(0.36 ± 0.01) × 10⁻⁹
3C 273,00035017041,54954.9,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,-,11.48 ± 0.05,11.49 ± 0.05,11.4 ± 0.05,-,-,-,(3.01 ± 0.15) × 10⁻¹⁰,(3.04 ± 0.15) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻⁹
3C 273,00035017042,54962.5,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,-,11.53 ± 0.05,11.4 ± 0.05,11.43 ± 0.05,-,-,-,(2.86 ± 0.14) × 10⁻¹⁰,(0.33 ± 0.02) × 10⁻⁹,(0.33 ± 0.02) × 10⁻⁹
3C 273,00035017043,54968.23,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,-,-,12.22 ± 0.04,-,-,-,-,-,(1.56 ± 0.06) × 10⁻¹⁰,-
3C 273,00035017044,55170.48,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.09,12.92 ± 0.05,12.71 ± 0.03,11.49 ± 0.03,13.03 ± 0.04,11.31 ± 0.03,(2.4 ± 2.42) × 10⁻¹⁰,(2.09 ± 0.09) × 10⁻¹⁰,(1.79 ± 0.06) × 10⁻¹⁰,(2.96 ± 0.09) × 10⁻¹⁰,(0.74 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻⁹
3C 273,00035017045,55198.8,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.71 ± 0.03,12.91 ± 0.02,12.72 ± 0.03,11.5 ± 0.02,11.4 ± 0.02,11.39 ± 0.03,(2.79 ± 0.07) × 10⁻¹⁰,(2.1 ± 0.04) × 10⁻¹⁰,(1.77 ± 0.05) × 10⁻¹⁰,(2.95 ± 0.07) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017046,55206.06,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.1,-,12.79 ± 0.04,11.5 ± 0.04,12.73 ± 0.05,11.46 ± 0.04,(2.4 ± 2.42) × 10⁻¹⁰,-,(1.66 ± 0.07) × 10⁻¹⁰,(2.94 ± 0.12) × 10⁻¹⁰,(0.98 ± 0.04) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹
3C 273,00035017047,55207.11,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.86 ± 1.09,-,12.75 ± 0.04,11.51 ± 0.04,12.12 ± 0.04,11.42 ± 0.04,(2.41 ± 2.43) × 10⁻¹⁰,-,(1.72 ± 0.06) × 10⁻¹⁰,(2.91 ± 0.1) × 10⁻¹⁰,(1.7 ± 0.06) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017048,55208.87,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.92 ± 0.06,-,12.69 ± 0.04,11.48 ± 0.04,13.18 ± 0.05,11.41 ± 0.04,(2.29 ± 0.12) × 10⁻¹⁰,-,(1.82 ± 0.07) × 10⁻¹⁰,(3.0 ± 0.12) × 10⁻¹⁰,(0.64 ± 0.03) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00035017049,55209.21,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.77 ± 0.03,12.98 ± 0.04,12.69 ± 0.05,11.69 ± 0.05,12.43 ± 0.05,11.64 ± 0.05,(2.63 ± 0.06) × 10⁻¹⁰,(1.98 ± 0.08) × 10⁻¹⁰,(1.82 ± 0.08) × 10⁻¹⁰,(2.46 ± 0.11) × 10⁻¹⁰,(1.29 ± 0.06) × 10⁻¹⁰,(2.75 ± 0.12) × 10⁻¹⁰
3C 273,00035017050,55210.12,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.1,12.97 ± 0.02,12.75 ± 0.05,11.6 ± 0.05,12.31 ± 0.05,11.38 ± 0.05,(2.39 ± 2.42) × 10⁻¹⁰,(1.99 ± 0.04) × 10⁻¹⁰,(1.71 ± 0.08) × 10⁻¹⁰,(2.68 ± 0.12) × 10⁻¹⁰,(1.43 ± 0.07) × 10⁻¹⁰,(0.35 ± 0.02) × 10⁻⁹
3C 273,00035017051,55211.69,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.1,-,12.78 ± 0.05,11.58 ± 0.05,11.48 ± 0.05,11.45 ± 0.05,(2.39 ± 2.42) × 10⁻¹⁰,-,(1.68 ± 0.07) × 10⁻¹⁰,(2.73 ± 0.12) × 10⁻¹⁰,(3.07 ± 0.13) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00035017052,55212.89,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.71 ± 0.04,11.57 ± 0.04,11.75 ± 0.04,11.36 ± 0.04,(2.36 ± 2.38) × 10⁻¹⁰,-,(1.78 ± 0.07) × 10⁻¹⁰,(2.76 ± 0.1) × 10⁻¹⁰,(2.4 ± 0.09) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻⁹
3C 273,00035017053,55213.62,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.86 ± 1.09,-,12.75 ± 0.05,11.57 ± 0.04,11.98 ± 0.04,11.45 ± 0.04,(2.43 ± 2.44) × 10⁻¹⁰,-,(1.73 ± 0.07) × 10⁻¹⁰,(2.76 ± 0.11) × 10⁻¹⁰,(1.95 ± 0.08) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00035017054,55214.63,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.96 ± 0.05,-,12.81 ± 0.05,11.67 ± 0.04,13.4 ± 0.06,11.55 ± 0.04,(2.21 ± 0.11) × 10⁻¹⁰,-,(1.63 ± 0.07) × 10⁻¹⁰,(2.52 ± 0.1) × 10⁻¹⁰,(0.52 ± 0.03) × 10⁻¹⁰,(2.98 ± 0.12) × 10⁻¹⁰
3C 273,00035017055,55215.13,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,12.72 ± 0.05,11.47 ± 0.05,11.73 ± 0.05,11.45 ± 0.05,-,-,(1.77 ± 0.09) × 10⁻¹⁰,(3.03 ± 0.15) × 10⁻¹⁰,(2.45 ± 0.11) × 10⁻¹⁰,(0.33 ± 0.02) × 10⁻⁹
3C 273,00035017057,55225.63,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.76 ± 0.03,12.94 ± 0.02,12.78 ± 0.03,11.6 ± 0.02,11.5 ± 0.02,11.51 ± 0.03,(2.66 ± 0.06) × 10⁻¹⁰,(2.06 ± 0.04) × 10⁻¹⁰,(1.68 ± 0.04) × 10⁻¹⁰,(2.68 ± 0.06) × 10⁻¹⁰,(3.01 ± 0.07) × 10⁻¹⁰,(3.08 ± 0.08) × 10⁻¹⁰
3C 273,00035017058,55232.72,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.09,-,12.83 ± 0.04,11.63 ± 0.04,13.23 ± 0.05,11.5 ± 0.04,(2.41 ± 2.42) × 10⁻¹⁰,-,(1.6 ± 0.06) × 10⁻¹⁰,(2.62 ± 0.1) × 10⁻¹⁰,(0.62 ± 0.03) × 10⁻¹⁰,(3.12 ± 0.12) × 10⁻¹⁰
3C 273,00035017059,55239.55,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.78 ± 0.05,11.61 ± 0.05,12.23 ± 0.05,11.48 ± 0.05,(2.38 ± 2.39) × 10⁻¹⁰,-,(1.68 ± 0.08) × 10⁻¹⁰,(2.65 ± 0.12) × 10⁻¹⁰,(1.54 ± 0.07) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹
3C 273,00035017060,55249.85,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.71 ± 0.05,11.5 ± 0.05,12.12 ± 0.04,11.43 ± 0.04,(2.37 ± 2.38) × 10⁻¹⁰,-,(1.79 ± 0.08) × 10⁻¹⁰,(2.95 ± 0.12) × 10⁻¹⁰,(1.71 ± 0.07) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00035017061,55253.01,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.7 ± 0.05,11.53 ± 0.05,11.59 ± 0.05,11.47 ± 0.05,(2.38 ± 2.39) × 10⁻¹⁰,-,(1.8 ± 0.08) × 10⁻¹⁰,(2.85 ± 0.13) × 10⁻¹⁰,(2.78 ± 0.13) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹
3C 273,00035017063,55267.86,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.86 ± 1.09,-,12.8 ± 0.04,11.53 ± 0.04,12.33 ± 0.04,11.41 ± 0.04,(2.42 ± 2.43) × 10⁻¹⁰,-,(1.64 ± 0.06) × 10⁻¹⁰,(2.85 ± 0.11) × 10⁻¹⁰,(1.4 ± 0.05) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00031659002,55269.67,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.85 ± 1.09,-,12.69 ± 0.04,11.55 ± 0.04,11.92 ± 0.04,11.4 ± 0.04,(2.43 ± 2.44) × 10⁻¹⁰,-,(1.82 ± 0.07) × 10⁻¹⁰,(2.82 ± 0.11) × 10⁻¹⁰,(2.06 ± 0.08) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00031659003,55270.94,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.86 ± 1.09,-,12.62 ± 0.04,11.57 ± 0.04,11.9 ± 0.04,11.42 ± 0.04,(2.43 ± 2.44) × 10⁻¹⁰,-,(1.94 ± 0.07) × 10⁻¹⁰,(2.75 ± 0.1) × 10⁻¹⁰,(2.09 ± 0.08) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻⁹
3C 273,00031659004,55271.07,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.88 ± 1.09,-,12.69 ± 0.04,11.52 ± 0.04,12.83 ± 0.04,11.44 ± 0.04,(2.37 ± 2.38) × 10⁻¹⁰,-,(1.81 ± 0.06) × 10⁻¹⁰,(2.88 ± 0.1) × 10⁻¹⁰,(0.89 ± 0.03) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00031659005,55272.41,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.86 ± 1.09,-,12.82 ± 0.04,11.59 ± 0.04,11.72 ± 0.04,11.46 ± 0.04,(2.41 ± 2.42) × 10⁻¹⁰,-,(1.62 ± 0.06) × 10⁻¹⁰,(2.71 ± 0.1) × 10⁻¹⁰,(2.47 ± 0.09) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻⁹
3C 273,00031659006,55273.88,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.09,-,12.73 ± 0.04,11.56 ± 0.04,12.75 ± 0.05,11.52 ± 0.04,(2.39 ± 2.4) × 10⁻¹⁰,-,(1.75 ± 0.07) × 10⁻¹⁰,(2.79 ± 0.11) × 10⁻¹⁰,(0.95 ± 0.04) × 10⁻¹⁰,(3.04 ± 0.12) × 10⁻¹⁰
3C 273,00031659008,55275.09,187.27792,2.05239,12 29 06.7008,2 03 08.604,-,-,12.79 ± 0.05,11.54 ± 0.05,11.61 ± 0.05,11.54 ± 0.05,-,-,(1.66 ± 0.07) × 10⁻¹⁰,(2.83 ± 0.12) × 10⁻¹⁰,(2.74 ± 0.12) × 10⁻¹⁰,(3.01 ± 0.13) × 10⁻¹⁰
3C 273,00031659009,55276.17,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 1.09,-,12.78 ± 0.05,11.58 ± 0.05,12.27 ± 0.05,11.5 ± 0.05,(2.39 ± 2.4) × 10⁻¹⁰,-,(1.67 ± 0.07) × 10⁻¹⁰,(2.74 ± 0.12) × 10⁻¹⁰,(1.48 ± 0.06) × 10⁻¹⁰,(3.13 ± 0.13) × 10⁻¹⁰
3C 273,00031659010,55277.3,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.87 ± 0.06,-,12.67 ± 0.04,11.65 ± 0.04,12.88 ± 0.05,11.42 ± 0.04,(2.4 ± 0.13) × 10⁻¹⁰,-,(1.85 ± 0.08) × 10⁻¹⁰,(2.57 ± 0.1) × 10⁻¹⁰,(0.84 ± 0.04) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻⁹
3C 273,00035017064,55282.99,187.27792,2.05239,12 29 06.7008,2 03 08.604,11.86 ± 1.09,-,12.83 ± 0.05,11.58 ± 0.05,11.71 ± 0.04,11.49 ± 0.04,(2.42 ± 2.42) × 10⁻¹⁰,-,(1.61 ± 0.07) × 10⁻¹⁰,(2.74 ± 0.11) × 10⁻¹⁰,(2.5 ± 0.1) × 10⁻¹⁰,(3.15 ± 0.13) × 10⁻¹⁰
