Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PG 1553+113,00031368195,57802.93,238.92935,11.1901,15 55 43.044,11 11 24.36,13.64 ± 0.03,14.52 ± 0.03,14.13 ± 0.03,13.54 ± 0.03,13.64 ± 0.03,13.51 ± 0.03,(0.54 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368196,57805.45,238.92935,11.1901,15 55 43.044,11 11 24.36,13.59 ± 0.03,14.5 ± 0.03,14.15 ± 0.03,13.54 ± 0.03,13.62 ± 0.03,13.49 ± 0.03,(0.57 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368197,57808.51,238.92935,11.1901,15 55 43.044,11 11 24.36,13.49 ± 0.03,14.42 ± 0.03,14.06 ± 0.03,13.46 ± 0.03,13.59 ± 0.03,13.47 ± 0.03,(0.62 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.01) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368198,57811.5,238.92935,11.1901,15 55 43.044,11 11 24.36,13.59 ± 0.03,14.45 ± 0.03,14.06 ± 0.03,13.5 ± 0.03,13.64 ± 0.03,13.51 ± 0.03,(0.57 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368200,57817.48,238.92935,11.1901,15 55 43.044,11 11 24.36,-,-,-,-,-,13.75 ± 0.06,-,-,-,-,-,(0.51 ± 0.03) × 10⁻¹⁰
PG 1553+113,00031368201,57820.87,238.92935,11.1901,15 55 43.044,11 11 24.36,13.88 ± 0.03,14.72 ± 0.03,14.33 ± 0.04,13.89 ± 0.03,14.05 ± 0.03,13.91 ± 0.03,(0.43 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368202,57823.46,238.92935,11.1901,15 55 43.044,11 11 24.36,13.8 ± 0.03,14.71 ± 0.03,-,13.8 ± 0.03,13.93 ± 0.03,-,(0.47 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,-,(0.43 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,-
PG 1553+113,00031368203,57826.32,238.92935,11.1901,15 55 43.044,11 11 24.36,13.94 ± 0.03,14.77 ± 0.03,14.37 ± 0.04,13.91 ± 0.03,14.02 ± 0.03,13.96 ± 0.03,(0.41 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368205,57832.89,238.92935,11.1901,15 55 43.044,11 11 24.36,13.75 ± 0.03,14.66 ± 0.03,14.33 ± 0.03,13.76 ± 0.03,13.9 ± 0.03,13.79 ± 0.03,(0.49 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368206,57835.94,238.92935,11.1901,15 55 43.044,11 11 24.36,13.85 ± 0.03,14.69 ± 0.03,-,13.8 ± 0.03,13.93 ± 0.04,-,(0.45 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,-,(0.43 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,-
PG 1553+113,00031368207,57837.48,238.92935,11.1901,15 55 43.044,11 11 24.36,13.73 ± 0.03,14.69 ± 0.03,14.34 ± 0.04,13.75 ± 0.03,13.9 ± 0.03,13.79 ± 0.03,(0.5 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368208,57838.68,238.92935,11.1901,15 55 43.044,11 11 24.36,13.79 ± 0.03,14.64 ± 0.03,14.28 ± 0.03,13.76 ± 0.03,13.9 ± 0.03,13.78 ± 0.03,(0.47 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368209,57841.01,238.92935,11.1901,15 55 43.044,11 11 24.36,13.75 ± 0.03,14.63 ± 0.03,14.26 ± 0.04,13.72 ± 0.03,13.86 ± 0.03,13.8 ± 0.03,(0.49 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368210,57842.46,238.92935,11.1901,15 55 43.044,11 11 24.36,13.73 ± 0.03,14.59 ± 0.03,14.27 ± 0.04,13.67 ± 0.03,13.85 ± 0.03,13.72 ± 0.03,(0.5 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368213,57847.44,238.92935,11.1901,15 55 43.044,11 11 24.36,13.71 ± 0.03,14.54 ± 0.03,14.19 ± 0.04,13.66 ± 0.03,13.83 ± 0.03,13.69 ± 0.03,(0.51 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368215,57850.05,238.92935,11.1901,15 55 43.044,11 11 24.36,13.69 ± 0.03,14.59 ± 0.23,-,13.65 ± 0.03,-,-,(0.52 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.1) × 10⁻¹⁰,-,(0.49 ± 0.01) × 10⁻¹⁰,-,-
PG 1553+113,00031368216,57853.1,238.92935,11.1901,15 55 43.044,11 11 24.36,13.7 ± 0.03,14.53 ± 0.03,14.18 ± 0.04,13.63 ± 0.03,13.75 ± 0.03,13.65 ± 0.03,(0.51 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368217,57856.19,238.92935,11.1901,15 55 43.044,11 11 24.36,13.66 ± 0.04,14.56 ± 0.04,14.16 ± 0.05,13.6 ± 0.03,13.76 ± 0.03,13.69 ± 0.04,(0.53 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368218,57859.33,238.92935,11.1901,15 55 43.044,11 11 24.36,13.73 ± 0.03,14.65 ± 0.03,14.23 ± 0.04,13.7 ± 0.03,13.82 ± 0.03,13.76 ± 0.03,(0.5 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368219,57862.6,238.92935,11.1901,15 55 43.044,11 11 24.36,13.74 ± 0.03,14.6 ± 0.03,14.28 ± 0.04,13.67 ± 0.03,13.84 ± 0.03,13.74 ± 0.03,(0.49 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368220,57865.38,238.92935,11.1901,15 55 43.044,11 11 24.36,13.86 ± 0.03,14.72 ± 0.03,14.38 ± 0.04,13.82 ± 0.03,13.91 ± 0.03,13.82 ± 0.03,(0.44 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368221,57868.87,238.92935,11.1901,15 55 43.044,11 11 24.36,13.88 ± 0.04,14.78 ± 0.04,14.36 ± 0.05,13.9 ± 0.04,14.0 ± 0.03,13.89 ± 0.03,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368222,57870.36,238.92935,11.1901,15 55 43.044,11 11 24.36,13.88 ± 0.03,14.75 ± 0.03,14.4 ± 0.04,13.86 ± 0.03,14.0 ± 0.03,13.87 ± 0.03,(0.44 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368223,57871.33,238.92935,11.1901,15 55 43.044,11 11 24.36,13.82 ± 0.03,14.75 ± 0.03,14.34 ± 0.04,13.8 ± 0.03,13.97 ± 0.03,13.87 ± 0.03,(0.46 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368224,57874.96,238.92935,11.1901,15 55 43.044,11 11 24.36,13.91 ± 0.03,14.81 ± 0.03,14.43 ± 0.04,13.83 ± 0.03,13.96 ± 0.03,13.82 ± 0.03,(0.42 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368225,57875.41,238.92935,11.1901,15 55 43.044,11 11 24.36,13.93 ± 0.03,14.77 ± 0.03,14.38 ± 0.04,13.9 ± 0.03,13.97 ± 0.03,13.88 ± 0.03,(0.41 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368226,57877.23,238.92935,11.1901,15 55 43.044,11 11 24.36,13.8 ± 0.04,14.71 ± 0.04,14.4 ± 0.05,13.75 ± 0.03,13.89 ± 0.03,13.76 ± 0.04,(0.47 ± 0.02) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368227,57881.19,238.92935,11.1901,15 55 43.044,11 11 24.36,13.75 ± 0.04,14.65 ± 0.04,14.31 ± 0.05,13.69 ± 0.03,13.83 ± 0.03,13.74 ± 0.04,(0.49 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368228,57883.91,238.92935,11.1901,15 55 43.044,11 11 24.36,13.78 ± 0.03,14.6 ± 0.03,14.25 ± 0.04,13.73 ± 0.03,13.79 ± 0.03,13.69 ± 0.03,(0.48 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368229,57886.57,238.92935,11.1901,15 55 43.044,11 11 24.36,13.67 ± 0.03,14.62 ± 0.03,14.25 ± 0.04,13.69 ± 0.03,13.87 ± 0.03,13.73 ± 0.03,(0.53 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368230,57889.69,238.92935,11.1901,15 55 43.044,11 11 24.36,13.63 ± 0.03,14.45 ± 0.03,14.21 ± 0.04,13.52 ± 0.03,13.63 ± 0.03,13.52 ± 0.03,(0.55 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.01) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368231,57892.63,238.92935,11.1901,15 55 43.044,11 11 24.36,13.43 ± 0.03,14.4 ± 0.03,14.07 ± 0.04,13.43 ± 0.03,13.54 ± 0.03,13.44 ± 0.03,(0.66 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368232,57898.27,238.92935,11.1901,15 55 43.044,11 11 24.36,13.5 ± 0.03,14.44 ± 0.03,14.04 ± 0.03,13.57 ± 0.03,13.55 ± 0.03,13.45 ± 0.03,(0.61 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368233,57899.36,238.92935,11.1901,15 55 43.044,11 11 24.36,13.49 ± 0.03,14.4 ± 0.03,14.04 ± 0.04,13.4 ± 0.03,13.53 ± 0.03,13.45 ± 0.03,(0.62 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.01) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368234,57903.38,238.92935,11.1901,15 55 43.044,11 11 24.36,13.52 ± 0.03,14.39 ± 0.03,14.02 ± 0.04,13.53 ± 0.03,13.84 ± 0.03,13.68 ± 0.03,(0.61 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368235,57906.98,238.92935,11.1901,15 55 43.044,11 11 24.36,13.41 ± 0.03,14.32 ± 0.03,14.03 ± 0.04,13.38 ± 0.03,13.47 ± 0.03,13.41 ± 0.03,(0.67 ± 0.02) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰,(0.7 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368236,57913.21,238.92935,11.1901,15 55 43.044,11 11 24.36,13.45 ± 0.03,14.35 ± 0.03,14.0 ± 0.03,13.41 ± 0.03,13.55 ± 0.02,13.43 ± 0.03,(0.65 ± 0.02) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368237,57920.35,238.92935,11.1901,15 55 43.044,11 11 24.36,13.66 ± 0.03,14.52 ± 0.03,14.15 ± 0.04,13.61 ± 0.03,13.74 ± 0.03,13.61 ± 0.03,(0.53 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368238,57922.27,238.92935,11.1901,15 55 43.044,11 11 24.36,13.64 ± 0.03,14.57 ± 0.03,14.16 ± 0.04,13.64 ± 0.03,13.75 ± 0.03,13.66 ± 0.06,(0.54 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.03) × 10⁻¹⁰
PG 1553+113,00031368239,57923.18,238.92935,11.1901,15 55 43.044,11 11 24.36,13.69 ± 0.03,14.6 ± 0.03,14.19 ± 0.04,13.66 ± 0.03,13.77 ± 0.03,13.66 ± 0.03,(0.52 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368241,57924.08,238.92935,11.1901,15 55 43.044,11 11 24.36,13.72 ± 0.04,14.56 ± 0.03,14.24 ± 0.05,13.66 ± 0.03,13.82 ± 0.03,13.65 ± 0.03,(0.5 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368242,57925.87,238.92935,11.1901,15 55 43.044,11 11 24.36,13.73 ± 0.03,14.57 ± 0.03,14.18 ± 0.04,13.6 ± 0.03,13.78 ± 0.03,13.67 ± 0.03,(0.5 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368243,57926.63,238.92935,11.1901,15 55 43.044,11 11 24.36,13.68 ± 0.03,14.52 ± 0.03,14.16 ± 0.04,13.6 ± 0.03,13.71 ± 0.03,13.63 ± 0.04,(0.52 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368244,57927.37,238.92935,11.1901,15 55 43.044,11 11 24.36,13.67 ± 0.04,14.53 ± 0.03,14.16 ± 0.05,13.56 ± 0.03,13.67 ± 0.03,13.55 ± 0.03,(0.53 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368245,57934.5,238.92935,11.1901,15 55 43.044,11 11 24.36,13.56 ± 0.03,14.46 ± 0.03,14.04 ± 0.04,13.49 ± 0.03,13.59 ± 0.03,13.46 ± 0.04,(0.58 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.01) × 10⁻¹⁰,(0.67 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368246,57942.51,238.92935,11.1901,15 55 43.044,11 11 24.36,13.82 ± 0.03,14.67 ± 0.03,14.28 ± 0.03,13.84 ± 0.03,14.09 ± 0.03,13.93 ± 0.03,(0.46 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰
PG 1553+113,00031368247,57948.81,238.92935,11.1901,15 55 43.044,11 11 24.36,13.81 ± 0.03,14.67 ± 0.03,14.8 ± 0.06,13.81 ± 0.03,13.95 ± 0.03,13.74 ± 0.04,(0.46 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(2.85 ± 0.16) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368248,57953.2,238.92935,11.1901,15 55 43.044,11 11 24.36,13.77 ± 0.03,14.59 ± 0.03,14.25 ± 0.04,13.67 ± 0.03,13.78 ± 0.03,13.67 ± 0.03,(0.48 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368249,57955.3,238.92935,11.1901,15 55 43.044,11 11 24.36,13.65 ± 0.03,14.54 ± 0.03,14.2 ± 0.04,13.59 ± 0.03,13.67 ± 0.03,13.58 ± 0.03,(0.53 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368251,57966.49,238.92935,11.1901,15 55 43.044,11 11 24.36,13.49 ± 0.03,14.4 ± 0.03,14.04 ± 0.04,13.42 ± 0.03,13.48 ± 0.03,13.38 ± 0.03,(0.62 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.01) × 10⁻¹⁰,(0.72 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368252,57967.02,238.92935,11.1901,15 55 43.044,11 11 24.36,13.46 ± 0.03,14.34 ± 0.03,14.07 ± 0.04,13.38 ± 0.03,13.47 ± 0.03,13.41 ± 0.03,(0.64 ± 0.02) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.01) × 10⁻¹⁰,(0.7 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368253,57973.9,238.92935,11.1901,15 55 43.044,11 11 24.36,13.59 ± 0.03,14.41 ± 0.03,14.03 ± 0.04,13.58 ± 0.03,14.03 ± 0.03,13.71 ± 0.04,(0.57 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368254,57982.1,238.92935,11.1901,15 55 43.044,11 11 24.36,13.39 ± 0.03,14.31 ± 0.03,13.99 ± 0.04,13.29 ± 0.03,13.37 ± 0.03,13.3 ± 0.03,(0.68 ± 0.02) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(0.69 ± 0.02) × 10⁻¹⁰,(0.68 ± 0.02) × 10⁻¹⁰,(0.78 ± 0.02) × 10⁻¹⁰
PG 1553+113,00031368255,57991.1,238.92935,11.1901,15 55 43.044,11 11 24.36,13.42 ± 0.04,14.35 ± 0.04,14.05 ± 0.06,13.42 ± 0.04,13.4 ± 0.03,13.33 ± 0.04,(0.66 ± 0.03) × 10⁻¹⁰,(0.63 ± 0.03) × 10⁻¹⁰,(0.57 ± 0.03) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰,(0.75 ± 0.03) × 10⁻¹⁰
PG 1553+113,00035021005,58010.0,238.92935,11.1901,15 55 43.044,11 11 24.36,13.56 ± 0.04,14.48 ± 0.03,14.18 ± 0.05,13.52 ± 0.03,13.6 ± 0.03,13.48 ± 0.03,(0.58 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰
PG 1553+113,00035021006,58018.31,238.92935,11.1901,15 55 43.044,11 11 24.36,13.56 ± 0.03,14.44 ± 0.03,14.07 ± 0.03,13.47 ± 0.03,13.54 ± 0.02,13.47 ± 0.03,(0.58 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.01) × 10⁻¹⁰,(0.66 ± 0.02) × 10⁻¹⁰
