Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1502+106,00035468004,55695.93,226.10408,10.49422,15 04 24.9792,10 29 39.192,18.35 ± 0.17,19.44 ± 0.28,18.91 ± 0.4,18.85 ± 0.2,19.53 ± 0.2,19.56 ± 0.3,(0.65 ± 0.1) × 10⁻¹²,(0.54 ± 0.14) × 10⁻¹²,(0.61 ± 0.23) × 10⁻¹²,(0.36 ± 0.07) × 10⁻¹²,(2.02 ± 0.37) × 10⁻¹³,(2.04 ± 0.57) × 10⁻¹³
PKS 1502+106,00035468005,55695.93,226.10408,10.49422,15 04 24.9792,10 29 39.192,18.52 ± 0.07,-,-,19.25 ± 0.17,-,-,(0.55 ± 0.04) × 10⁻¹²,-,-,(2.51 ± 0.39) × 10⁻¹³,-,-
PKS 1502+106,00036388019,55965.55,226.10408,10.49422,15 04 24.9792,10 29 39.192,19.6 ± 0.28,19.43 ± 0.22,19.51 ± 0.45,-,-,-,(2.04 ± 0.52) × 10⁻¹³,(0.54 ± 0.11) × 10⁻¹²,(0.35 ± 0.15) × 10⁻¹²,-,-,-
PKS 1502+106,00091641001,56557.86,226.10408,10.49422,15 04 24.9792,10 29 39.192,18.66 ± 0.52,19.61 ± 0.87,18.53 ± 0.71,18.98 ± 0.45,19.5 ± 0.39,19.01 ± 0.27,(0.49 ± 0.23) × 10⁻¹²,(0.46 ± 0.37) × 10⁻¹²,(0.87 ± 0.57) × 10⁻¹²,(0.32 ± 0.13) × 10⁻¹²,(2.07 ± 0.74) × 10⁻¹³,(0.34 ± 0.08) × 10⁻¹²
PKS 1502+106,00091641002,56644.08,226.10408,10.49422,15 04 24.9792,10 29 39.192,18.18 ± 0.29,19.29 ± 0.51,18.35 ± 0.57,19.75 ± 0.75,19.08 ± 0.27,20.06 ± 0.74,(0.76 ± 0.2) × 10⁻¹²,(0.62 ± 0.29) × 10⁻¹²,(1.02 ± 0.53) × 10⁻¹²,(1.58 ± 1.1) × 10⁻¹³,(3.07 ± 0.75) × 10⁻¹³,(1.3 ± 0.88) × 10⁻¹³
PKS 1502+106,00091641003,56645.22,226.10408,10.49422,15 04 24.9792,10 29 39.192,18.37 ± 0.29,21.14 ± 2.39,19.14 ± 0.98,19.27 ± 0.45,19.73 ± 0.37,19.33 ± 0.43,(0.64 ± 0.17) × 10⁻¹²,(1.12 ± 2.47) × 10⁻¹³,(0.5 ± 0.45) × 10⁻¹²,(2.45 ± 1.02) × 10⁻¹³,(1.68 ± 0.57) × 10⁻¹³,(2.53 ± 1.0) × 10⁻¹³
PKS 1502+106,00036388020,57212.48,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.18 ± 0.06,16.77 ± 0.05,16.39 ± 0.08,16.35 ± 0.06,16.72 ± 0.06,16.45 ± 0.06,(0.48 ± 0.02) × 10⁻¹¹,(0.63 ± 0.03) × 10⁻¹¹,(0.62 ± 0.05) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(2.7 ± 0.14) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹
PKS 1502+106,00036388021,57215.16,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.01 ± 0.06,16.65 ± 0.06,16.18 ± 0.07,16.29 ± 0.06,16.5 ± 0.05,16.27 ± 0.04,(0.56 ± 0.03) × 10⁻¹¹,(0.7 ± 0.04) × 10⁻¹¹,(0.76 ± 0.05) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(0.43 ± 0.01) × 10⁻¹¹
PKS 1502+106,00036388022,57218.38,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.2 ± 0.06,16.83 ± 0.06,16.5 ± 0.08,16.46 ± 0.07,16.76 ± 0.06,16.63 ± 0.04,(0.47 ± 0.03) × 10⁻¹¹,(0.6 ± 0.03) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(2.58 ± 0.14) × 10⁻¹²,(3.06 ± 0.1) × 10⁻¹²
PKS 1502+106,00036388023,57221.31,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.3 ± 0.05,17.02 ± 0.05,16.61 ± 0.07,16.55 ± 0.05,16.87 ± 0.05,16.75 ± 0.06,(0.43 ± 0.02) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹,(3.01 ± 0.15) × 10⁻¹²,(2.33 ± 0.1) × 10⁻¹²,(2.73 ± 0.16) × 10⁻¹²
PKS 1502+106,00036388024,57224.17,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.33 ± 0.05,17.01 ± 0.05,16.59 ± 0.07,16.6 ± 0.06,16.84 ± 0.05,16.81 ± 0.07,(0.41 ± 0.02) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹,(2.87 ± 0.16) × 10⁻¹²,(2.41 ± 0.11) × 10⁻¹²,(2.59 ± 0.16) × 10⁻¹²
PKS 1502+106,00036388025,57227.7,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.31 ± 0.09,17.02 ± 0.09,16.55 ± 0.13,16.68 ± 0.11,16.91 ± 0.09,16.84 ± 0.12,(0.42 ± 0.03) × 10⁻¹¹,(0.5 ± 0.04) × 10⁻¹¹,(0.54 ± 0.06) × 10⁻¹¹,(2.67 ± 0.27) × 10⁻¹²,(2.26 ± 0.19) × 10⁻¹²,(2.51 ± 0.27) × 10⁻¹²
PKS 1502+106,00036388026,57232.66,226.10408,10.49422,15 04 24.9792,10 29 39.192,17.14 ± 0.12,17.69 ± 0.12,17.11 ± 0.16,17.34 ± 0.14,17.76 ± 0.12,17.39 ± 0.14,(1.97 ± 0.22) × 10⁻¹²,(2.7 ± 0.3) × 10⁻¹²,(0.32 ± 0.05) × 10⁻¹¹,(1.46 ± 0.18) × 10⁻¹²,(1.03 ± 0.12) × 10⁻¹²,(1.51 ± 0.2) × 10⁻¹²
PKS 1502+106,00036388027,57531.86,226.10408,10.49422,15 04 24.9792,10 29 39.192,16.86 ± 0.08,17.53 ± 0.08,17.09 ± 0.12,17.13 ± 0.09,17.26 ± 0.07,17.26 ± 0.05,(2.56 ± 0.18) × 10⁻¹²,(3.12 ± 0.23) × 10⁻¹²,(0.33 ± 0.04) × 10⁻¹¹,(1.76 ± 0.15) × 10⁻¹²,(1.63 ± 0.11) × 10⁻¹²,(1.7 ± 0.07) × 10⁻¹²
PKS 1502+106,00092241001,57557.45,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.87 ± 0.09,-,-,-,-,-,(0.93 ± 0.07) × 10⁻¹²,-
PKS 1502+106,00092241005,57589.25,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.85 ± 0.09,-,-,-,-,-,(0.38 ± 0.03) × 10⁻¹²,-
PKS 1502+106,00092241006,57597.36,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.2 ± 0.07,-,-,-,-,-,(0.69 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00092241007,57741.21,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.88 ± 0.04,-,-,-,-,-,(2.33 ± 0.08) × 10⁻¹²,-
PKS 1502+106,00092241008,57749.91,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.29 ± 0.05,-,-,-,-,-,(1.6 ± 0.07) × 10⁻¹²,-
PKS 1502+106,00092241009,57757.55,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.77 ± 0.06,-,-,-,-,-,(1.02 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00092241010,57765.19,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.66 ± 0.05,-,-,-,-,-,(1.13 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00092241011,57772.56,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.34 ± 0.04,-,-,-,-,-,(1.52 ± 0.06) × 10⁻¹²,-
PKS 1502+106,00092241012,57781.13,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.52 ± 0.05,-,-,-,-,-,(1.29 ± 0.06) × 10⁻¹²,-
PKS 1502+106,00092241013,57789.84,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.54 ± 0.12,-,-,-,-,-,(1.26 ± 0.14) × 10⁻¹²,-
PKS 1502+106,00092241014,57792.65,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.48 ± 0.06,-,-,-,-,-,(1.34 ± 0.08) × 10⁻¹²,-
PKS 1502+106,00092241015,57797.1,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.61 ± 0.08,-,-,-,-,-,(1.18 ± 0.08) × 10⁻¹²,-
PKS 1502+106,00093162003,57941.39,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.31 ± 0.04,-,-,-,-,-,(1.57 ± 0.06) × 10⁻¹²,-
PKS 1502+106,00093162005,57955.34,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.38 ± 0.05,-,-,-,-,-,(1.47 ± 0.06) × 10⁻¹²,-
PKS 1502+106,00093162007,58109.65,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.21 ± 0.03,-,-,-,-,-,(0.43 ± 0.01) × 10⁻¹¹,-
PKS 1502+106,00036388028,58114.36,226.10408,10.49422,15 04 24.9792,10 29 39.192,15.72 ± 0.05,16.47 ± 0.05,16.05 ± 0.08,15.99 ± 0.05,16.23 ± 0.05,16.02 ± 0.06,(0.73 ± 0.03) × 10⁻¹¹,(0.82 ± 0.04) × 10⁻¹¹,(0.85 ± 0.06) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹,(0.42 ± 0.02) × 10⁻¹¹,(0.54 ± 0.03) × 10⁻¹¹
PKS 1502+106,00093162008,58116.62,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.3 ± 0.03,-,-,-,-,-,(0.4 ± 0.01) × 10⁻¹¹,-
PKS 1502+106,00036388029,58117.16,226.10408,10.49422,15 04 24.9792,10 29 39.192,15.88 ± 0.06,16.59 ± 0.06,16.17 ± 0.09,16.01 ± 0.06,16.28 ± 0.05,16.26 ± 0.07,(0.63 ± 0.03) × 10⁻¹¹,(0.74 ± 0.04) × 10⁻¹¹,(0.76 ± 0.06) × 10⁻¹¹,(0.5 ± 0.03) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.43 ± 0.03) × 10⁻¹¹
PKS 1502+106,00036388030,58120.24,226.10408,10.49422,15 04 24.9792,10 29 39.192,15.84 ± 0.07,16.6 ± 0.08,16.08 ± 0.11,16.11 ± 0.08,16.48 ± 0.07,16.38 ± 0.09,(0.65 ± 0.04) × 10⁻¹¹,(0.73 ± 0.05) × 10⁻¹¹,(0.83 ± 0.09) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹
PKS 1502+106,00093094001,58122.99,226.10408,10.49422,15 04 24.9792,10 29 39.192,15.98 ± 0.05,16.79 ± 0.05,16.22 ± 0.06,16.28 ± 0.05,16.56 ± 0.05,16.39 ± 0.06,(0.57 ± 0.02) × 10⁻¹¹,(0.62 ± 0.03) × 10⁻¹¹,(0.72 ± 0.04) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(3.12 ± 0.13) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹
PKS 1502+106,00093162009,58123.04,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.48 ± 0.05,-,-,-,-,-,(0.34 ± 0.01) × 10⁻¹¹,-
PKS 1502+106,00093162010,58130.04,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.86 ± 0.14,-,-,-,-,-,(2.37 ± 0.3) × 10⁻¹²,-
PKS 1502+106,00093162012,58137.27,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.07 ± 0.04,-,-,-,-,-,(1.95 ± 0.07) × 10⁻¹²,-
PKS 1502+106,00093162013,58139.49,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.07 ± 0.05,-,-,-,-,-,(1.94 ± 0.1) × 10⁻¹²,-
PKS 1502+106,00093162014,58144.77,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.19 ± 0.04,-,-,-,-,-,(1.75 ± 0.07) × 10⁻¹²,-
PKS 1502+106,00093162015,58151.82,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.36 ± 0.05,-,-,-,-,-,(1.5 ± 0.07) × 10⁻¹²,-
PKS 1502+106,00094003001,58289.91,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.16 ± 0.06,-,-,-,-,-,(0.72 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00094003008,58338.46,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.54 ± 0.08,-,-,-,-,-,(0.5 ± 0.03) × 10⁻¹²,-
PKS 1502+106,00094003009,58472.86,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.97 ± 0.06,-,-,-,-,-,(0.85 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00094003010,58479.03,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.9 ± 0.06,-,-,-,-,-,(0.91 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00094003011,58486.34,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.92 ± 0.06,-,-,-,-,-,(0.89 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00094003012,58493.25,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.1 ± 0.07,-,-,-,-,-,(0.76 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00094003013,58500.55,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.12 ± 0.06,-,-,-,-,-,(0.74 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00094003014,58507.73,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.1 ± 0.07,-,-,-,-,-,(0.76 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00094003015,58514.76,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.96 ± 0.06,-,-,-,-,-,(0.86 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00095003005,58682.51,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.42 ± 0.07,-,-,-,-,-,(0.56 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00011493001,58694.92,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,-,18.41 ± 0.09,-,-,-,-,-,(0.59 ± 0.05) × 10⁻¹²
PKS 1502+106,00011493002,58696.04,226.10408,10.49422,15 04 24.9792,10 29 39.192,17.99 ± 0.06,-,-,-,-,-,(0.9 ± 0.05) × 10⁻¹²,-,-,-,-,-
PKS 1502+106,00095003007,58696.26,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,19.39 ± 0.13,-,-,-,-,-,(2.31 ± 0.27) × 10⁻¹³,-
PKS 1502+106,00095003009,58837.55,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.4 ± 0.08,-,-,-,-,-,(0.57 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095003010,58844.59,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.37 ± 0.07,-,-,-,-,-,(0.59 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095003011,58851.17,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.45 ± 0.08,-,-,-,-,-,(0.55 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095003012,58858.92,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.57 ± 0.08,-,-,-,-,-,(0.49 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095003013,58865.63,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.45 ± 0.1,-,-,-,-,-,(0.55 ± 0.05) × 10⁻¹²,-
PKS 1502+106,00095003014,58872.66,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.33 ± 0.08,-,-,-,-,-,(0.61 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095003015,58879.18,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.61 ± 0.09,-,-,-,-,-,(0.47 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095656001,59020.27,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,17.26 ± 0.05,-,-,-,-,-,(1.64 ± 0.08) × 10⁻¹²,-
PKS 1502+106,00095656006,59055.66,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.72 ± 0.04,-,-,-,-,-,(2.69 ± 0.09) × 10⁻¹²,-
PKS 1502+106,00095656008,59069.53,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,16.67 ± 0.04,-,-,-,-,-,(2.81 ± 0.1) × 10⁻¹²,-
PKS 1502+106,00095656009,59203.83,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.61 ± 0.09,-,-,-,-,-,(0.47 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095656011,59217.17,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,18.53 ± 0.08,-,-,-,-,-,(0.51 ± 0.04) × 10⁻¹²,-
PKS 1502+106,00095656012,59224.64,226.10408,10.49422,15 04 24.9792,10 29 39.192,-,-,-,-,19.04 ± 0.15,-,-,-,-,-,(0.32 ± 0.04) × 10⁻¹²,-
